sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.30649.0	OTU_97.30649.0	1.0	1.0	1667083	1667083	1667083	1.0	1.0	3267	3267	3267
gsa	OTU_97.17113.0	OTU_97.17113.0	1.0	1.0	2130034	2130034	2130034	1.0	1.0	257	257	257
gsa	OTU_97.42423.0	OTU_97.42423.0	1.0	1.0	1907660	1907660	1907660	1.0	1.0	203	203	203
gsa	OTU_97.30649.1	OTU_97.30649.1	1.0	1.0	1813932	1813932	1813932	1.0	1.0	690	690	690
gsa	OTU_97.1906.0	OTU_97.1906.0	1.0	1.0	1627979	1627979	1627979	1.0	1.0	178	178	178
gsa	OTU_97.20733.0	OTU_97.20733.0	1.0	1.0	2067485	2067485	2067485	1.0	1.0	246	246	246
gsa	OTU_97.34565.0	OTU_97.34565.0	1.0	1.0	2154908	2154908	2154908	1.0	1.0	249	249	249
gsa	OTU_97.26078.0	OTU_97.26078.0	1.0	1.0	2154317	2154317	2154317	1.0	1.0	261	261	261
gsa	OTU_97.44265.0	OTU_97.44265.0	1.0	1.0	1996071	1996071	1996071	1.0	1.0	5	5	5
gsa	OTU_97.44484.0	OTU_97.44484.0	1.0	1.0	1757495	1757495	1757495	1.0	1.0	209	209	209
gsa	OTU_97.39679.0	OTU_97.39679.0	1.0	1.0	1795567	1795567	1795567	1.0	1.0	2	2	2
gsa	OTU_97.20733.1	OTU_97.20733.1	1.0	1.0	7843	7843	7843	1.0	1.0	34	34	34
gsa	OTU_97.43848.0	OTU_97.43848.0	1.0	1.0	1787331	1787331	1787331	1.0	1.0	3	3	3
gsa	OTU_97.18437.0	OTU_97.18437.0	1.0	1.0	2015446	2015446	2015446	1.0	1.0	7	7	7
gsa	OTU_97.43450.0	OTU_97.43450.0	1.0	1.0	1738493	1738493	1738493	1.0	1.0	6	6	6
gsa	OTU_97.44160.0	OTU_97.44160.0	1.0	1.0	2182000	2182000	2182000	1.0	1.0	5	5	5
gsa	OTU_97.42878.0	OTU_97.42878.0	1.0	1.0	2334490	2334490	2334490	1.0	1.0	297	297	297
gsa	OTU_97.24.0	OTU_97.24.0	1.0	1.0	2156994	2156994	2156994	1.0	1.0	259	259	259
gsa	OTU_97.45322.0	OTU_97.45322.0	1.0	1.0	1829418	1829418	1829418	1.0	1.0	6	6	6
gsa	OTU_97.5757.1	OTU_97.5757.1	1.0	1.0	2003971	2003971	2003971	1.0	1.0	202	202	202
gsa	OTU_97.28774.0	OTU_97.28774.0	1.0	1.0	2581062	2581062	2581062	1.0	1.0	356	356	356
gsa	OTU_97.39633.0	OTU_97.39633.0	1.0	1.0	2097513	2097513	2097513	1.0	1.0	241	241	241
gsa	OTU_97.29722.0	OTU_97.29722.0	1.0	1.0	1948534	1948534	1948534	1.0	1.0	232	232	232
gsa	OTU_97.27895.0	OTU_97.27895.0	1.0	1.0	1604171	1604171	1604171	1.0	1.0	179	179	179
