,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
11457, s__algicola (UID2846), 47, 571, 303,160, 408, 3,0, 0, 0, 84.03,0.83, 0.00,1599,1565,30,kingdom,1.0,0.98,0.0,0.0,0.0,0.87,0.85,True
2070, k__Bacteria (UID203),5449,104,58, 73,31, 0,0, 0, 0, 45.69,0.00, 0.00,1323,1262,246,genus,0.75,0.72,0.49,0.12,0.26,0.69,0.49,False
2297,f__Rhodobacteraceae (UID3361), 46, 654, 332, 30, 617, 6,1, 0, 0, 94.30,2.02,11.11,3365,3121,147,order,0.95,0.88,0.13,0.08,0.17,0.71,0.63,True
2308, k__Bacteria (UID203),5449,104,58, 62,42, 0,0, 0, 0, 64.66,0.00, 0.00,1537,1509,212,class,0.99,0.97,0.09,0.2,0.47,0.71,0.69,True
2421, p__Euryarchaeota (UID3), 148, 188, 125, 27, 157, 4,0, 0, 0, 80.80,1.20, 0.00,1642,1576,122,kingdom,1.0,0.96,0.25,0.02,0.04,0.79,0.76,True
3137, k__Bacteria (UID203),5449,104,58, 89,14, 1,0, 0, 0, 20.00,1.72, 0.00,327,327,5,kingdom,1.0,1.0,0.0,0.0,0.0,0.87,0.87,True
3281, k__Bacteria (UID203),5449,104,58, 1, 6,96, 1, 0, 0, 98.28, 90.67,37.37,3620,3358,116,phylum,0.96,0.89,0.05,0.03,0.07,0.51,0.46,True
3302, c__Gammaproteobacteria (UID4443),356, 451, 270, 32, 327, 89, 3, 0, 0, 92.51, 23.24,93.88,3351,3063,541,family,0.76,0.7,0.36,0.2,0.53,0.67,0.46,True
3413, root (UID1), 5656, 56,24, 0, 0,0,0, 0, 56,100.00, 1389.10,5.57,34920,31791,4465,phylum,0.97,0.88,0.95,0.29,0.7,0.71,0.63,False
4160,k__Bacteria (UID2569),434, 278, 186,100, 177, 1,0, 0, 0, 75.86,0.27,100.00,1074,1039,27,genus,0.49,0.47,0.03,0.45,1.91,0.55,0.26,True
4298, k__Bacteria (UID203),5449,104,58,103,1,0,0, 0, 0,1.72,0.00, 0.00,189,70,9,kingdom,1.0,0.37,0.0,0.07,0.15,0.4,0.15,True
4577, k__Bacteria (UID203),5449,104,58, 66,38, 0,0, 0, 0, 55.17,0.00, 0.00,1508,1424,76,class,0.93,0.88,0.12,0.28,0.83,0.55,0.48,True
4583,k__Archaea (UID2),207, 149, 107,130,19, 0,0, 0, 0, 15.42,0.00, 0.00,216,208,29,phylum,0.99,0.95,0.43,0.02,0.05,0.71,0.68,True
4600, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,710,612,144,family,0.5,0.44,0.41,0.14,0.34,0.51,0.22,True
4632, k__Bacteria (UID203),5449,104,58, 61,42, 1,0, 0, 0, 66.38,0.86,100.00,1872,1809,90,genus,0.93,0.89,0.06,0.31,0.75,0.85,0.76,True
4787, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,211,194,8,family,0.44,0.41,0.06,0.79,6.85,0.55,0.22,True
4791, k__Bacteria (UID203),5449,103,58, 92,11, 0,0, 0, 0, 12.86,0.00, 0.00,571,194,69,kingdom,1.0,0.34,0.0,0.09,0.19,0.42,0.14,True
4817, k__Bacteria (UID203),5449,103,58, 99,4,0,0, 0, 0,3.95,0.00, 0.00,394,146,27,kingdom,1.0,0.37,0.0,0.08,0.16,0.41,0.15,True
4890, root (UID1), 5656, 56,24, 54,2,0,0, 0, 0,5.21,0.00, 0.00,507,153,52,kingdom,1.0,0.3,0.0,0.15,0.34,0.35,0.11,True
5020,k__Archaea (UID2),207, 149, 107,141,6,2,0, 0, 0,2.56,0.93, 0.00,633,267,59,kingdom,1.0,0.42,0.0,0.07,0.14,0.41,0.17,True
5043, k__Bacteria (UID203),5449,104,58, 94,10, 0,0, 0, 0, 13.79,0.00, 0.00,315,310,7,order,0.95,0.93,0.12,0.09,0.19,0.64,0.59,True
5187, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,174,59,22,kingdom,1.0,0.34,0.0,0.07,0.14,0.42,0.14,True
5195,k__Archaea (UID2),207, 149, 107,129,18, 2,0, 0, 0, 10.33,0.93, 0.00,784,267,87,kingdom,1.0,0.34,0.0,0.13,0.3,0.43,0.15,True
5277,k__Archaea (UID2),207, 149, 107,146,3,0,0, 0, 0,1.64,0.00, 0.00,195,90,12,kingdom,1.0,0.46,0.0,0.1,0.22,0.39,0.18,True
5514, k__Bacteria (UID203),5449,104,58, 95,9,0,0, 0, 0,9.09,0.00, 0.00,265,247,22,phylum,0.95,0.89,0.07,0.05,0.1,0.52,0.46,True
5738, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,178,58,23,kingdom,1.0,0.33,0.0,0.05,0.11,0.4,0.13,True
7184, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,253,93,27,kingdom,1.0,0.37,0.0,0.08,0.16,0.44,0.16,True
7336, root (UID1), 5656, 56,24, 53,3,0,0, 0, 0, 12.50,0.00, 0.00,230,224,5,order,0.97,0.95,0.1,0.08,0.17,0.64,0.61,True
7814, k__Bacteria (UID203),5449,104,58, 96,8,0,0, 0, 0, 13.79,0.00, 0.00,329,324,18,class,0.94,0.93,0.04,0.02,0.05,0.61,0.57,True
790, k__Bacteria (UID2569),434, 278, 186, 9,268, 1,0, 0, 0, 96.42,0.54, 0.00,2016,1975,49,family,0.93,0.92,0.12,0.03,0.07,0.9,0.83,True
9212, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,303,131,22,kingdom,1.0,0.43,0.21,0.04,0.08,0.42,0.18,True
9930, k__Bacteria (UID203),5449,103,57, 95,8,0,0, 0, 0, 12.28,0.00, 0.00,258,255,5,genus,0.95,0.93,0.34,0.24,0.63,0.83,0.78,True
