,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Bacteria (UID203),5449,104,58, 75,29,0,0,0,0, 43.10,0.00, 0.00,491,453,7,genus,0.89,0.82,0.77,0.03,0.06,0.96,0.79,False
bin.10, k__Bacteria (UID203),5449,104,58,103,1, 0,0,0,0,1.72,0.00, 0.00,174,171,3,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.94,True
bin.11,o__Bacteroidales (UID2657), 160, 492, 269,116, 376,0,0,0,0, 72.12,0.00, 0.00,2472,2429,32,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.12, f__Lachnospiraceae (UID1286), 57, 420, 207, 25, 388,7,0,0,0, 97.49,2.17,14.29,3014,2958,102,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.13,o__Clostridiales (UID1212), 172, 263, 149, 72, 191,0,0,0,0, 65.10,0.00, 0.00,1347,1321,11,family,0.95,0.93,0.23,0.08,0.19,0.98,0.92,True
bin.14, k__Bacteria (UID203),5449,104,58, 66,33,5,0,0,0, 56.90,6.90,20.00,2011,1917,105,family,0.97,0.92,0.32,0.06,0.13,0.95,0.87,True
bin.15, k__Bacteria (UID203),5449,103,58, 98,5, 0,0,0,0,8.62,0.00, 0.00,694,653,83,family,0.91,0.85,0.98,0.05,0.11,0.89,0.76,False
bin.16, f__Lachnospiraceae (UID1286), 57, 420, 207, 18, 396,6,0,0,0, 97.10,1.50, 0.00,2912,2792,110,class,0.98,0.94,0.26,0.26,0.62,0.86,0.81,True
bin.17,o__Clostridiales (UID1212), 172, 263, 149,106, 156,1,0,0,0, 70.32,0.34,100.00,2284,2201,425,genus,0.91,0.88,0.04,0.07,0.16,0.96,0.85,True
bin.18,o__Clostridiales (UID1212), 172, 261, 147, 48, 192,21, 0,0,0, 91.36,9.86,57.14,1973,1922,87,family,0.96,0.94,0.12,0.02,0.05,0.85,0.8,True
bin.19, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,329,325,87,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.2,k__Bacteria (UID203),5449,102,56, 47,17,34, 4,0,0, 80.15, 58.56,82.61,3717,3625,384,family,0.97,0.94,0.17,0.02,0.04,0.9,0.85,True
bin.20, k__Bacteria (UID203),5449,104,58, 6, 31,28, 25, 13, 1, 92.79, 126.88, 17.33,6212,6022,1110,genus,0.92,0.9,0.87,0.67,2.88,0.95,0.85,False
bin.21, k__Bacteria (UID203),5449,103,57, 1, 0,102, 0,0,0, 98.25, 98.25,63.73,4971,4803,64,family,0.96,0.93,0.61,0.43,1.06,0.92,0.85,False
bin.22,o__Clostridiales (UID1212), 172, 261, 147, 9,251,1,0,0,0, 94.56,0.68, 0.00,2017,1918,182,family,0.94,0.9,0.21,0.09,0.21,0.74,0.66,True
bin.23,o__Clostridiales (UID1226), 155, 278, 158,129, 149,0,0,0,0, 55.16,0.00, 0.00,1953,1906,348,family,0.98,0.95,0.42,0.03,0.07,0.98,0.93,True
bin.24, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1599,1468,186,phylum,0.99,0.9,0.92,0.17,0.41,0.81,0.73,False
