sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_500/output_recluster_bins/recluster_97.bin.1.fa	1052977	0.9728688619726586	0.998586491187925	3696159	3595878	3600968	0.7272727272727273	0.8888888888888888	22	16	18
gsa	S3N2Bin_500/output_recluster_bins/bin.380.fa	1052998	0.9988758754587918	0.9985465266766114	2510398	2507576	2511226	0.9230769230769231	0.96	26	24	25
gsa	S3N2Bin_500/output_recluster_bins/bin.482.fa	1287_BD	0.9993783175538078	0.9980215141704157	4288363	4285697	4294193	0.9333333333333333	0.6363636363636364	15	14	22
gsa	S3N2Bin_500/output_recluster_bins/bin.953.fa	1220_AX	1.0	0.9978194334576411	4238258	4238258	4247520	1.0	0.6153846153846154	8	8	13
gsa	S3N2Bin_500/output_recluster_bins/recluster_269.bin.2.fa	1286_BD	1.0	0.9976246521021812	3020995	3020995	3028188	1.0	0.5625	9	9	16
gsa	S3N2Bin_500/output_recluster_bins/recluster_99.bin.1.fa	1048966	1.0	0.9959622793320468	3651621	3651621	3666425	1.0	0.8333333333333334	25	25	30
gsa	S3N2Bin_500/output_recluster_bins/bin.225.fa	1021_AS	0.9981912422036534	0.9958596722318239	5562381	5552320	5575404	0.9473684210526315	0.5625	19	18	32
gsa	S3N2Bin_500/output_recluster_bins/recluster_99.bin.0.fa	1052968	1.0	0.995150400717516	3845702	3845702	3864443	1.0	0.8823529411764706	60	60	68
gsa	S3N2Bin_500/output_recluster_bins/recluster_22.bin.0.fa	1053022	0.9991529738032349	0.9951318287739185	3669308	3666200	3684135	0.967741935483871	0.75	31	30	40
gsa	S3N2Bin_500/output_recluster_bins/recluster_24.bin.1.fa	1220_AR	0.9698182444090355	0.9948964482218843	4607121	4468070	4490990	0.5555555555555556	0.30303030303030304	18	10	33
gsa	S3N2Bin_500/output_recluster_bins/recluster_76.bin.2.fa	evo_1139_Y.018	0.9992297313770825	0.9948247046640878	7259805	7254213	7291951	0.9642857142857143	0.5869565217391305	56	54	92
gsa	S3N2Bin_500/output_recluster_bins/bin.1193.fa	evo_1286_G.010	1.0	0.9930180466391427	3117887	3117887	3139809	1.0	0.6666666666666666	14	14	21
gsa	S3N2Bin_500/output_recluster_bins/bin.136.fa	1053037	0.9876002014980946	0.9918653077684496	2739480	2705511	2727700	0.9836065573770492	0.9022556390977443	122	120	133
gsa	S3N2Bin_500/output_recluster_bins/recluster_150.bin.0.fa	1053025	0.9996349050135596	0.9897316317995413	3725058	3723698	3762331	0.9722222222222222	0.7446808510638298	36	35	47
gsa	S3N2Bin_500/output_recluster_bins/recluster_76.bin.4.fa	evo_1139_Y.035	0.9998254737892015	0.9891301551724524	7076301	7075066	7152816	0.9912280701754386	0.7290322580645161	114	113	155
