,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
10035,p__Euryarchaeota (UID3), 148, 188, 125, 33, 155, 0,0,0,0, 80.15,0.00, 0.00,1383,1200,29,kingdom,1.0,0.87,0.03,0.1,0.23,0.52,0.45,True
10686,p__Euryarchaeota (UID3), 148, 188, 125, 36, 152, 0,0,0,0, 76.40,0.00, 0.00,1191,1081,13,kingdom,1.0,0.91,0.0,0.1,0.21,0.56,0.51,True
13030,c__Gammaproteobacteria (UID4761), 52, 693, 297,106, 578, 9,0,0,0, 86.49,1.01,55.56,3592,3483,314,genus,0.9,0.88,0.16,0.09,0.21,0.84,0.74,True
14588,root (UID1), 5656, 56,24, 51,0,2,3,0,0,2.31,3.70, 0.00,621,94,37,kingdom,1.0,0.15,0.0,0.29,0.69,0.38,0.06,True
17126,k__Bacteria (UID203),5449, 99,53, 0, 2,8,24, 27, 38,100.00,292.07,1.98,4826,4358,630,genus,0.61,0.55,0.82,0.51,1.85,0.66,0.36,False
17485, k__Bacteria (UID2495),2993,147,91, 52,91, 4,0,0,0, 63.27,4.40, 0.00,3194,2836,192,class,0.5,0.45,0.06,0.84,7.95,0.49,0.22,True
18268,p__Euryarchaeota (UID3), 148, 188, 125, 58, 123, 7,0,0,0, 64.53,4.80,57.14,1221,1170,137,kingdom,1.0,0.96,0.41,0.03,0.07,0.89,0.85,True
18912,p__Euryarchaeota (UID3), 148, 188, 125, 70, 116, 2,0,0,0, 55.76,1.20,100.00,1186,1058,233,kingdom,1.0,0.89,0.27,0.05,0.1,0.63,0.56,True
19100, k__Archaea (UID2),207, 149, 107, 12,50, 86, 1,0,0, 89.25, 58.88,53.93,2640,2459,207,kingdom,1.0,0.93,0.28,0.05,0.1,0.63,0.58,True
24964,k__Bacteria (UID203),5449,104,58, 96,8,0,0,0,0, 10.34,0.00, 0.00,822,769,85,phylum,0.9,0.84,0.09,0.08,0.17,0.53,0.45,True
30369,k__Bacteria (UID203),5449,103,57, 68,35, 0,0,0,0, 49.44,0.00, 0.00,687,602,20,kingdom,1.0,0.88,0.1,0.03,0.06,0.43,0.38,True
33836,root (UID1), 5656, 56,24, 55,1,0,0,0,0,4.17,0.00, 0.00,269,266,20,genus,0.86,0.86,0.49,0.03,0.07,0.85,0.72,False
35181,k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0,0, 17.24,0.00, 0.00,287,279,25,order,0.8,0.78,0.11,0.61,3.33,0.56,0.44,True
36352, k__Archaea (UID2),207, 149, 107,131,12, 6,0,0,0,4.91,0.43, 0.00,399,109,24,kingdom,1.0,0.27,0.0,0.13,0.29,0.38,0.1,True
