,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.11014, k__Bacteria (UID203),5449,102,56, 53,49, 0, 0, 0, 0, 69.11,0.00, 0.00,1410,1395,42,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
bin.11302, k__Bacteria (UID203),5449,104,58, 54,50, 0, 0, 0, 0, 74.14,0.00, 0.00,1617,1596,54,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.116,k__Bacteria (UID2982), 88, 229, 147, 4,225, 0, 0, 0, 0, 97.28,0.00, 0.00,2493,2383,76,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.91,True
bin.1200,p__Proteobacteria (UID3887), 1487,256, 160, 10, 243, 3, 0, 0, 0, 96.13,1.46,33.33,1765,1677,85,order,0.91,0.87,0.15,0.02,0.05,0.66,0.58,True
bin.12156, k__Bacteria (UID203),5449,104,58, 82,22, 0, 0, 0, 0, 31.03,0.00, 0.00,579,541,50,family,0.91,0.85,0.03,0.33,1.09,0.63,0.54,True
bin.13079, k__Bacteria (UID203),5449,103,57, 94,9,0, 0, 0, 0, 12.28,0.00, 0.00,537,517,30,order,0.99,0.96,0.08,0.12,0.27,0.87,0.84,True
bin.13560, root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,586,537,60,class,0.95,0.87,0.8,0.1,0.22,0.7,0.61,False
bin.13849, k__Bacteria (UID203),5449,104,58,100,4,0, 0, 0, 0,6.90,0.00, 0.00,285,283,10,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.97,True
bin.1554,k__Bacteria (UID203),5449,104,58, 85,19, 0, 0, 0, 0, 27.59,0.00, 0.00,269,265,2,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.2695,g__Prevotella (UID2724),55, 567, 296, 5,557, 5, 0, 0, 0, 98.95,1.35,20.00,2584,2431,154,genus,0.96,0.9,0.31,0.04,0.08,0.91,0.82,True
bin.3097, o__Clostridiales (UID1212), 172, 263, 149, 15, 248, 0, 0, 0, 0, 94.63,0.00, 0.00,2133,2093,51,family,0.98,0.96,0.11,0.04,0.09,0.96,0.93,True
bin.3914,k__Bacteria (UID203),5449,103,57, 91,12, 0, 0, 0, 0, 15.79,0.00, 0.00,288,272,1,kingdom,1.0,0.94,0.0,0.0,0.0,0.86,0.82,True
bin.448,p__Bacteroidetes (UID2605), 350, 314, 208, 5,309, 0, 0, 0, 0, 98.08,0.00, 0.00,1775,1742,23,kingdom,1.0,0.98,0.0,0.0,0.0,0.98,0.96,True
bin.584,o__Clostridiales (UID1212), 172, 263, 149, 6,257, 0, 0, 0, 0, 97.27,0.00, 0.00,2170,2063,11,family,0.93,0.88,0.06,0.05,0.09,0.95,0.84,True
bin.6063, o__Clostridiales (UID1212), 172, 263, 149, 74, 189, 0, 0, 0, 0, 79.87,0.00, 0.00,1510,1464,94,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.6329, o__Clostridiales (UID1212), 172, 260, 146, 9,251, 0, 0, 0, 0, 95.89,0.00, 0.00,2113,2025,118,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.91,True
bin.6462,k__Bacteria (UID203),5449,102,56, 47,47, 8, 0, 0, 0, 79.58, 12.50,62.50,2263,2227,153,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.92,True
bin.6491, o__Bacteroidales (UID2654), 163, 486, 266, 41, 440, 5, 0, 0, 0, 89.85,1.50,20.00,3507,3369,62,genus,0.94,0.9,0.28,0.02,0.05,0.94,0.85,True
bin.7028,f__Lachnospiraceae (UID1256), 33, 333, 171, 93, 240, 0, 0, 0, 0, 73.59,0.00, 0.00,1361,1342,65,family,0.98,0.97,0.17,0.03,0.05,0.98,0.95,True
bin.75,p__Firmicutes (UID1022), 100, 295, 158, 85, 209, 1, 0, 0, 0, 68.99,0.63, 0.00,1415,1342,20,kingdom,1.0,0.95,0.0,0.0,0.0,0.95,0.9,True
bin.7701, o__Clostridiales (UID1212), 172, 263, 149, 98, 165, 0, 0, 0, 0, 69.15,0.00, 0.00,1289,1253,78,order,0.98,0.96,0.12,0.11,0.25,0.95,0.9,True
bin.8254,root (UID1), 5656, 56,24, 56,0,0, 0, 0, 0,0.00,0.00, 0.00,440,67,6,kingdom,1.0,0.15,0.0,0.03,0.06,0.42,0.06,True
bin.86,f__Lachnospiraceae (UID1286), 57, 420, 207, 90, 327, 3, 0, 0, 0, 87.68,1.21, 0.00,2469,2414,28,genus,0.92,0.9,0.06,0.02,0.05,0.97,0.87,True
bin.9005, o__Clostridiales (UID1212), 172, 263, 149,133, 130, 0, 0, 0, 0, 57.38,0.00, 0.00,976,957,67,class,0.99,0.97,0.29,0.14,0.32,0.92,0.89,True
bin.95, o__Clostridiales (UID1212), 172, 263, 149, 1,261, 1, 0, 0, 0, 99.33,0.67, 0.00,2337,2277,34,genus,0.91,0.89,0.44,0.05,0.11,0.93,0.83,True
