,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 72,31, 1,0,0, 0, 37.93,1.72, 0.00,834,785,206,family,0.72,0.68,0.42,0.05,0.1,0.69,0.47,True
bin.1, c__Gammaproteobacteria (UID4267),119, 544, 284,150, 379, 14, 1,0, 0, 69.97,3.03,35.29,1211,1130,139,class,0.85,0.8,0.13,0.19,0.48,0.52,0.41,True
bin.10,k__Bacteria (UID203),5449,104,58, 96,8,0,0,0, 0, 13.79,0.00, 0.00,1027,956,233,family,0.62,0.58,0.17,0.69,4.99,0.57,0.33,True
bin.100,k__Archaea (UID2),207, 149, 107,129,20, 0,0,0, 0, 11.42,0.00, 0.00,766,217,123,kingdom,1.0,0.28,0.0,0.16,0.37,0.42,0.12,True
bin.101, k__Bacteria (UID203),5449,104,58, 87,17, 0,0,0, 0, 16.61,0.00, 0.00,1210,1134,248,phylum,0.93,0.88,0.27,0.08,0.18,0.58,0.51,True
bin.102, c__Gammaproteobacteria (UID4201),1164,275, 174,149, 120, 6,0,0, 0, 49.84,3.16,33.33,1084,1021,173,class,0.91,0.86,0.14,0.14,0.32,0.55,0.48,True
bin.103, k__Bacteria (UID203),5449,104,58, 83,15, 6,0,0, 0, 20.69,4.91, 0.00,1137,507,269,kingdom,1.0,0.45,0.0,0.08,0.18,0.41,0.19,True
bin.104, k__Bacteria (UID203),5449,104,58, 58,46, 0,0,0, 0, 56.79,0.00, 0.00,1300,1207,233,phylum,0.95,0.88,0.32,0.04,0.07,0.55,0.49,True
bin.105, c__Gammaproteobacteria (UID4443),356, 451, 270,301, 134, 16, 0,0, 0, 32.33,2.47,50.00,848,821,160,family,0.92,0.89,0.09,0.05,0.09,0.66,0.58,True
bin.106, k__Bacteria (UID203),5449,104,58, 79,24, 1,0,0, 0, 31.41,0.86, 0.00,1410,1309,323,family,0.75,0.7,0.2,0.51,2.35,0.61,0.43,True
bin.107,k__Bacteria (UID1453),901, 171, 117, 62, 103, 6,0,0, 0, 63.66,2.22,83.33,1201,1082,193,order,0.45,0.4,0.07,0.8,6.06,0.46,0.19,True
bin.108, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,359,96,43,kingdom,1.0,0.27,0.0,0.09,0.2,0.41,0.11,True
bin.109, k__Bacteria (UID203),5449,104,58, 75,24, 5,0,0, 0, 24.98,3.92, 0.00,2815,972,432,kingdom,1.0,0.35,0.0,0.09,0.2,0.42,0.14,True
bin.11,k__Bacteria (UID203),5449, 99,53, 79,18, 2,0,0, 0, 33.96,2.83,50.00,917,897,147,kingdom,1.0,0.98,0.0,0.0,0.0,0.75,0.74,True
bin.110,k__Archaea (UID2),207, 149, 107, 98,47, 1,2,1, 0, 28.91,4.21, 0.00,2263,835,401,kingdom,1.0,0.37,0.0,0.12,0.27,0.4,0.15,True
bin.112, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0, 0, 16.30,0.00, 0.00,906,896,188,order,0.95,0.94,0.91,0.03,0.06,0.94,0.89,False
bin.113,f__Rhodobacteraceae (UID3356), 67, 615, 329,104, 501, 10, 0,0, 0, 81.08,1.70,60.00,2344,2257,243,family,0.93,0.9,0.28,0.02,0.05,0.74,0.67,True
bin.114,k__Bacteria (UID2495),2993,143,89, 19, 121, 3,0,0, 0, 86.74,1.75,66.67,1120,1028,92,class,0.74,0.68,0.16,0.38,1.42,0.5,0.34,True
bin.115, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,276,261,66,family,0.72,0.68,0.29,0.5,2.29,0.6,0.41,True
bin.116, c__Gammaproteobacteria (UID4267),119, 544, 284,138, 386, 20, 0,0, 0, 77.18,3.81,60.00,2070,1980,257,phylum,0.92,0.88,0.23,0.11,0.24,0.56,0.49,True
bin.117,k__Bacteria (UID2570),433, 274, 183, 20, 252, 2,0,0, 0, 89.51,0.82,50.00,1586,1497,47,phylum,0.94,0.88,0.18,0.04,0.09,0.54,0.48,True
bin.118,s__algicola (UID2846), 47, 571, 303,264, 280, 26, 1,0, 0, 55.05,4.62,55.17,1124,1086,227,class,0.91,0.88,0.33,0.03,0.06,0.62,0.54,True
bin.119,p__Cyanobacteria (UID2143), 129, 472, 368,370, 102, 0,0,0, 0, 20.74,0.00, 0.00,695,658,141,kingdom,1.0,0.95,0.0,0.0,0.0,0.91,0.86,True
bin.12, k__Bacteria (UID2495),2993,147,91, 12, 132, 3,0,0, 0, 86.81,2.26,66.67,1494,1328,152,class,0.73,0.65,0.06,0.51,2.72,0.48,0.31,True
bin.121,k__Bacteria (UID1452),924, 151, 101, 9,135, 7,0,0, 0, 91.09,5.17,42.86,1599,1403,188,phylum,0.84,0.74,0.1,0.59,2.86,0.47,0.35,True
bin.122, p__Euryarchaeota (UID3), 148, 188, 125, 82, 106, 0,0,0, 0, 53.07,0.00, 0.00,1009,924,176,kingdom,1.0,0.92,0.06,0.05,0.11,0.6,0.55,True
bin.123, c__Gammaproteobacteria (UID4201),1164,275, 174,130, 143, 2,0,0, 0, 57.22,0.72,100.00,1180,1128,259,genus,0.64,0.61,0.4,0.12,0.28,0.61,0.38,True
bin.124, p__Euryarchaeota (UID3), 148, 188, 125, 33, 154, 1,0,0, 0, 78.00,0.06,100.00,1203,1146,118,kingdom,1.0,0.95,0.25,0.07,0.15,0.8,0.77,True
bin.125,k__Bacteria (UID1452),924, 151, 101, 90,49, 11, 1,0, 0, 44.94, 12.87, 7.14,1463,1278,328,order,0.47,0.41,0.67,0.34,1.16,0.57,0.23,False
bin.126,k__Bacteria (UID1452),924, 151, 101, 31, 119, 1,0,0, 0, 74.22,0.99,100.00,1766,1556,186,phylum,0.85,0.75,0.12,0.58,2.45,0.48,0.36,True
bin.127, k__Bacteria (UID203),5449,104,58, 77,25, 2,0,0, 0, 30.41,1.72, 0.00,903,895,199,kingdom,1.0,0.99,0.0,0.0,0.0,0.94,0.93,True
bin.128,k__Bacteria (UID2569),434, 278, 186, 35, 234, 9,0,0, 0, 88.32,3.49,22.22,1546,1458,217,phylum,0.95,0.9,0.49,0.04,0.08,0.55,0.49,False
bin.129, k__Bacteria (UID203),5449,104,58, 76,26, 2,0,0, 0, 44.83,2.59,100.00,1286,1193,170,phylum,0.89,0.83,0.16,0.16,0.39,0.6,0.5,True
bin.13,k__Bacteria (UID203),5449,104,58, 73,23, 8,0,0, 0, 30.52,5.96, 0.00,2197,800,476,kingdom,1.0,0.36,0.0,0.1,0.22,0.39,0.14,True
bin.130, k__Bacteria (UID203),5449,104,58, 72,30, 2,0,0, 0, 44.28,3.45,100.00,840,809,190,order,0.96,0.92,0.21,0.05,0.11,0.64,0.59,True
bin.131, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0, 0, 24.14,0.00, 0.00,1053,923,254,family,0.58,0.51,0.39,0.15,0.36,0.53,0.27,True
bin.132,k__Bacteria (UID2566),525, 208, 136, 5,200, 3,0,0, 0, 97.43,2.21, 0.00,1908,1835,163,phylum,0.99,0.95,0.6,0.03,0.06,0.69,0.65,False
bin.133, k__Bacteria (UID203),5449,104,58, 90,14, 0,0,0, 0, 22.41,0.00, 0.00,532,525,122,kingdom,1.0,0.98,0.0,0.0,0.0,0.81,0.8,True
bin.134, k__Bacteria (UID203),5449,104,58, 97,7,0,0,0, 0, 12.07,0.00, 0.00,681,636,176,order,0.83,0.77,0.19,0.65,3.03,0.62,0.48,True
bin.135, c__Gammaproteobacteria (UID4443),356, 451, 270,235, 214, 2,0,0, 0, 46.77,0.56,50.00,940,932,146,order,0.97,0.96,0.26,0.41,0.94,0.77,0.74,True
bin.136,f__Rhodobacteraceae (UID3340), 84, 568, 330, 94, 463, 11, 0,0, 0, 83.44,1.79,81.82,2297,2227,248,genus,0.87,0.84,0.18,0.02,0.05,0.82,0.69,True
bin.137,k__Bacteria (UID1453),901, 171, 117, 33, 134, 4,0,0, 0, 74.36,1.62,75.00,1229,1073,77,order,0.46,0.4,0.22,0.5,2.31,0.51,0.21,True
bin.139, k__Bacteria (UID203),5449,104,58, 87,15, 2,0,0, 0, 17.32,3.45, 0.00,808,792,172,order,0.94,0.92,0.36,0.04,0.08,0.78,0.72,True
