sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_500/output_recluster_bins/bin.70.fa	1285_BH	1.0	1.0	4566533	4566533	4566533	1.0	1.0	6	6	6
gsa	S3N2Bin_500/output_recluster_bins/bin.11.fa	1049005	1.0	1.0	4107833	4107833	4107833	1.0	1.0	23	23	23
gsa	S3N2Bin_500/output_recluster_bins/bin.16.fa	evo_1035930.029	1.0	0.9995841849319895	2411127	2411127	2412130	1.0	0.9830508474576272	58	58	59
gsa	S3N2Bin_500/output_recluster_bins/bin.22.fa	1036755	1.0	0.9995671234097432	6460938	6460938	6463736	1.0	0.9724770642201835	106	106	109
gsa	S3N2Bin_500/output_recluster_bins/bin.23.fa	evo_1035930.032	1.0	0.999564238063718	2293831	2293831	2294831	1.0	0.9827586206896551	57	57	58
gsa	S3N2Bin_500/output_recluster_bins/bin.19.fa	1035930	0.8779612195363741	0.9995444558317845	2501672	2196371	2197372	0.9076923076923077	0.9833333333333333	65	59	60
gsa	S3N2Bin_500/output_recluster_bins/recluster_15.bin.1.fa	evo_1286_AP.008	0.9770657345261063	0.9988203079610891	3459278	3379942	3383934	0.875	0.7777777777777778	16	14	18
gsa	S3N2Bin_500/output_recluster_bins/bin.31.fa	evo_1286_AP.026	0.9968933644390633	0.9987707641816815	3216985	3206991	3210938	0.9285714285714286	0.7647058823529411	14	13	17
gsa	S3N2Bin_500/output_recluster_bins/bin.50.fa	evo_1286_AP.033	0.9724731224702623	0.9987320856255373	3181654	3094073	3098001	0.8666666666666667	0.7647058823529411	15	13	17
gsa	S3N2Bin_500/output_recluster_bins/bin.45.fa	1049089	1.0	0.9986889817171203	3120193	3120193	3124289	1.0	0.8888888888888888	24	24	27
gsa	S3N2Bin_500/output_recluster_bins/bin.28.fa	evo_1049056.011	1.0	0.9984572520185404	3349229	3349229	3354404	1.0	0.8846153846153846	23	23	26
gsa	S3N2Bin_500/output_recluster_bins/recluster_34.bin.0.fa	evo_1049056.015	1.0	0.9980616498174123	3358710	3358710	3365233	1.0	0.8461538461538461	22	22	26
gsa	S3N2Bin_500/output_recluster_bins/bin.71.fa	1220_AD	1.0	0.9977352419395384	3472842	3472842	3480725	1.0	0.7317073170731707	30	30	41
gsa	S3N2Bin_500/output_recluster_bins/bin.40.fa	1036539	0.9929187476655973	0.9974481986901081	4696062	4662808	4674737	0.9811320754716981	0.9285714285714286	53	52	56
gsa	S3N2Bin_500/output_recluster_bins/bin.27.fa	1030755	0.9984256351200068	0.9973819794289717	4610113	4602855	4614937	0.9878048780487805	0.9310344827586207	82	81	87
gsa	S3N2Bin_500/output_recluster_bins/bin.21.fa	1030836	1.0	0.9967801745320993	4882011	4882011	4897781	1.0	0.8985507246376812	62	62	69
gsa	S3N2Bin_500/output_recluster_bins/bin.80.fa	1036554	1.0	0.9966485510997142	2647560	2647560	2656463	1.0	0.76	19	19	25
gsa	S3N2Bin_500/output_recluster_bins/bin.64.fa	1030878	0.9972522171271972	0.9964409456385847	3285558	3276530	3288233	0.8888888888888888	0.7272727272727273	18	16	22
