,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,723,289,77,kingdom,1.0,0.4,0.0,0.12,0.28,0.52,0.21,True
maxbin2.002,k__Bacteria (UID2570),433, 267, 178, 2,261,2,0,1,1, 99.61,3.93, 0.00,4984,3967,292,family,0.78,0.62,0.67,0.13,0.29,0.73,0.45,False
maxbin2.003, c__Gammaproteobacteria (UID4444),263, 503, 230, 1,497,5,0,0,0, 99.78,1.74, 0.00,3700,3560,109,family,0.78,0.75,0.27,0.13,0.32,0.73,0.55,True
maxbin2.004, c__Gammaproteobacteria (UID4443),356, 448, 269, 21, 421,4,2,0,0, 94.98,2.42,80.00,3365,3263,477,genus,0.85,0.82,0.3,0.03,0.06,0.76,0.62,True
maxbin2.005, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,6179,2965,1293,kingdom,1.0,0.48,0.51,0.07,0.16,0.52,0.25,False
maxbin2.006, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1606,627,253,kingdom,1.0,0.39,0.0,0.13,0.3,0.48,0.19,True
maxbin2.007,s__algicola (UID2847), 33, 496, 263, 2,488,5,0,0,1, 99.24,0.94, 5.00,3625,3228,144,genus,0.85,0.76,0.88,0.06,0.12,0.91,0.69,False
maxbin2.008, c__Gammaproteobacteria (UID4444),263, 507, 232, 19, 456,32, 0,0,0, 98.37,6.02, 0.00,3978,3884,174,family,0.9,0.88,0.97,0.09,0.2,0.85,0.75,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 7, 63,33, 1,0,0, 91.22, 12.70, 5.56,3934,3822,227,family,0.88,0.85,1.0,0.04,0.07,0.94,0.8,False
maxbin2.010, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1903,661,204,kingdom,1.0,0.35,0.0,0.09,0.19,0.45,0.15,True
maxbin2.011, c__Gammaproteobacteria (UID4443),356, 451, 270, 13, 431,5,1,0,1, 95.62,5.49, 0.00,5159,3662,384,class,0.9,0.64,0.33,0.36,1.2,0.57,0.36,True
maxbin2.012, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,4593,1842,743,kingdom,1.0,0.4,0.39,0.09,0.19,0.47,0.19,True
