,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,o__Clostridiales (UID1212), 172, 263, 149,105, 156,2,0,0, 0, 72.54,1.34, 0.00,1316,1283,187,family,0.99,0.97,0.11,0.09,0.2,0.96,0.92,True
bin.10,k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0, 15.86,0.00, 0.00,268,254,45,kingdom,1.0,0.95,0.0,0.0,0.0,0.78,0.74,True
bin.100, k__Bacteria (UID203),5449,104,58, 90,14,0,0,0, 0, 18.97,0.00, 0.00,389,366,29,kingdom,1.0,0.94,0.0,0.0,0.0,0.95,0.89,True
bin.101, k__Bacteria (UID203),5449,104,58, 64,39,1,0,0, 0, 58.62,0.86,100.00,897,852,47,kingdom,1.0,0.95,0.0,0.0,0.0,0.75,0.71,True
bin.102, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,245,209,32,phylum,0.96,0.82,0.44,0.05,0.09,0.62,0.5,True
bin.103, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,361,314,85,phylum,0.96,0.83,0.88,0.24,0.58,0.66,0.54,False
bin.104, k__Bacteria (UID203),5449,104,58, 89,15,0,0,0, 0, 19.31,0.00, 0.00,481,448,94,phylum,0.98,0.92,0.25,0.02,0.04,0.6,0.55,True
bin.11,root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,279,279,18,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
bin.12,k__Bacteria (UID203),5449,104,58, 59,28,17, 0,0, 0, 65.52, 25.00,94.12,2503,2423,458,family,0.94,0.91,0.36,0.03,0.06,0.92,0.83,True
bin.13,k__Bacteria (UID203),5449,104,58, 72,32,0,0,0, 0, 47.76,0.00, 0.00,1520,1445,174,phylum,1.0,0.95,0.97,0.03,0.06,0.77,0.73,False
