sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	OTU_97.8663.0	OTU_97.8663.0	1.0	1.0	3618001	3618001	3618001	1.0	1.0	2701	2701	2701
gsa	OTU_97.42502.0	OTU_97.42502.0	1.0	1.0	1988554	1988554	1988554	1.0	1.0	178	178	178
gsa	OTU_97.23.0	OTU_97.23.0	1.0	1.0	308224	308224	308224	1.0	1.0	1198	1198	1198
gsa	OTU_97.1704.0	OTU_97.1704.0	1.0	1.0	2338178	2338178	2338178	1.0	1.0	1752	1752	1752
gsa	OTU_97.17212.0	OTU_97.17212.0	1.0	1.0	1991435	1991435	1991435	1.0	1.0	1904	1904	1904
gsa	OTU_97.41539.0	OTU_97.41539.0	1.0	1.0	1920011	1920011	1920011	1.0	1.0	181	181	181
gsa	OTU_97.42261.0	OTU_97.42261.0	1.0	1.0	1588361	1588361	1588361	1.0	1.0	1995	1995	1995
gsa	OTU_97.7245.0	OTU_97.7245.0	1.0	1.0	1709116	1709116	1709116	1.0	1.0	1280	1280	1280
gsa	OTU_97.30455.0	OTU_97.30455.0	1.0	1.0	1538340	1538340	1538340	1.0	1.0	1160	1160	1160
gsa	OTU_97.34740.0	OTU_97.34740.0	1.0	1.0	1574109	1574109	1574109	1.0	1.0	1182	1182	1182
gsa	OTU_97.30766.1	OTU_97.30766.1	1.0	1.0	36369	36369	36369	1.0	1.0	148	148	148
gsa	OTU_97.42987.0	OTU_97.42987.0	1.0	1.0	2515196	2515196	2515196	1.0	1.0	211	211	211
gsa	OTU_97.41395.0	OTU_97.41395.0	1.0	1.0	1626018	1626018	1626018	1.0	1.0	164	164	164
gsa	OTU_97.44228.0	OTU_97.44228.0	1.0	1.0	2211451	2211451	2211451	1.0	1.0	1	1	1
gsa	OTU_97.36692.0	OTU_97.36692.0	1.0	1.0	2369886	2369886	2369886	1.0	1.0	213	213	213
gsa	OTU_97.23441.0	OTU_97.23441.0	1.0	1.0	58396	58396	58396	1.0	1.0	239	239	239
gsa	OTU_97.44129.0	OTU_97.44129.0	1.0	1.0	1908849	1908849	1908849	1.0	1.0	1460	1460	1460
gsa	OTU_97.29264.1	OTU_97.29264.1	1.0	1.0	1537005	1537005	1537005	1.0	1.0	1166	1166	1166
gsa	OTU_97.39998.0	OTU_97.39998.0	1.0	1.0	1985188	1985188	1985188	1.0	1.0	1489	1489	1489
gsa	OTU_97.4277.0	OTU_97.4277.0	1.0	1.0	1535591	1535591	1535591	1.0	1.0	1168	1168	1168
gsa	OTU_97.23441.1	OTU_97.23441.1	1.0	1.0	2056808	2056808	2056808	1.0	1.0	1587	1587	1587
