sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S3N2Bin_1000/output_recluster_bins/recluster_10.bin.0.fa	1030821	0.9858202773682017	1.0	4166231	4107155	4107155	0.9857142857142858	1.0	70	69	69
gsa	S3N2Bin_1000/output_recluster_bins/recluster_106.bin.3.fa	1030893	0.9728323889720057	1.0	3007147	2925450	2925450	0.6428571428571429	1.0	14	9	9
gsa	S3N2Bin_1000/output_recluster_bins/bin.91.fa	1036647	0.9851961582922327	1.0	4059757	3999657	3999657	0.9253731343283582	1.0	67	62	62
gsa	S3N2Bin_1000/output_recluster_bins/recluster_72.bin.5.fa	1048948	0.9592776979002834	1.0	4029782	3865680	3865680	0.875	1.0	72	63	63
gsa	S3N2Bin_1000/output_recluster_bins/recluster_9.bin.1.fa	1048930	1.0	1.0	4407838	4407838	4407838	1.0	1.0	21	21	21
gsa	S3N2Bin_1000/output_recluster_bins/recluster_143.bin.0.fa	1053046	0.9900352839970742	1.0	5434475	5380322	5380322	0.9285714285714286	1.0	28	26	26
gsa	S3N2Bin_1000/output_recluster_bins/recluster_10.bin.3.fa	1030746	0.9800889557765315	1.0	3620001	3547923	3547923	0.2222222222222222	1.0	9	2	2
gsa	S3N2Bin_1000/output_recluster_bins/bin.436.fa	1036719	0.9827989377439535	1.0	6732840	6617028	6617028	0.9024390243902439	1.0	82	74	74
gsa	S3N2Bin_1000/output_recluster_bins/recluster_10.bin.2.fa	evo_1036569.031	0.9432195423205401	1.0	3575297	3372290	3372290	0.6829268292682927	1.0	41	28	28
gsa	S3N2Bin_1000/output_recluster_bins/recluster_103.bin.0.fa	1030743	0.9990706180722138	1.0	3611002	3607646	3607646	0.75	1.0	4	3	3
gsa	S3N2Bin_1000/output_recluster_bins/recluster_55.bin.1.fa	1048999	1.0	1.0	7933412	7933412	7933412	1.0	1.0	11	11	11
gsa	S3N2Bin_1000/output_recluster_bins/recluster_17.bin.5.fa	1036542	0.6471355577963626	1.0	8091331	5236188	5236188	0.4090909090909091	1.0	44	18	18
gsa	S3N2Bin_1000/output_recluster_bins/recluster_52.bin.5.fa	1030758	1.0	1.0	2978743	2978743	2978743	1.0	1.0	8	8	8
gsa	S3N2Bin_1000/output_recluster_bins/recluster_65.bin.5.fa	1053013	0.9753272932346637	0.9998011304250929	7561797	7375227	7376694	0.9166666666666666	0.9565217391304348	24	22	23
gsa	S3N2Bin_1000/output_recluster_bins/recluster_47.bin.3.fa	1220_K	0.9986307563266945	0.9998007728567985	3879514	3874202	3874974	0.6666666666666666	0.6666666666666666	3	2	3
gsa	S3N2Bin_1000/output_recluster_bins/recluster_54.bin.1.fa	1036632	0.995737969126623	0.9997626341885414	4213015	4195059	4196055	0.975	0.975	40	39	40
gsa	S3N2Bin_1000/output_recluster_bins/bin.472.fa	1036617	0.9702083366931691	0.9997611097800964	2976336	2887666	2888356	0.696969696969697	0.9583333333333334	33	23	24
gsa	S3N2Bin_1000/output_recluster_bins/recluster_136.bin.7.fa	1048888	0.9980683140862115	0.9997257202506331	8651510	8634798	8637167	0.8125	0.9512195121951219	48	39	41
gsa	S3N2Bin_1000/output_recluster_bins/recluster_38.bin.4.fa	1048879	0.997322223273907	0.9997202828021096	9371207	9346113	9348728	0.96	0.96	50	48	50
gsa	S3N2Bin_1000/output_recluster_bins/recluster_75.bin.5.fa	1048876	1.0	0.999718567320931	8994291	8994291	8996823	1.0	0.9375	30	30	32
gsa	S3N2Bin_1000/output_recluster_bins/recluster_154.bin.1.fa	1287_H	0.9926555143203103	0.9997138082450929	4071490	4041587	4042744	0.6666666666666666	0.6666666666666666	9	6	9
gsa	S3N2Bin_1000/output_recluster_bins/recluster_73.bin.2.fa	1285_BX	0.9996818018700686	0.9997039736835377	3246405	3245372	3246333	0.9090909090909091	0.8333333333333334	11	10	12
gsa	S3N2Bin_1000/output_recluster_bins/bin.149.fa	1049053	0.9978048197632786	0.9996891244078141	4837416	4826797	4828298	0.9032258064516129	0.9333333333333333	31	28	30
gsa	S3N2Bin_1000/output_recluster_bins/recluster_129.bin.2.fa	1048960	0.9586246815994999	0.9996875677288426	4075449	3906826	3908047	0.8275862068965517	0.9795918367346939	58	48	49
gsa	S3N2Bin_1000/output_recluster_bins/recluster_2.bin.3.fa	1030947	1.0	0.9996301725736622	9352255	9352255	9355715	1.0	0.967741935483871	90	90	93
gsa	S3N2Bin_1000/output_recluster_bins/recluster_220.bin.2.fa	1049029	1.0	0.9996181256724079	4025965	4025965	4027503	1.0	0.9230769230769231	12	12	13
gsa	S3N2Bin_1000/output_recluster_bins/recluster_54.bin.0.fa	1286_AW	0.9962906569731672	0.9996121199225458	3621396	3607963	3609363	0.8823529411764706	0.8333333333333334	17	15	18
gsa	S3N2Bin_1000/output_recluster_bins/recluster_59.bin.0.fa	1036698	0.8809616267165602	0.9995988546892045	3880799	3418835	3420207	0.7837837837837838	0.9830508474576272	74	58	59
