,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, c__Alphaproteobacteria (UID3422), 26, 529, 308, 3,520, 6,0,0, 0, 99.40,1.05, 0.00,3907,3669,119,class,0.97,0.91,0.78,0.03,0.06,0.93,0.85,False
maxbin2.002,k__Bacteria (UID2570),433, 267, 178, 0,264, 0,0,2, 1, 100.00, 6.46, 0.00,8575,5496,1226,genus,0.73,0.47,0.9,0.4,1.31,0.77,0.36,False
maxbin2.003, c__Gammaproteobacteria (UID4444),263, 503, 230, 1,492, 9,1,0, 0, 99.78,3.08, 0.00,4318,4054,169,genus,0.8,0.75,0.78,0.03,0.06,0.97,0.73,False
maxbin2.004, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,19360,7729,3130,kingdom,1.0,0.4,0.0,0.1,0.21,0.49,0.2,True
maxbin2.005, c__Gammaproteobacteria (UID4443),356, 448, 269, 15, 425, 7,0,1, 0, 96.10,3.04,46.15,3410,3312,352,genus,0.87,0.85,0.4,0.06,0.14,0.76,0.64,True
maxbin2.006,s__algicola (UID2847), 33, 496, 263,457,27, 3,1,0, 8,3.06, 27.77, 1.18,16171,6847,2954,kingdom,1.0,0.42,0.3,0.04,0.08,0.48,0.2,True
maxbin2.007,s__algicola (UID2847), 33, 496, 263, 48, 425, 20, 3,0, 0, 96.12,6.50,72.41,3465,3203,398,kingdom,1.0,0.92,0.0,0.0,0.0,0.89,0.83,True
maxbin2.008, c__Gammaproteobacteria (UID4443),356, 451, 270, 12, 428, 11, 0,0, 0, 96.30,1.24,27.27,3458,3227,200,class,0.96,0.9,0.66,0.03,0.06,0.74,0.67,False
maxbin2.009, c__Gammaproteobacteria (UID4267),119, 541, 283, 10, 491, 34, 5,0, 1, 98.86,8.62, 6.78,8864,5634,1393,family,0.65,0.42,0.9,0.24,0.66,0.83,0.35,False
maxbin2.010, c__Gammaproteobacteria (UID4444),263, 506, 232, 20, 472, 14, 0,0, 0, 95.37,3.48,42.86,3498,3426,732,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
maxbin2.011, k__Bacteria (UID203),5449,104,58, 1, 51, 23, 25, 4, 0, 98.28, 42.89, 5.74,5092,4925,1033,genus,0.86,0.84,1.0,0.05,0.1,0.97,0.81,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 15,45, 32, 7,5, 0, 83.54, 39.39,30.12,6039,5865,1616,family,0.91,0.88,0.98,0.03,0.07,0.94,0.83,False
maxbin2.013, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,21206,8931,5664,kingdom,0.99,0.42,0.0,0.0,0.0,0.43,0.18,True
maxbin2.014, k__Bacteria (UID203),5449,104,58, 98,5,0,0,0, 1,5.00,6.90, 0.00,46241,15634,7689,kingdom,1.0,0.34,0.0,0.05,0.11,0.44,0.15,True
maxbin2.015, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,36864,11838,5843,kingdom,1.0,0.32,0.0,0.05,0.11,0.44,0.14,True
maxbin2.016, c__Gammaproteobacteria (UID4444),263, 506, 232,107, 368, 31, 0,0, 0, 79.53,4.72,54.84,4214,4067,1302,order,0.95,0.92,0.91,0.08,0.17,0.96,0.88,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 88,14, 0,2,0, 0, 13.23,3.45,16.67,8607,4166,1849,class,0.85,0.41,0.53,0.51,2.01,0.62,0.25,False
maxbin2.018, k__Bacteria (UID203),5449,104,58, 27,43, 28, 6,0, 0, 61.57, 36.54, 6.52,5341,5100,1927,order,0.93,0.89,0.99,0.17,0.38,0.89,0.8,False
maxbin2.019, k__Bacteria (UID203),5449,104,58, 59,42, 3,0,0, 0, 70.69,5.17,100.00,3415,3027,687,class,0.95,0.84,1.0,0.03,0.05,0.95,0.8,False
maxbin2.020, k__Bacteria (UID203),5449,104,58, 58,38, 7,1,0, 0, 59.40, 15.52, 0.00,4389,4301,1586,family,0.97,0.95,1.0,0.48,1.12,0.88,0.84,False
maxbin2.021, k__Bacteria (UID203),5449,104,58, 59,34, 10, 1,0, 0, 64.97, 20.69,84.62,5850,5337,2124,class,0.96,0.88,0.21,0.12,0.27,0.6,0.53,True
maxbin2.022,s__algicola (UID2847), 33, 496, 263,368,94, 14, 4,4, 12,21.21, 59.33, 0.57,25895,9504,5013,kingdom,1.0,0.37,0.0,0.04,0.09,0.47,0.17,True
maxbin2.023, c__Deltaproteobacteria (UID3216), 83, 247, 155,170,75, 2,0,0, 0, 20.03,1.29, 0.00,3392,2490,1395,genus,0.57,0.42,0.38,0.27,0.82,0.61,0.25,True
maxbin2.024,s__algicola (UID2847), 33, 496, 263,110, 344, 35, 5,0, 2, 81.70, 12.33, 7.29,5772,4130,1303,phylum,0.94,0.67,0.91,0.14,0.33,0.71,0.48,False
