sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	metabat2/output/S16_metabat2.13.fa	OTU_97.44237.0	1.0	1.0	2616381	2616381	2616381	1.0	1.0	1	1	1
gsa	metabat2/output/S16_metabat2.1.fa	OTU_97.25856.0	0.3471900629103577	1.0	8773595	3046105	3046105	0.2857142857142857	1.0	7	2	2
gsa	metabat2/output/S16_metabat2.3.fa	OTU_97.34663.1	1.0	1.0	2658362	2658362	2658362	1.0	1.0	1	1	1
gsa	metabat2/output/S16_metabat2.5.fa	OTU_97.41892.1	1.0	1.0	1667181	1667181	1667181	1.0	1.0	2	2	2
gsa	metabat2/output/S16_metabat2.7.fa	OTU_97.42098.0	1.0	1.0	2664634	2664634	2664634	1.0	1.0	2	2	2
gsa	metabat2/output/S16_metabat2.8.fa	OTU_97.45246.0	1.0	1.0	2036321	2036321	2036321	1.0	1.0	1	1	1
gsa	metabat2/output/S16_metabat2.9.fa	OTU_97.14171.0	1.0	1.0	2841200	2841200	2841200	1.0	1.0	1	1	1
gsa	metabat2/output/S16_metabat2.2.fa	OTU_97.38699.0	0.08106079778595353	0.9917171515136057	36455242	2955091	2979772	0.003484320557491289	0.3333333333333333	287	1	3
gsa	metabat2/output/S16_metabat2.11.fa	OTU_97.41463.0	0.5017199935678133	0.9811341624635243	5516009	2767492	2820707	0.75	0.75	4	3	4
gsa	metabat2/output/S16_metabat2.10.fa	OTU_97.34382.0	1.0	0.9773275263474022	2502539	2502539	2560594	1.0	0.2222222222222222	2	2	9
gsa	metabat2/output/S16_metabat2.12.fa	OTU_97.35048.0	0.5009318044978357	0.9745425917448542	4989244	2499271	2564558	0.5	0.14285714285714285	2	1	7
gsa	metabat2/output/S16_metabat2.4.fa	OTU_97.31367.0	1.0	0.9047892768519125	1797572	1797572	1986730	1.0	0.5	1	1	2
gsa	metabat2/output/S16_metabat2.6.fa	OTU_97.44616.0	0.24387606514326476	0.041332492982208244	440199	107354	2597327	0.23529411764705882	0.8	17	4	5
