,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, k__Bacteria (UID203),5449,102,58, 24,35,29, 10, 3,1, 71.50, 60.19, 8.05,2228,2132,880,phylum,0.96,0.92,0.99,0.36,0.86,0.75,0.69,False
maxbin2.002, k__Bacteria (UID203),5449,104,58, 41,41,20, 2,0,0, 47.49, 15.11, 3.85,1994,1865,771,family,0.67,0.63,0.99,0.58,2.0,0.81,0.51,False
maxbin2.003, k__Bacteria (UID203),5449, 99,53, 64,23,8,4,0,0, 54.89, 25.47, 0.00,2107,1962,719,family,0.68,0.64,0.92,0.57,2.52,0.81,0.52,False
maxbin2.004, k__Bacteria (UID203),5449,102,58, 28,42,17, 10, 3,2, 64.03, 38.38,17.65,2091,1967,743,class,0.87,0.82,0.78,0.4,1.25,0.7,0.57,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 38,31,16, 14, 5,0, 73.99, 81.58,11.36,3618,3449,1182,class,0.91,0.87,0.8,0.37,0.99,0.69,0.6,False
maxbin2.006, k__Bacteria (UID203),5449, 99,53, 55,30,11, 2,1,0, 55.69, 24.87, 8.70,2583,2438,956,phylum,0.95,0.9,0.87,0.1,0.24,0.69,0.62,False
maxbin2.007, k__Bacteria (UID203),5449,104,58, 39,29,21, 5,7,3, 48.71, 19.34,17.70,1170,1122,457,class,0.89,0.85,0.72,0.22,0.52,0.68,0.57,False
maxbin2.008, p__Proteobacteria (UID3214), 2231,190, 119,104,69,12, 5,0,0, 42.79,7.26, 7.41,1569,1468,573,class,0.88,0.83,0.75,0.28,0.67,0.66,0.55,False
maxbin2.009,k__Bacteria (UID2495),2993,147,91, 76,47,22, 2,0,0, 45.75, 11.51, 0.00,2080,1965,693,phylum,0.95,0.9,0.87,0.12,0.29,0.67,0.6,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 61,31,9,2,0,1, 60.85, 24.14, 0.00,2188,2062,620,phylum,0.92,0.87,0.88,0.18,0.41,0.62,0.54,False
maxbin2.011, k__Bacteria (UID203),5449, 99,53, 69,13,9,3,4,1, 37.46, 55.66, 0.00,2316,2141,887,phylum,0.96,0.89,0.94,0.19,0.46,0.66,0.58,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 38,36,18, 5,5,2, 59.01, 35.76, 9.09,916,879,292,class,0.92,0.88,0.44,0.21,0.55,0.61,0.53,True
maxbin2.013,k__Bacteria (UID2495),2993,139,83, 68,42,22, 4,3,0, 63.91, 36.87, 7.69,1111,1026,316,class,0.87,0.81,0.38,0.2,0.5,0.53,0.43,True
maxbin2.014, p__Proteobacteria (UID3214), 2231,190, 119,131,42,17, 0,0,0, 20.75,4.12, 0.00,474,444,117,phylum,0.94,0.88,0.94,0.16,0.38,0.61,0.54,False
maxbin2.015, k__Bacteria (UID203),5449,104,58, 50,27,13, 2,3,9, 38.79, 18.60, 4.40,441,416,114,class,0.89,0.84,0.88,0.35,1.1,0.62,0.52,False
maxbin2.016, k__Bacteria (UID203),5449, 99,53, 40,24,18, 15, 1,1, 64.12, 64.89, 3.09,1579,1448,548,class,0.86,0.79,0.83,0.53,1.48,0.62,0.49,False
maxbin2.017,k__Bacteria (UID2566),525, 208, 136, 92,80,22, 11, 2,1, 63.01, 32.60, 5.19,1824,1737,521,phylum,0.96,0.91,0.94,0.41,0.94,0.63,0.57,False
maxbin2.018,k__Bacteria (UID2566),525, 208, 136, 89,70,24, 14, 8,3, 51.98, 39.19, 7.55,2975,2801,944,phylum,0.92,0.86,0.9,0.15,0.34,0.63,0.54,False
maxbin2.019, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,114,107,55,phylum,0.96,0.9,0.94,0.17,0.44,0.62,0.56,False
maxbin2.020, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,117,103,80,genus,0.54,0.48,0.78,0.38,1.32,0.59,0.28,False
maxbin2.021, k__Bacteria (UID203),5449,104,58, 73,21,9,1,0,0, 47.76, 17.24, 0.00,3268,2966,1085,family,0.72,0.65,0.92,0.49,1.63,0.66,0.43,False
maxbin2.022, k__Bacteria (UID203),5449, 99,53, 38,29,19, 6,3,4, 65.01, 66.44, 2.86,3645,3429,987,phylum,0.94,0.89,0.91,0.46,1.15,0.61,0.54,False
maxbin2.023, c__Gammaproteobacteria (UID4201),1164,275, 174,168,65,28, 10, 2,2, 32.66, 19.05, 4.21,1042,983,350,phylum,0.95,0.89,0.85,0.2,0.52,0.61,0.55,False
maxbin2.024,k__Bacteria (UID2982), 88, 230, 148, 32, 183,15, 0,0,0, 81.04,3.68, 6.67,2308,2079,220,class,0.83,0.75,0.28,0.59,3.04,0.58,0.43,True
maxbin2.025, k__Bacteria (UID203),5449,102,58, 48,13,13, 19, 7,2, 28.45, 23.01, 0.00,687,645,241,class,0.87,0.82,0.73,0.27,0.78,0.62,0.51,False
maxbin2.026, p__Proteobacteria (UID3214), 2231,190, 119,144,39,6,1,0,0, 23.63,5.16, 0.00,898,779,254,class,0.88,0.77,0.67,0.28,0.7,0.63,0.48,False
maxbin2.027,k__Bacteria (UID2565),2921,152,93, 59,47,27, 13, 4,2, 78.21, 61.62, 0.87,3095,2806,750,phylum,0.94,0.86,0.88,0.4,1.01,0.59,0.51,False
maxbin2.028, k__Bacteria (UID203),5449,104,58, 58,30,11, 5,0,0, 57.29, 32.76, 0.00,824,744,259,class,0.87,0.78,0.44,0.32,1.03,0.54,0.42,True
maxbin2.029, k__Bacteria (UID203),5449, 99,53, 80,19,0,0,0,0, 14.36,0.00, 0.00,846,494,149,phylum,0.9,0.53,0.46,0.28,0.76,0.54,0.28,False
maxbin2.030,o__Rickettsiales (UID3809),83, 324, 211,197,80,30, 10, 3,4, 37.47, 24.11,12.20,1007,953,341,phylum,0.96,0.9,0.92,0.13,0.3,0.71,0.64,False
maxbin2.031, k__Bacteria (UID203),5449,100,54, 41,24,19, 10, 4,2, 52.58, 44.11, 5.38,923,849,326,class,0.91,0.83,0.86,0.56,1.72,0.65,0.54,False
maxbin2.032, k__Bacteria (UID203),5449,104,58, 55,33,10, 3,1,2, 56.38, 42.74, 4.00,948,875,328,phylum,0.96,0.88,0.62,0.09,0.2,0.6,0.53,False
maxbin2.033,k__Bacteria (UID2982), 88, 230, 148, 9,198,21, 2,0,0, 95.78, 10.37,77.78,2069,1904,365,genus,0.75,0.69,0.79,0.04,0.08,0.69,0.47,False
maxbin2.034, k__Bacteria (UID203),5449,104,58, 38,44,15, 7,0,0, 56.16, 31.07,11.11,2347,2251,878,genus,0.54,0.52,0.85,0.2,0.52,0.84,0.43,False
maxbin2.035, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,258,237,90,order,0.79,0.73,0.53,0.04,0.08,0.63,0.46,False
maxbin2.036, k__Bacteria (UID203),5449, 99,53, 80,10,5,2,1,1, 27.31, 26.76,22.22,853,798,276,order,0.79,0.74,0.73,0.04,0.09,0.71,0.52,False
maxbin2.037, k__Bacteria (UID203),5449, 99,53, 78,12,6,1,0,2, 31.30, 32.08, 2.56,1772,1649,601,class,0.9,0.84,0.92,0.07,0.14,0.67,0.56,False
maxbin2.038, k__Bacteria (UID203),5449, 99,53, 64,19,12, 4,0,0, 43.83, 18.35, 8.33,428,387,154,family,0.6,0.54,0.87,0.29,0.82,0.7,0.38,False
maxbin2.039,k__Bacteria (UID2495),2993,139,83, 51,54,22, 7,3,2, 68.54, 39.41, 2.47,3771,3557,1030,phylum,0.96,0.9,0.92,0.23,0.59,0.67,0.6,False
maxbin2.040, k__Bacteria (UID203),5449, 99,53, 67,22,8,2,0,0, 41.42, 17.50,14.29,1894,1742,593,phylum,0.94,0.86,0.93,0.26,0.62,0.69,0.6,False
maxbin2.041, k__Bacteria (UID203),5449,104,58, 83,15,4,2,0,0, 32.76, 13.79, 0.00,1001,956,310,phylum,0.97,0.93,0.92,0.32,0.93,0.63,0.59,False
maxbin2.042, k__Bacteria (UID203),5449,103,57, 65,21,14, 2,1,0, 57.02, 31.58, 3.85,999,934,233,phylum,0.95,0.89,0.93,0.41,1.24,0.66,0.59,False
maxbin2.043, k__Bacteria (UID203),5449, 99,53, 82,12,2,3,0,0, 24.84, 10.38, 0.00,443,412,163,phylum,0.97,0.9,0.99,0.31,0.85,0.67,0.61,False
maxbin2.044, k__Bacteria (UID203),5449,100,54, 33,30,16, 15, 4,2, 66.25, 58.32, 6.96,2366,2217,650,order,0.84,0.79,0.98,0.17,0.42,0.74,0.58,False
maxbin2.045, k__Bacteria (UID203),5449,104,58, 94,9, 1,0,0,0, 13.79,0.86, 0.00,650,625,210,phylum,0.97,0.93,0.92,0.05,0.1,0.71,0.66,False
maxbin2.046, k__Bacteria (UID203),5449,104,58, 56,19,7,9,0,13,37.82, 38.90, 4.28,854,763,339,phylum,0.94,0.84,0.86,0.16,0.39,0.65,0.55,False
maxbin2.047, k__Bacteria (UID203),5449,104,58, 74,17,13, 0,0,0, 33.12, 12.85, 7.69,633,511,178,class,0.89,0.72,0.78,0.26,0.73,0.66,0.48,False
maxbin2.048,k__Archaea (UID2),207, 149, 107,121,21,2,3,1,1, 15.76, 12.22, 3.12,3282,2796,1084,family,0.75,0.64,0.95,0.39,1.39,0.68,0.43,False
maxbin2.049, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0,0, 10.14,0.00, 0.00,1765,1346,559,phylum,0.9,0.68,0.88,0.31,0.76,0.59,0.41,False
maxbin2.050, p__Euryarchaeota (UID3), 148, 188, 125, 15, 157,12, 1,1,2, 89.60,7.88, 2.17,2128,1897,357,genus,0.78,0.7,0.96,0.12,0.28,0.61,0.43,False
maxbin2.051, k__Bacteria (UID203),5449,104,58, 41,44,15, 4,0,0, 52.21, 13.66, 7.41,882,793,340,phylum,0.93,0.84,0.78,0.1,0.22,0.59,0.5,False
maxbin2.052, k__Bacteria (UID203),5449,104,58, 76,20,7,1,0,0, 39.45, 13.79, 0.00,762,696,261,family,0.59,0.54,0.79,0.64,2.93,0.69,0.37,False
maxbin2.053, k__Bacteria (UID203),5449,104,58, 72,24,3,3,1,1, 43.21, 25.86, 3.03,3520,3127,1110,phylum,0.92,0.82,0.95,0.33,0.79,0.62,0.51,False
maxbin2.054, k__Bacteria (UID203),5449,104,58, 55,29,20, 0,0,0, 36.94, 10.97, 0.00,793,692,270,phylum,0.94,0.82,0.96,0.27,0.68,0.66,0.54,False
maxbin2.055, k__Bacteria (UID203),5449,104,58, 21,38,21, 18, 5,1, 80.33, 62.30,11.30,3811,3603,1459,class,0.92,0.87,0.82,0.26,0.63,0.67,0.59,False
maxbin2.056,k__Bacteria (UID2569),434, 278, 186, 4,273,1,0,0,0, 97.85,0.54, 0.00,2029,1794,107,phylum,0.95,0.84,0.29,0.05,0.11,0.51,0.42,True
maxbin2.057, root (UID1), 5656, 56,24, 55,0, 1,0,0,0,4.17,4.17, 0.00,435,395,155,genus,0.77,0.7,0.27,0.24,0.58,0.62,0.44,True
maxbin2.058, k__Bacteria (UID203),5449,103,57, 75,20,7,0,0,1, 22.30, 11.75, 9.09,531,465,205,class,0.89,0.78,0.94,0.63,2.38,0.61,0.48,False
maxbin2.059, k__Bacteria (UID203),5449, 99,53, 43,19,21, 5,5,6, 53.73, 43.28,10.95,701,627,267,phylum,0.95,0.85,0.91,0.23,0.59,0.65,0.55,False
maxbin2.060, k__Bacteria (UID203),5449,104,58, 76,26,1,1,0,0, 38.56,5.17, 0.00,1695,1548,637,class,0.86,0.78,0.77,0.36,1.01,0.59,0.46,False
maxbin2.061, root (UID1), 5656, 56,24, 55,0, 1,0,0,0,4.17,4.17, 0.00,418,385,138,order,0.83,0.76,0.68,0.06,0.14,0.62,0.47,False
maxbin2.062,k__Bacteria (UID2982), 88, 230, 148, 38, 164,26, 2,0,0, 84.03, 14.22,78.12,2152,1891,550,order,0.8,0.7,0.66,0.06,0.13,0.69,0.49,False
maxbin2.063, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,276,265,89,family,0.85,0.82,0.86,0.12,0.28,0.69,0.56,False
maxbin2.064, k__Bacteria (UID203),5449,104,58, 74,16,11, 3,0,0, 35.11, 20.30,10.00,814,703,264,family,0.53,0.46,0.66,0.68,4.03,0.64,0.3,False
maxbin2.065, root (UID1), 5656, 56,24, 54,1, 0,1,0,0,8.33,8.33, 0.00,1767,1641,478,genus,0.75,0.69,0.3,0.21,0.5,0.65,0.45,True
maxbin2.066, root (UID1), 5656, 56,24, 51,4, 0,0,1,0, 20.83, 12.50, 0.00,632,584,235,phylum,0.95,0.87,0.94,0.26,0.63,0.61,0.53,False
maxbin2.067, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1040,964,208,family,0.62,0.58,0.58,0.04,0.08,0.64,0.37,False
maxbin2.068, root (UID1), 5656, 56,24, 55,0, 0,0,1,0,4.17, 12.50, 0.00,187,174,58,class,0.95,0.89,0.76,0.02,0.05,0.69,0.61,False
maxbin2.069, k__Bacteria (UID203),5449, 99,53, 70,20,7,1,1,0, 29.91, 15.04, 6.25,570,524,199,family,0.79,0.72,0.96,0.07,0.16,0.72,0.52,False
maxbin2.070, k__Bacteria (UID203),5449, 99,53, 61,20,12, 5,0,1, 54.09, 43.40, 5.41,2014,1845,619,phylum,0.92,0.84,0.9,0.45,0.98,0.59,0.5,False
maxbin2.071, k__Bacteria (UID203),5449,104,58, 2, 82,16, 4,0,0, 96.55, 12.96, 7.14,1886,1379,345,class,0.83,0.6,0.5,0.37,0.99,0.52,0.32,False
maxbin2.072, k__Bacteria (UID203),5449, 99,53, 57,22,17, 3,0,0, 48.63, 25.90,15.38,2389,2156,701,phylum,0.95,0.86,0.84,0.13,0.31,0.65,0.55,False
maxbin2.073, k__Bacteria (UID203),5449,104,58, 39,29,22, 8,5,1, 53.45, 32.86,11.63,3214,2928,1078,phylum,0.93,0.85,0.94,0.23,0.54,0.63,0.54,False
maxbin2.074, k__Bacteria (UID203),5449, 99,53, 81,13,2,1,0,2, 21.99, 18.30, 1.85,1285,1210,411,order,0.86,0.81,1.0,0.04,0.07,0.72,0.58,False
maxbin2.075, c__Alphaproteobacteria (UID3305),564, 347, 229, 20, 307,20, 0,0,0, 93.76,5.91,65.00,2845,2613,750,genus,0.69,0.63,0.54,0.16,0.37,0.68,0.43,False
maxbin2.076, k__Bacteria (UID203),5449, 99,53, 72,17,6,2,0,2, 28.76, 42.20, 2.15,661,625,244,class,0.9,0.85,1.0,0.08,0.16,0.7,0.6,False
maxbin2.077, k__Bacteria (UID203),5449,104,58, 15,44,17, 13, 12, 3, 79.00, 62.28, 4.43,2708,2428,811,phylum,0.93,0.84,0.92,0.41,1.11,0.63,0.53,False
maxbin2.078, root (UID1), 5656, 56,24, 55,0, 1,0,0,0,4.17,4.17,100.00,445,394,163,family,0.72,0.63,0.82,0.41,1.56,0.62,0.39,False
maxbin2.079, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,934,802,297,family,0.69,0.6,0.76,0.27,0.79,0.61,0.37,False
