,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, g__Prevotella (UID2724),55, 567, 296,411, 156,0,0,0,0, 18.04,0.00, 0.00,390,378,29,family,0.97,0.94,0.32,0.04,0.09,0.94,0.88,True
maxbin2.002, k__Bacteria (UID203),5449,104,58, 89,15,0,0,0,0, 22.41,0.00, 0.00,593,567,53,family,0.99,0.95,0.28,0.05,0.1,0.94,0.89,True
maxbin2.003, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,315,303,37,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.9,True
maxbin2.004, k__Bacteria (UID203),5449,104,58, 91,13,0,0,0,0, 18.97,0.00, 0.00,434,401,31,family,0.96,0.89,0.62,0.09,0.2,0.92,0.82,False
maxbin2.005, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,288,278,34,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.89,True
maxbin2.006, k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0,0, 10.34,0.00, 0.00,462,413,64,family,0.96,0.85,0.42,0.12,0.29,0.83,0.71,True
maxbin2.007, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,436,383,79,genus,0.82,0.72,0.29,0.14,0.31,0.77,0.56,True
maxbin2.008, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1106,966,165,genus,0.86,0.75,0.32,0.25,0.65,0.78,0.59,True
maxbin2.009,o__Bacteroidales (UID2657), 160, 491, 268,285, 202,4,0,0,0, 36.69,0.63,75.00,1271,1181,106,genus,0.92,0.86,0.62,0.18,0.44,0.8,0.69,False
maxbin2.010, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,732,662,74,genus,0.91,0.82,0.48,0.18,0.46,0.77,0.63,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 60,27,17, 0,0,0, 48.28,6.90,64.71,1466,1370,120,genus,0.91,0.85,0.54,0.18,0.45,0.8,0.68,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0,0,6.90,0.00, 0.00,726,663,108,phylum,0.99,0.9,0.55,0.1,0.22,0.72,0.65,False
maxbin2.013, k__Bacteria (UID203),5449,104,58, 29,48,26, 1,0,0, 58.62,9.48, 3.45,1304,1201,149,class,0.97,0.89,1.0,0.03,0.07,0.72,0.65,False
maxbin2.014, root (UID1), 5656, 56,24, 54,2, 0,0,0,0,8.33,0.00, 0.00,378,320,69,order,0.9,0.76,0.88,0.18,0.45,0.74,0.56,False
maxbin2.015, k__Bacteria (UID203),5449,104,58, 72,26,6,0,0,0, 39.66,8.62, 0.00,1283,1173,165,class,0.95,0.87,1.0,0.24,0.58,0.73,0.63,False
maxbin2.016, k__Bacteria (UID203),5449,104,58, 49,30,25, 0,0,0, 25.86,6.90,20.00,209,207,17,phylum,1.0,0.99,0.77,0.02,0.05,0.87,0.86,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 92,12,0,0,0,0, 12.07,0.00, 0.00,216,209,23,family,0.95,0.92,0.75,0.03,0.05,0.83,0.76,False
maxbin2.018, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,358,308,58,phylum,0.98,0.84,0.7,0.16,0.38,0.71,0.6,False
maxbin2.019, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0,0,2.82,0.00, 0.00,509,430,101,phylum,0.98,0.83,0.77,0.16,0.38,0.67,0.55,False
maxbin2.020, k__Bacteria (UID203),5449,104,58, 41,30,32, 1,0,0, 37.93,8.46,28.57,212,207,36,family,0.95,0.93,1.0,0.28,0.67,0.89,0.82,False
