,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, k__Bacteria (UID203),5449,104,58, 94,10,0,0,0,0,8.62,0.00, 0.00,302,247,52,phylum,0.97,0.79,0.96,0.3,0.86,0.77,0.61,False
maxbin2.002,k__Bacteria (UID2329),174, 149,89, 56,87,4,2,0,0, 47.19,5.73,10.00,741,697,132,genus,0.8,0.76,1.0,0.19,0.47,0.85,0.64,False
maxbin2.003,o__Clostridiales (UID1212), 172, 261, 147, 0,261,0,0,0,0, 100.00, 0.00, 0.00,2110,2027,136,genus,0.81,0.78,0.34,0.03,0.07,0.79,0.61,True
maxbin2.004,o__Clostridiales (UID1120), 304, 250, 143,113,94,38, 4,1,0, 51.97, 20.92,58.93,1797,1676,314,family,0.9,0.84,0.96,0.1,0.23,0.8,0.67,False
maxbin2.005,o__Bacteroidales (UID2657), 160, 491, 268,204, 190,93, 4,0,0, 48.89, 19.22, 3.81,2133,1804,161,class,0.94,0.8,0.95,0.1,0.21,0.77,0.61,False
maxbin2.006, g__Prevotella (UID2724),55, 567, 296, 20, 536,10, 1,0,0, 94.73,2.30,15.38,2563,2419,248,class,0.98,0.92,0.99,0.1,0.22,0.9,0.83,False
maxbin2.007,o__Bacteroidales (UID2657), 160, 492, 269,169, 321,2,0,0,0, 60.78,0.74, 0.00,1680,1519,119,phylum,0.99,0.89,0.91,0.07,0.14,0.72,0.64,False
maxbin2.008, k__Bacteria (UID203),5449,103,57, 49,24,27, 3,0,0, 61.75, 32.81,19.44,2372,2234,342,order,0.93,0.88,0.95,0.47,1.1,0.93,0.81,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 11,66,26, 1,0,0, 82.76, 24.45,34.48,3188,2928,245,phylum,0.99,0.91,0.94,0.07,0.14,0.74,0.68,False
maxbin2.010,o__Clostridiales (UID1226), 155, 278, 158, 3,267,8,0,0,0, 98.10,1.08,50.00,2684,2612,81,family,0.95,0.92,0.28,0.14,0.33,0.92,0.85,True
maxbin2.011, k__Bacteria (UID203),5449,104,58, 90,9, 5,0,0,0, 21.55,8.62,80.00,2593,2366,368,family,0.9,0.82,0.7,0.13,0.31,0.74,0.6,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 79,15,10, 0,0,0, 37.07, 14.66,90.00,1135,1058,256,class,0.96,0.9,0.86,0.07,0.16,0.9,0.8,False
maxbin2.013, k__Bacteria (UID203),5449,103,57, 0, 60,43, 0,0,0, 100.00,25.44, 9.30,1905,1794,119,genus,0.81,0.76,0.89,0.04,0.07,0.77,0.59,False
