,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.10145, o__Lactobacillales (UID544),293, 475, 267,361, 114,0,0, 0, 0, 17.37,0.00, 0.00,524,508,46,class,1.0,0.97,1.0,0.07,0.14,0.98,0.95,False
bin.10173, k__Bacteria (UID203), 5449,103,57, 98,5, 0,0, 0, 0,8.77,0.00, 0.00,250,248,17,class,1.0,0.99,0.05,0.08,0.18,0.98,0.97,True
bin.10223, k__Bacteria (UID203), 5449,104,58, 77,26,1,0, 0, 0, 40.52,1.72, 0.00,727,706,46,kingdom,1.0,0.97,0.0,0.0,0.0,0.77,0.75,True
bin.10729, root (UID1),5656, 56,24, 54,2, 0,0, 0, 0,8.33,0.00, 0.00,275,274,28,kingdom,1.0,1.0,0.0,0.0,0.0,0.95,0.95,True
bin.1230,o__Lactobacillales (UID374),471, 350, 191, 54, 296,0,0, 0, 0, 94.24,0.00, 0.00,1675,1629,37,kingdom,1.0,0.97,0.0,0.0,0.0,0.91,0.88,True
bin.1244, k__Bacteria (UID2372), 131, 176, 105, 5,171,0,0, 0, 0, 95.24,0.00, 0.00,1464,1341,89,genus,0.64,0.59,0.12,0.7,4.33,0.56,0.33,True
bin.1282,f__Lachnospiraceae (UID1256),33, 333, 171, 19, 268,46, 0, 0, 0, 98.45, 15.11,23.91,2771,2717,60,genus,0.87,0.86,0.25,0.1,0.22,0.95,0.81,True
bin.1302,f__Enterobacteriaceae (UID5162), 88, 1207,328, 11, 1189, 6,1, 0, 0, 99.37,0.85,66.67,4543,4517,99,genus,0.93,0.92,0.02,0.31,0.75,0.99,0.92,True
bin.2090,k__Bacteria (UID203), 5449,103,57, 48,55,0,0, 0, 0, 82.46,0.00, 0.00,1831,1787,86,family,0.95,0.93,0.24,0.03,0.06,0.95,0.88,True
bin.2516, o__Bacteroidales (UID2657),160, 492, 269,175, 316,1,0, 0, 0, 64.06,0.12,100.00,1317,1206,122,family,0.94,0.86,0.17,0.14,0.32,0.7,0.6,True
bin.2533,f__Lachnospiraceae (UID1256),33, 333, 171, 48, 280,5,0, 0, 0, 90.06,1.84,60.00,2144,2110,85,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.2676, o__Clostridiales (UID1212),172, 261, 147, 6,255,0,0, 0, 0, 97.05,0.00, 0.00,1931,1843,77,family,0.94,0.9,0.09,0.06,0.14,0.77,0.69,True
bin.271, f__Lachnospiraceae (UID1255),90, 354, 174, 3,350,1,0, 0, 0, 98.56,0.19, 0.00,2348,2254,30,genus,0.8,0.76,0.02,0.61,2.36,0.69,0.52,True
bin.2967, o__Bacteroidales (UID2657),160, 491, 268, 82, 409,0,0, 0, 0, 85.20,0.00, 0.00,1802,1729,58,genus,0.96,0.92,0.07,0.03,0.05,0.8,0.74,True
bin.32,o__Lactobacillales (UID544),293, 475, 267, 0,475,0,0, 0, 0, 100.00, 0.00, 0.00,1924,1865,35,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.3238, k__Bacteria (UID2372), 131, 177, 106, 26, 138,13, 0, 0, 0, 95.91,9.84, 7.69,1546,1495,48,kingdom,1.0,0.97,0.0,0.0,0.0,0.98,0.94,True
bin.3469,p__Firmicutes (UID1022),100, 295, 158, 55, 238,2,0, 0, 0, 89.87,0.95,50.00,1808,1785,81,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
bin.3890,o__Selenomonadales (UID1024),64, 334, 167, 94, 239,1,0, 0, 0, 78.23,0.60, 0.00,1284,1237,89,order,0.95,0.92,0.16,0.07,0.14,0.75,0.69,True
bin.3996, k__Archaea (UID2), 207, 149, 107,148,1, 0,0, 0, 0,0.07,0.00, 0.00,691,360,42,phylum,0.96,0.5,0.14,0.25,0.66,0.47,0.23,True
bin.4222, o__Clostridiales (UID1226),155, 278, 158, 33, 242,3,0, 0, 0, 84.47,1.90, 0.00,2269,2208,31,class,0.98,0.96,0.08,0.03,0.05,0.75,0.72,True
bin.4489, o__Clostridiales (UID1226),155, 278, 158, 85, 193,0,0, 0, 0, 84.65,0.00, 0.00,1469,1437,55,kingdom,1.0,0.98,0.0,0.0,0.0,0.88,0.86,True
bin.481,o__Clostridiales (UID1226),155, 278, 158, 28, 249,1,0, 0, 0, 96.82,0.63, 0.00,2569,2489,73,family,0.95,0.92,0.08,0.08,0.18,0.93,0.85,True
bin.4875, o__Clostridiales (UID1226),155, 278, 158, 78, 198,2,0, 0, 0, 81.98,1.27, 0.00,1925,1840,99,genus,0.83,0.79,0.05,0.64,2.77,0.71,0.56,True
bin.4930, k__Bacteria (UID2372), 131, 177, 106, 26, 148,3,0, 0, 0, 82.21,0.71, 0.00,1695,1664,84,genus,0.84,0.83,0.22,0.03,0.05,0.92,0.76,True
bin.5036, o__Clostridiales (UID1226),155, 274, 157, 65, 207,2,0, 0, 0, 76.96,0.64,100.00,1686,1661,96,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.5938,k__Bacteria (UID203), 5449,104,58, 76,28,0,0, 0, 0, 43.79,0.00, 0.00,833,781,197,family,0.94,0.89,0.28,0.29,0.79,0.68,0.6,True
bin.5944,k__Bacteria (UID203), 5449,104,58, 78,26,0,0, 0, 0, 37.07,0.00, 0.00,616,546,97,family,0.9,0.8,0.12,0.26,0.75,0.6,0.48,True
bin.5958,p__Actinobacteria (UID2112), 31, 211, 124, 8,201,2,0, 0, 0, 96.24,0.60,100.00,1661,1577,121,family,0.96,0.91,0.42,0.03,0.06,0.94,0.85,True
bin.7561, o__Clostridiales (UID1226),155, 278, 158, 66, 211,1,0, 0, 0, 80.85,0.63,100.00,1778,1730,39,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
bin.7577,k__Bacteria (UID203), 5449,104,58, 95,9, 0,0, 0, 0,2.98,0.00, 0.00,242,102,6,kingdom,0.98,0.41,0.0,0.0,0.0,0.42,0.17,True
