,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, k__Bacteria (UID203),5449,103,58, 92,11,0,0,0,0, 13.79,0.00, 0.00,215,214,86,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
maxbin2.002, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,458,224,117,phylum,0.91,0.45,0.25,0.6,2.33,0.58,0.26,True
maxbin2.003, k__Bacteria (UID203),5449, 99,53, 90,7, 2,0,0,0, 13.21,1.89,50.00,537,512,187,class,0.9,0.85,0.99,0.17,0.4,0.83,0.71,False
maxbin2.004, k__Bacteria (UID203),5449,104,58, 18,41,35, 10, 0,0, 71.55, 42.71,20.00,1480,1277,367,phylum,0.85,0.73,0.44,0.58,2.17,0.55,0.4,True
maxbin2.005, k__Bacteria (UID203),5449,104,58, 90,10,1,2,1,0,4.36,4.97,23.08,1127,484,274,kingdom,1.0,0.43,0.7,0.02,0.05,0.51,0.22,False
maxbin2.006, k__Bacteria (UID203),5449, 99,53, 79,13,5,2,0,0, 32.08, 14.15, 9.09,1255,1182,435,family,0.72,0.68,0.86,0.15,0.34,0.82,0.56,False
maxbin2.007, k__Bacteria (UID203),5449, 99,53, 75,16,6,0,2,0, 33.93, 20.75,11.11,1034,939,332,genus,0.5,0.46,0.82,0.76,3.94,0.7,0.32,False
maxbin2.008, k__Bacteria (UID203),5449,104,58, 51,24,19, 7,3,0, 36.36, 13.79,10.34,870,719,250,family,0.52,0.43,0.71,0.49,1.99,0.65,0.28,False
maxbin2.009, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1279,465,306,kingdom,0.98,0.36,0.0,0.0,0.0,0.44,0.16,True
maxbin2.010, k__Bacteria (UID203),5449,104,58, 29,38,19, 10, 6,2, 80.58, 81.66, 4.55,2921,2508,916,family,0.55,0.47,0.8,0.61,3.01,0.7,0.33,False
maxbin2.011,k__Bacteria (UID2495),2993,139,83, 57,46,15, 12, 6,3, 69.28, 76.58, 6.08,3129,2978,1002,order,0.76,0.73,0.97,0.4,1.23,0.78,0.56,False
maxbin2.012,p__Cyanobacteria (UID2143), 129, 472, 368,121, 291,58, 2,0,0, 72.64, 12.63,71.88,2334,2287,832,kingdom,0.99,0.97,0.0,0.0,0.0,0.95,0.93,True
maxbin2.013, k__Bacteria (UID203),5449,104,58, 89,7, 5,2,1,0,6.03,3.29,35.29,3179,1250,669,kingdom,1.0,0.39,0.0,0.04,0.09,0.5,0.2,True
maxbin2.014, k__Bacteria (UID203),5449,104,58, 15,44,20, 18, 7,0, 80.72, 44.28,15.52,1679,1537,430,class,0.86,0.79,0.89,0.33,1.09,0.77,0.61,False
maxbin2.015, p__Euryarchaeota (UID3), 148, 188, 125, 34, 134,20, 0,0,0, 77.42,9.11,90.00,1621,1549,463,kingdom,1.0,0.96,0.67,0.03,0.07,0.93,0.89,False
maxbin2.016, k__Bacteria (UID203),5449,103,57, 36,37,18, 10, 0,2, 65.94, 43.06, 0.00,1350,1218,407,family,0.64,0.58,0.85,0.74,4.96,0.75,0.43,False
maxbin2.017,k__Bacteria (UID2570),433, 274, 183,145, 100,24, 5,0,0, 42.19, 16.94, 2.56,1742,1555,472,phylum,0.94,0.84,0.9,0.35,1.08,0.69,0.58,False
maxbin2.018,k__Bacteria (UID3187),2258,190, 119, 73, 107,10, 0,0,0, 55.91,3.97,100.00,2584,2288,1097,family,0.69,0.61,0.55,0.1,0.22,0.63,0.39,False
maxbin2.019, k__Bacteria (UID203),5449, 99,53, 83,9, 4,3,0,0, 24.87, 18.87, 0.00,1237,1156,470,order,0.89,0.83,0.93,0.22,0.57,0.75,0.62,False
