,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,344,29,23,kingdom,1.0,0.08,0.0,0.03,0.07,0.42,0.04,True
maxbin2.002, p__Proteobacteria (UID3880), 1495,261, 164,212,49,0,0,0,0, 19.21,0.00, 0.00,436,416,138,genus,0.93,0.89,1.0,0.1,0.23,0.83,0.74,False
maxbin2.003, c__Gammaproteobacteria (UID4443),356, 451, 270,234, 208,9,0,0,0, 44.01,2.78, 0.00,960,927,161,genus,0.85,0.82,0.7,0.3,0.87,0.73,0.6,False
maxbin2.004, k__Bacteria (UID203),5449,104,58, 79,25,0,0,0,0, 27.35,0.00, 0.00,926,910,181,genus,0.81,0.79,0.72,0.24,0.68,0.73,0.58,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0,0, 17.24,0.00, 0.00,849,797,198,class,0.96,0.9,0.57,0.05,0.11,0.68,0.62,False
maxbin2.006, c__Gammaproteobacteria (UID4443),356, 451, 270,354,81,15, 1,0,0, 14.31,0.64,11.11,493,485,144,class,0.97,0.95,0.99,0.3,0.81,0.79,0.75,False
maxbin2.007,f__Flavobacteriaceae (UID2845),53, 548, 298,311, 217,19, 0,1,0, 40.92,1.71, 8.00,976,958,140,order,0.96,0.94,1.0,0.09,0.21,0.85,0.8,False
maxbin2.008,f__Flavobacteriaceae (UID2845),53, 548, 298,341, 186,20, 1,0,0, 32.94,2.75,21.74,917,882,297,phylum,0.98,0.94,0.97,0.06,0.13,0.76,0.72,False
maxbin2.009,f__Flavobacteriaceae (UID2845),53, 548, 298,281, 253,11, 3,0,0, 50.89,2.36,15.00,1373,1321,222,genus,0.89,0.85,1.0,0.07,0.15,0.85,0.73,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 96,8, 0,0,0,0,9.09,0.00, 0.00,357,319,108,genus,0.55,0.49,0.78,0.66,3.37,0.69,0.34,False
maxbin2.011,f__Flavobacteriaceae (UID2845),53, 548, 298,272, 194,70, 11, 1,0, 47.43, 17.84,28.44,1559,1515,336,order,0.95,0.92,1.0,0.17,0.42,0.81,0.75,False
maxbin2.012,f__Flavobacteriaceae (UID2845),53, 548, 298,150, 298,89, 11, 0,0, 74.49, 22.29,16.39,2156,2100,366,class,0.98,0.95,1.0,0.1,0.21,0.79,0.75,False
maxbin2.013,f__Flavobacteriaceae (UID2845),53, 548, 298,421, 104,20, 3,0,0, 14.59,1.00,44.83,812,761,257,genus,0.79,0.74,0.99,0.5,2.03,0.78,0.58,False
maxbin2.014,o__Oceanospirillales (UID4446),43, 529, 233, 48, 405,74, 2,0,0, 87.24, 15.26,10.00,2238,2167,272,genus,0.72,0.69,0.99,0.12,0.26,0.83,0.57,False
maxbin2.015,f__Flavobacteriaceae (UID2845),53, 548, 298,242, 239,52, 12, 3,0, 58.55, 16.20,16.98,2151,2064,470,order,0.92,0.88,0.99,0.31,0.8,0.77,0.68,False
maxbin2.016, c__Gammaproteobacteria (UID4267),119, 544, 284,170, 306,63, 5,0,0, 67.46, 17.40,33.33,2091,1952,518,genus,0.73,0.68,0.94,0.34,1.06,0.74,0.5,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 2, 61,30, 10, 1,0, 96.55, 68.11, 9.09,3666,3333,773,phylum,0.96,0.87,0.97,0.48,1.0,0.66,0.58,False
maxbin2.018, k__Bacteria (UID203),5449,104,58, 4, 41,30, 24, 4,1, 94.83, 61.35, 2.94,3114,2911,564,phylum,0.97,0.91,0.98,0.43,0.96,0.71,0.64,False
maxbin2.019, k__Bacteria (UID203),5449,104,58, 75,25,4,0,0,0, 30.72,6.90,75.00,1274,1151,399,genus,0.66,0.59,0.96,0.62,2.2,0.77,0.46,False
maxbin2.020,o__Rickettsiales (UID3809),83, 324, 211,177,79,34, 15, 10, 9, 48.63, 51.41,24.31,3356,2981,1101,order,0.84,0.75,0.88,0.15,0.34,0.76,0.57,False
maxbin2.021,s__algicola (UID2847), 33, 496, 263, 55, 236, 157, 40, 7,1, 92.12, 53.44,20.36,3940,3671,728,phylum,0.98,0.92,0.97,0.35,0.83,0.71,0.65,False
maxbin2.022, k__Bacteria (UID203),5449,104,58, 86,18,0,0,0,0, 18.89,0.00, 0.00,360,338,89,genus,0.75,0.71,0.78,0.26,0.77,0.73,0.52,False
maxbin2.023, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,153,41,21,kingdom,1.0,0.27,0.0,0.05,0.1,0.59,0.16,True
maxbin2.024, k__Bacteria (UID203),5449,104,58, 9, 54,25, 8,6,2, 87.93, 35.11, 6.67,2436,2234,435,phylum,0.98,0.9,0.95,0.44,0.98,0.64,0.57,False
maxbin2.025, k__Bacteria (UID203),5449,103,58, 39,44,18, 2,0,0, 41.74, 12.18, 0.00,1271,1128,395,family,0.69,0.61,0.98,0.57,1.8,0.73,0.45,False
maxbin2.026, p__Proteobacteria (UID3214), 2231,190, 119, 73,82,21, 8,6,0, 60.27, 27.46,18.52,3373,2918,1029,genus,0.56,0.48,0.97,0.39,1.35,0.75,0.36,False
maxbin2.027,o__Oceanospirillales (UID4446),43, 529, 233,116, 398,15, 0,0,0, 81.41,3.13,13.33,2466,2393,308,genus,0.77,0.75,0.85,0.05,0.1,0.98,0.73,False
maxbin2.028, k__Bacteria (UID203),5449, 99,53, 54,25,8,8,1,3, 39.93, 29.54, 4.41,2893,2400,907,order,0.8,0.66,0.95,0.38,1.01,0.75,0.5,False
