,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,c__Gammaproteobacteria (UID4201),1164,275, 174,108, 157, 9,1,0, 0, 59.91,4.31,16.67,992,924,149,class,0.9,0.84,0.16,0.15,0.37,0.54,0.45,True
bin.1,k__Bacteria (UID203),5449,104,58, 3, 49, 50, 2,0, 0, 94.83, 45.86, 3.57,2810,2640,377,genus,0.55,0.52,0.95,0.23,0.55,0.63,0.33,False
bin.10,k__Archaea (UID2),207, 149, 107, 40,60, 29, 17, 1, 2, 69.48, 39.79, 0.00,7085,3034,774,kingdom,1.0,0.43,0.0,0.12,0.26,0.4,0.17,True
bin.101,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,977,424,138,kingdom,1.0,0.43,0.44,0.04,0.08,0.42,0.18,True
bin.102,k__Bacteria (UID203),5449,104,58, 93,11, 0,0,0, 0, 13.79,0.00, 0.00,641,570,94,class,0.85,0.75,0.13,0.22,0.57,0.52,0.39,True
bin.103, k__Archaea (UID2),207, 149, 107,130,12, 7,0,0, 0,5.85,0.50, 0.00,587,201,34,kingdom,1.0,0.34,0.0,0.11,0.24,0.39,0.13,True
bin.106, k__Archaea (UID2),207, 149, 107,116,32, 1,0,0, 0, 24.77,0.93, 0.00,799,711,190,phylum,0.97,0.86,0.17,0.03,0.05,0.59,0.51,True
bin.109,p__Euryarchaeota (UID3), 148, 188, 125, 62, 125, 1,0,0, 0, 61.16,0.80, 0.00,1383,1160,285,phylum,0.92,0.77,0.18,0.03,0.07,0.55,0.42,True
bin.11, p__Proteobacteria (UID3880), 1495,261, 164,138, 122, 1,0,0, 0, 46.88,0.61, 0.00,1017,997,200,kingdom,0.98,0.97,0.0,0.0,0.0,0.94,0.91,True
bin.111,k__Bacteria (UID203),5449,104,58, 87,17, 0,0,0, 0, 23.28,0.00, 0.00,462,454,102,order,0.93,0.92,0.15,0.05,0.11,0.62,0.57,True
