,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,c__Gammaproteobacteria (UID4201),1164,271, 170, 13, 258, 0, 0, 0, 0, 93.24,0.00, 0.00,2030,1865,308,kingdom,1.0,0.92,0.0,0.0,0.0,0.95,0.87,True
bin.1,o__Pseudomonadales (UID4488),185, 813, 308,759,54, 0, 0, 0, 0,2.24,0.00, 0.00,288,253,47,family,0.89,0.78,0.7,0.03,0.06,0.91,0.71,False
bin.11,o__Clostridiales (UID1120), 304, 249, 142, 12, 237, 0, 0, 0, 0, 93.66,0.00, 0.00,3586,3433,93,family,0.96,0.92,0.2,0.05,0.11,0.89,0.82,True
bin.13,k__Bacteria (UID2328),3167,126,75, 9,114, 3, 0, 0, 0, 92.00,0.35, 0.00,1617,1162,39,family,0.78,0.56,0.08,0.48,2.24,0.53,0.29,True
bin.19, o__Lactobacillales (UID544), 293, 475, 267, 9,466, 0, 0, 0, 0, 98.13,0.00, 0.00,2601,2539,67,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.2,o__Pseudomonadales (UID4488),185, 813, 308,238, 567, 8, 0, 0, 0, 72.59,1.37,12.50,4379,4317,732,kingdom,1.0,0.99,0.0,0.0,0.0,0.98,0.96,True
bin.3, k__Bacteria (UID2328),3167,126,75, 4,120, 1, 0, 1, 0, 94.67,0.78,14.29,1435,1206,132,genus,0.59,0.49,0.16,0.27,0.79,0.54,0.27,True
bin.4, k__Bacteria (UID2372),131, 177, 106, 21, 155, 1, 0, 0, 0, 93.40,0.94, 0.00,2429,2258,125,family,0.91,0.84,0.43,0.1,0.21,0.93,0.78,True
bin.6, o__Clostridiales (UID1212), 172, 257, 149, 1,255, 1, 0, 0, 0, 99.33,0.13, 0.00,3763,3649,94,genus,0.86,0.83,0.34,0.02,0.05,0.97,0.81,True
bin.9,p__Proteobacteria (UID3887), 1487,256, 160, 20, 233, 3, 0, 0, 0, 92.19,1.29, 0.00,1560,1447,83,class,0.94,0.87,0.34,0.07,0.16,0.69,0.6,True
