sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.10.fa	OTU_97.30766.0	0.591018410189974	1.0	4683113	2767806	2767806	0.005988023952095809	1.0	167	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.21.fa	OTU_97.44565.0	0.550260770694016	1.0	3106369	1709313	1709313	0.0034129692832764505	1.0	293	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.8.fa	OTU_97.42987.0	0.2714883878825834	1.0	9299639	2524744	2524744	0.0016366612111292963	1.0	611	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.6.fa	OTU_97.42422.0	0.4140321094111079	1.0	5162474	2137430	2137430	0.004464285714285714	1.0	224	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.4.fa	OTU_97.23667.1	0.9928363310950493	1.0	2183518	2167876	2167876	0.16666666666666666	1.0	6	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.3.fa	OTU_97.39115.0	0.980132035532554	1.0	2187290	2143833	2143833	0.07142857142857142	1.0	14	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.2.fa	OTU_97.42502.0	0.63889633920347	1.0	3124402	1996169	1996169	0.006060606060606061	1.0	165	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.28.fa	OTU_97.20.0	1.0	1.0	2300991	2300991	2300991	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.27.fa	OTU_97.44958.0	0.5123951390430885	1.0	3454217	1769924	1769924	0.007462686567164179	1.0	134	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.23.fa	OTU_97.44228.0	0.8127996800962064	1.0	2720818	2211480	2211480	0.009174311926605505	1.0	109	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.9.fa	OTU_97.34782.1	0.7975603821768048	1.0	2445465	1950406	1950406	0.008620689655172414	1.0	116	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.14.fa	OTU_97.42989.0	0.5738740697445686	1.0	3187431	1829184	1829184	0.0033444816053511705	1.0	299	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.15.fa	OTU_97.45053.0	0.39657334920605	1.0	4827571	1914486	1914486	0.004807692307692308	1.0	208	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.22.fa	OTU_97.1704.0	0.996269784897728	0.998234801460246	2500392	2491065	2495470	0.9411764705882353	0.96	51	48	50
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.26.fa	OTU_97.45366.0	0.8516968159965699	0.9592163041575958	2271637	1934746	2017007	0.5601659751037344	0.8132530120481928	241	135	166
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.20.fa	OTU_97.38269.0	1.0	0.7248089145561493	1809031	1809031	2495873	1.0	0.5370370370370371	116	116	216
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.11.fa	OTU_97.41189.0	0.9692338014351687	0.6734965199719044	1577933	1529386	2270815	0.9485530546623794	0.3422273781902552	311	295	862
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.13.fa	OTU_97.42878.0	0.8783232170648767	0.5449888363219612	1420649	1247789	2289568	0.8041958041958042	0.25900900900900903	286	230	888
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.25.fa	OTU_97.2889.1	0.9345521649250552	0.484303779469089	1180803	1103522	2278574	0.8016528925619835	0.3619402985074627	121	97	268
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.16.fa	OTU_97.39998.0	0.45206751752817187	0.47614187584197726	2212581	1000236	2100710	0.18095238095238095	0.3131868131868132	315	57	182
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.24.fa	OTU_97.33907.0	0.9502862048154382	0.42319155258433894	800301	760515	1797094	0.9216867469879518	0.22335766423357664	166	153	685
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.12.fa	OTU_97.18127.0	0.8838966789667897	0.3241491695393294	643625	568898	1755050	0.8409090909090909	0.167420814479638	132	111	663
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.17.fa	OTU_97.2533.0	0.4009023585735825	0.21397889166752884	1232991	494309	2310083	0.5108695652173914	0.10730593607305935	184	94	876
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.19.fa	OTU_97.34836.0	0.994053409447251	0.20487337968357422	436889	434291	2119802	0.987012987012987	0.09632446134347275	77	76	789
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.1.fa	OTU_97.2533.0	0.897613025102459	0.14562723503874103	374784	336411	2310083	0.8289473684210527	0.07191780821917808	76	63	876
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.7.fa	OTU_97.2889.1	0.6253310944792272	0.13189652826724083	480603	300536	2278574	0.3026315789473684	0.08582089552238806	76	23	268
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.18.fa	OTU_97.38269.0	1.0	0.12773125876196426	318801	318801	2495873	1.0	0.12037037037037036	26	26	216
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S7_metabat2.5.fa	OTU_97.4320.0	0.22745448961028222	0.0499305664506944	1015812	231051	4627446	0.22916666666666666	0.011636693365573523	336	77	6617
