sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	S13/output_recluster_bins/recluster_81.bin.1.fa	OTU_97.20271.0	0.9675361231921226	1.0	2037403	1971261	1971261	0.07692307692307693	1.0	13	1	1
gsa	S13/output_recluster_bins/bin.52.fa	OTU_97.39112.0	0.8643797999484378	1.0	2113955	1827260	1827260	0.013513513513513514	1.0	74	1	1
gsa	S13/output_recluster_bins/bin.107.fa	OTU_97.20.0	1.0	1.0	2300990	2300990	2300990	1.0	1.0	1	1	1
gsa	S13/output_recluster_bins/bin.82.fa	OTU_97.1704.0	0.9779727641472296	1.0	2552885	2496652	2496652	0.391304347826087	1.0	23	9	9
gsa	S13/output_recluster_bins/bin.98.fa	OTU_97.40838.0	1.0	1.0	3631515	3631515	3631515	1.0	1.0	10	10	10
gsa	S13/output_recluster_bins/recluster_129.bin.0.fa	OTU_97.45053.0	0.9986218890135552	1.0	1917117	1914475	1914475	0.5	1.0	2	1	1
gsa	S13/output_recluster_bins/recluster_129.bin.1.fa	OTU_97.44958.0	0.9921336379051809	1.0	1783925	1769892	1769892	0.2	1.0	5	1	1
gsa	S13/output_recluster_bins/recluster_12.bin.0.fa	OTU_97.56.0	0.9489223643734506	1.0	1849048	1754603	1754603	0.08333333333333333	1.0	24	2	2
gsa	S13/output_recluster_bins/recluster_22.bin.3.fa	OTU_97.3142.0	0.49953828633785236	1.0	3342981	1669947	1669947	0.024390243902439025	1.0	41	1	1
gsa	S13/output_recluster_bins/recluster_23.bin.0.fa	OTU_97.44484.0	0.9177659641900043	1.0	1924714	1766437	1766437	0.029411764705882353	1.0	34	1	1
gsa	S13/output_recluster_bins/recluster_2.bin.2.fa	OTU_97.41395.0	0.8896698649177643	1.0	1836733	1634086	1634086	0.02631578947368421	1.0	38	1	1
gsa	S13/output_recluster_bins/recluster_2.bin.3.fa	OTU_97.9740.0	0.8323870535965862	1.0	2005221	1669120	1669120	0.05555555555555555	1.0	18	1	1
gsa	S13/output_recluster_bins/recluster_2.bin.4.fa	OTU_97.1906.0	0.8899024097918663	1.0	1838914	1636454	1636454	0.1	1.0	10	1	1
gsa	S13/output_recluster_bins/recluster_2.bin.6.fa	OTU_97.44769.0	0.40228964266405565	1.0	4150604	1669745	1669745	0.012195121951219513	1.0	82	1	1
gsa	S13/output_recluster_bins/recluster_35.bin.1.fa	OTU_97.237.0	0.999207192151454	1.0	3178576	3176056	3176056	0.5	1.0	2	1	1
gsa	S13/output_recluster_bins/recluster_38.bin.2.fa	OTU_97.44565.0	0.5010046702878765	1.0	3411567	1709211	1709211	0.026881720430107527	1.0	186	5	5
gsa	S13/output_recluster_bins/recluster_39.bin.0.fa	OTU_97.35197.0	0.9963525573323806	1.0	1782893	1776390	1776390	0.3333333333333333	1.0	3	1	1
gsa	S13/output_recluster_bins/recluster_39.bin.1.fa	OTU_97.2727.0	0.9889229106126418	1.0	1794605	1774726	1774726	0.8235294117647058	1.0	34	28	28
gsa	S13/output_recluster_bins/recluster_5.bin.3.fa	OTU_97.9672.0	1.0	1.0	1986124	1986124	1986124	1.0	1.0	1	1	1
gsa	S13/output_recluster_bins/recluster_81.bin.0.fa	OTU_97.14837.0	0.764839483456573	1.0	2360847	1805669	1805669	0.047619047619047616	1.0	42	2	2
gsa	S13/output_recluster_bins/recluster_75.bin.0.fa	OTU_97.23667.1	0.9864754918913016	1.0	2197640	2167918	2167918	0.1111111111111111	1.0	9	1	1
gsa	S13/output_recluster_bins/recluster_74.bin.1.fa	OTU_97.34865.0	0.9971404970897767	1.0	4071337	4059695	4059695	0.5	1.0	8	4	4
gsa	S13/output_recluster_bins/recluster_69.bin.1.fa	OTU_97.42422.0	0.9117048017194791	1.0	2344431	2137429	2137429	0.019230769230769232	1.0	52	1	1
gsa	S13/output_recluster_bins/bin.164.fa	OTU_97.43676.0	1.0	1.0	2571373	2571373	2571373	1.0	1.0	1	1	1
gsa	S13/output_recluster_bins/recluster_69.bin.0.fa	OTU_97.45365.0	0.9072840518444321	1.0	2311145	2096865	2096865	0.016666666666666666	1.0	60	1	1
gsa	S13/output_recluster_bins/recluster_5.bin.2.fa	OTU_97.281.0	1.0	1.0	2337416	2337416	2337416	1.0	1.0	1	1	1
gsa	S13/output_recluster_bins/recluster_5.bin.0.fa	OTU_97.971.0	0.9732402679179147	1.0	2432984	2367878	2367878	0.09090909090909091	1.0	11	1	1
gsa	S13/output_recluster_bins/recluster_48.bin.1.fa	OTU_97.9740.1	0.9051925487939465	1.0	1798635	1628111	1628111	0.0196078431372549	1.0	51	1	1
gsa	S13/output_recluster_bins/recluster_48.bin.0.fa	OTU_97.41395.1	0.891777865099545	1.0	1827214	1629469	1629469	0.016666666666666666	1.0	60	1	1
gsa	S13/output_recluster_bins/bin.21.fa	OTU_97.30766.0	0.8525278484997262	1.0	3246674	2767880	2767880	0.007407407407407408	1.0	135	1	1
