,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Archaea (UID2),207, 149, 107,125,9, 15, 0,0, 0,9.59,2.50, 0.00,1096,396,155,kingdom,1.0,0.36,0.0,0.11,0.25,0.39,0.14,True
bin.1,s__algicola (UID2846), 47, 571, 303,349, 213,9,0,0, 0, 41.11,1.52,66.67,722,702,154,class,0.97,0.94,0.05,0.04,0.07,0.66,0.62,True
bin.10, k__Archaea (UID2),207, 149, 107,138,11,0,0,0, 0,4.42,0.00, 0.00,2650,658,457,kingdom,1.0,0.25,0.0,0.07,0.15,0.41,0.1,True
bin.100, c__Alphaproteobacteria (UID3305),564, 347, 229,162, 182,3,0,0, 0, 51.81,0.87,33.33,1388,1318,225,genus,0.73,0.69,0.54,0.14,0.33,0.69,0.48,False
bin.103, c__Gammaproteobacteria (UID4267),119, 544, 284,295, 243,6,0,0, 0, 44.46,2.11, 0.00,899,861,189,genus,0.79,0.75,0.91,0.12,0.27,0.71,0.54,False
bin.105, k__Bacteria (UID203),5449,104,58, 89,15,0,0,0, 0, 21.55,0.00, 0.00,944,912,154,order,0.95,0.92,0.59,0.02,0.05,0.75,0.69,False
bin.106, k__Bacteria (UID203),5449,103,57, 77,26,0,0,0, 0, 40.35,0.00, 0.00,1026,1013,221,order,0.98,0.97,0.99,0.09,0.19,0.76,0.74,False
bin.107,k__Archaea (UID2),207, 149, 107,126,21,2,0,0, 0, 15.01,1.25, 0.00,2001,687,257,kingdom,1.0,0.34,0.0,0.08,0.17,0.42,0.15,True
bin.109, k__Bacteria (UID203),5449,104,58, 77,25,2,0,0, 0, 32.76,1.72, 0.00,858,794,127,class,0.93,0.86,0.38,0.25,0.59,0.56,0.48,True
bin.114,k__Bacteria (UID2566),525, 208, 136,148,58,2,0,0, 0, 25.10,0.76,50.00,789,714,163,phylum,0.98,0.89,0.15,0.04,0.07,0.55,0.48,True
bin.115, k__Bacteria (UID203),5449,103,57, 99,4, 0,0,0, 0,0.83,0.00, 0.00,785,224,93,kingdom,1.0,0.29,0.0,0.07,0.15,0.4,0.11,True
bin.116,k__Bacteria (UID2569),434, 278, 186, 3,267,8,0,0, 0, 98.66,3.23,25.00,1992,1845,68,phylum,0.96,0.89,0.08,0.04,0.08,0.5,0.45,True
bin.117, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,384,348,111,phylum,0.95,0.86,0.66,0.18,0.45,0.5,0.43,False
bin.118, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,572,78,63,kingdom,1.0,0.14,0.0,0.04,0.08,0.39,0.05,True
bin.12,c__Gammaproteobacteria (UID4443),356, 451, 270, 44, 393,14, 0,0, 0, 87.89,2.99,42.86,2746,2539,270,class,0.93,0.86,0.15,0.28,0.82,0.56,0.48,True
bin.120, c__Gammaproteobacteria (UID4443),356, 451, 270,258, 190,3,0,0, 0, 47.86,0.93,100.00,1214,1165,133,class,0.96,0.92,0.37,0.05,0.1,0.68,0.63,True
bin.121,k__Archaea (UID2),207, 149, 107,134,9, 6,0,0, 0,3.20,0.43, 0.00,403,96,53,kingdom,1.0,0.24,0.0,0.15,0.33,0.37,0.09,True
bin.122, k__Bacteria (UID203),5449,104,58, 99,4, 1,0,0, 0,8.62,1.72, 0.00,264,233,41,genus,0.67,0.59,0.15,0.77,6.09,0.7,0.41,True
bin.123, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,704,234,62,kingdom,1.0,0.33,0.0,0.04,0.09,0.39,0.13,True
bin.124,k__Bacteria (UID2569),434, 278, 186,206,65,4,3,0, 0, 25.57,1.22, 0.00,705,648,178,phylum,0.97,0.89,0.14,0.03,0.06,0.55,0.49,True
bin.125,k__Bacteria (UID2569),434, 278, 186, 3,269,4,1,1, 0, 98.39,3.23,15.38,2151,1690,118,phylum,0.94,0.74,0.51,0.06,0.12,0.55,0.41,False
bin.126, c__Gammaproteobacteria (UID4443),356, 451, 270,181, 244,24, 2,0, 0, 52.43,5.91,50.00,1328,1272,218,family,0.9,0.86,0.93,0.06,0.14,0.75,0.65,False
bin.130, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,469,432,107,class,0.94,0.87,0.63,0.12,0.27,0.67,0.58,False
bin.131, k__Bacteria (UID203),5449,104,58, 74,28,2,0,0, 0, 43.97,2.59,50.00,901,858,123,class,0.93,0.88,0.29,0.04,0.08,0.61,0.54,True
bin.132,k__Bacteria (UID2569),434, 278, 186, 17, 257,4,0,0, 0, 92.42,1.12,75.00,1788,1663,242,class,0.95,0.88,0.04,0.43,1.65,0.57,0.5,True
bin.134, k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0,8.39,0.00, 0.00,338,313,81,phylum,0.96,0.89,0.83,0.11,0.23,0.58,0.52,False
bin.135, root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,761,732,165,genus,0.6,0.58,0.77,0.15,0.36,0.75,0.43,False
bin.136,k__Bacteria (UID2566),525, 208, 136, 76, 119,13, 0,0, 0, 57.90,4.14,76.92,1060,1036,122,class,0.94,0.92,0.23,0.02,0.05,0.62,0.57,True
bin.138, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,422,396,78,family,0.78,0.73,0.54,0.29,0.87,0.72,0.53,False
bin.139, k__Bacteria (UID203),5449,104,58,100,4, 0,0,0, 0,5.17,0.00, 0.00,325,240,56,genus,0.59,0.44,0.61,0.46,1.57,0.77,0.34,False
bin.141, c__Betaproteobacteria (UID3888), 323, 376, 229,268, 102,6,0,0, 0, 28.30,2.40, 0.00,565,539,114,order,0.78,0.75,0.84,0.44,1.17,0.67,0.5,False
bin.142, k__Bacteria (UID203),5449,104,58, 96,8, 0,0,0, 0, 12.07,0.00, 0.00,440,233,33,phylum,0.89,0.47,0.82,0.28,0.71,0.68,0.32,False
bin.143, p__Euryarchaeota (UID3), 148, 188, 125, 33, 154,1,0,0, 0, 76.13,0.80, 0.00,1634,1506,256,kingdom,1.0,0.92,0.26,0.05,0.09,0.64,0.59,True
bin.145, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,401,337,86,phylum,0.95,0.8,0.84,0.07,0.15,0.66,0.53,False
bin.146, c__Gammaproteobacteria (UID4201),1164,275, 174,208,64,3,0,0, 0, 25.36,1.44, 0.00,993,977,190,genus,0.9,0.89,1.0,0.18,0.41,0.8,0.71,False
bin.147,k__Archaea (UID2),207, 149, 107,140,9, 0,0,0, 0,4.35,0.00, 0.00,1041,326,183,kingdom,1.0,0.31,0.0,0.04,0.08,0.42,0.13,True
bin.148, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,209,175,35,phylum,0.98,0.82,0.58,0.05,0.11,0.58,0.48,False
bin.149,k__Bacteria (UID2566),525, 208, 136, 47, 157,4,0,0, 0, 77.29,1.50,50.00,1316,1218,193,phylum,0.97,0.9,0.57,0.03,0.06,0.6,0.53,False
bin.15, f__Flavobacteriaceae (UID2845),53, 548, 298, 53, 438,57, 0,0, 0, 93.24,8.48,31.58,2188,2114,140,genus,0.89,0.86,0.37,0.17,0.44,0.83,0.71,True
bin.153, root (UID1), 5656, 56,24, 52,4, 0,0,0, 0, 10.42,0.00, 0.00,631,625,133,kingdom,1.0,0.99,0.0,0.0,0.0,0.91,0.9,True
bin.155, k__Bacteria (UID203),5449,104,58, 86,18,0,0,0, 0, 14.58,0.00, 0.00,653,605,113,family,0.88,0.82,0.51,0.06,0.13,0.75,0.62,False
bin.156,k__Archaea (UID2),207, 149, 107,141,8, 0,0,0, 0,1.21,0.00, 0.00,319,35,30,kingdom,1.0,0.11,0.0,0.11,0.25,0.38,0.04,True
bin.157, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,466,401,80,class,0.79,0.68,0.23,0.61,2.55,0.55,0.37,True
bin.16, k__Archaea (UID2),207, 149, 107,126,21,2,0,0, 0, 11.57,0.93, 0.00,1097,368,136,kingdom,1.0,0.34,0.0,0.12,0.26,0.42,0.14,True
bin.163, c__Alphaproteobacteria (UID3305),564, 349, 230,169, 178,2,0,0, 0, 53.76,0.87,100.00,1677,1635,228,family,0.94,0.92,0.43,0.03,0.05,0.74,0.67,True
bin.168, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,760,247,91,kingdom,0.98,0.32,0.0,0.0,0.0,0.41,0.13,True
bin.17,c__Gammaproteobacteria (UID4443),356, 451, 270, 54, 374,23, 0,0, 0, 89.12,4.94,86.96,2704,2464,384,class,0.94,0.85,0.3,0.08,0.16,0.65,0.55,True
bin.170, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0, 0, 11.13,0.00, 0.00,630,614,106,phylum,0.99,0.96,0.98,0.1,0.23,0.74,0.71,False
bin.172, c__Gammaproteobacteria (UID4443),356, 451, 270,281, 164,6,0,0, 0, 36.82,1.17,83.33,807,782,63,family,0.87,0.85,0.29,0.18,0.45,0.7,0.59,True
bin.174,k__Archaea (UID2),207, 149, 107,133,9, 7,0,0, 0,4.37,0.50, 0.00,455,131,50,kingdom,1.0,0.29,0.0,0.11,0.24,0.36,0.1,True
bin.175, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0, 0, 15.52,0.00, 0.00,996,846,151,class,0.94,0.8,0.6,0.06,0.13,0.69,0.55,False
bin.177, k__Bacteria (UID203),5449,104,58, 83,21,0,0,0, 0, 33.62,0.00, 0.00,630,601,55,phylum,0.96,0.92,0.82,0.08,0.18,0.55,0.5,False
bin.18,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,343,153,43,phylum,0.94,0.42,0.14,0.14,0.34,0.46,0.19,True
bin.180, k__Bacteria (UID203),5449,104,58, 7, 58,35, 4,0, 0, 89.50, 38.04,53.19,1907,1840,238,phylum,0.98,0.95,0.53,0.03,0.06,0.62,0.59,False
bin.181, k__Bacteria (UID203),5449,103,58, 61,27,11, 4,0, 0, 19.56,7.93, 0.00,294,197,20,phylum,0.93,0.63,0.62,0.48,1.74,0.55,0.35,False
