,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,178,176,38,class,0.98,0.97,1.0,0.04,0.08,0.74,0.72,False
maxbin2.002, k__Bacteria (UID203),5449,104,58, 85,19,0,0,0,0, 30.17,0.00, 0.00,643,627,141,class,0.96,0.93,0.9,0.02,0.05,0.74,0.69,False
maxbin2.003,k__Bacteria (UID2495),2993,147,91,121,22,3,1,0,0, 13.24,4.95, 0.00,168,159,34,class,0.91,0.86,0.83,0.27,0.74,0.61,0.53,False
maxbin2.004,k__Bacteria (UID2495),2993,147,91, 82,50,15, 0,0,0, 35.53,9.11,13.33,614,577,108,family,0.76,0.71,0.85,0.53,1.44,0.65,0.46,False
maxbin2.005, c__Gammaproteobacteria (UID4201),1164,275, 174,217,54,4,0,0,0, 16.76,1.47, 0.00,237,230,37,phylum,0.96,0.93,1.0,0.04,0.08,0.59,0.55,False
maxbin2.006, k__Bacteria (UID203),5449,102,58, 56,28,15, 3,0,0, 20.66, 10.92, 8.33,186,179,46,class,0.85,0.82,0.71,0.24,0.67,0.64,0.52,False
maxbin2.007, p__Proteobacteria (UID3214), 2231,190, 119, 66,74,47, 3,0,0, 63.07, 30.96, 3.57,1409,1325,324,phylum,0.94,0.89,0.68,0.2,0.51,0.58,0.51,False
maxbin2.008,k__Bacteria (UID1453),901, 171, 117,103,53,12, 3,0,0, 49.15, 14.53,14.29,1121,1030,289,family,0.65,0.59,0.73,0.59,2.42,0.72,0.43,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 15,36,34, 13, 6,0, 74.14, 51.52, 3.67,2062,1928,548,phylum,0.95,0.89,0.61,0.15,0.38,0.6,0.54,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 60,32,9,2,1,0, 59.11, 24.14, 0.00,2014,1868,490,class,0.86,0.8,0.78,0.64,2.5,0.61,0.49,False
