,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.103, f__Lachnospiraceae (UID1255), 90, 354, 174, 3,349, 2,0,0,0, 98.56,0.77,50.00,2365,2242,61,genus,0.79,0.75,0.03,0.62,2.4,0.68,0.51,True
bin.1107,o__Selenomonadales (UID1024), 64, 334, 167, 3,327, 4,0,0,0, 98.65,1.70,25.00,1675,1579,50,order,0.96,0.9,0.13,0.1,0.23,0.74,0.67,True
bin.11687, k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0,0, 17.24,0.00, 0.00,213,201,2,kingdom,1.0,0.94,0.0,0.0,0.0,0.59,0.56,True
bin.1181,k__Bacteria (UID203),5449,104,58, 1, 14, 40, 33, 16, 0, 98.28, 155.61, 30.64,4898,4684,918,genus,0.84,0.81,0.93,0.05,0.1,0.86,0.7,False
bin.1201, o__Clostridiales (UID1212), 172, 261, 147, 0,261, 0,0,0,0, 100.00, 0.00, 0.00,2107,1971,56,family,0.93,0.87,0.13,0.1,0.23,0.76,0.66,True
bin.1208, k__Bacteria (UID2372),131, 177, 106, 34, 135, 8,0,0,0, 92.14,5.12, 0.00,1609,1554,55,class,0.99,0.96,0.26,0.02,0.04,0.98,0.93,True
bin.1217, o__Clostridiales (UID1375),50, 332, 124, 47, 282, 3,0,0,0, 97.76,1.21, 0.00,2723,2653,64,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
bin.1296, o__Bacteroidales (UID2657), 160, 492, 269, 28, 464, 0,0,0,0, 92.44,0.00, 0.00,1759,1611,59,family,0.94,0.86,0.13,0.1,0.23,0.71,0.61,True
bin.1331,c__Gammaproteobacteria (UID4201),1164,271, 170, 3,268, 0,0,0,0, 98.53,0.00, 0.00,2384,2166,102,kingdom,1.0,0.91,0.0,0.0,0.0,0.93,0.84,True
bin.1357,k__Bacteria (UID203),5449,104,58, 0, 72, 12, 20, 0,0, 100.00,19.22,13.89,3234,3017,128,class,0.96,0.9,0.91,0.03,0.07,0.79,0.71,False
bin.1425, o__Clostridiales (UID1226), 155, 278, 158, 38, 239, 1,0,0,0, 92.03,0.63, 0.00,1673,1642,38,kingdom,1.0,0.98,0.0,0.0,0.0,0.88,0.86,True
bin.1440, k__Bacteria (UID2372),131, 176, 105, 3,172, 1,0,0,0, 97.14,0.14, 0.00,1535,1383,68,phylum,0.98,0.88,0.1,0.2,0.48,0.56,0.49,True
bin.1821, o__Clostridiales (UID1226), 155, 278, 158, 1,275, 2,0,0,0, 99.37,0.63, 0.00,2734,2655,39,genus,0.89,0.86,0.08,0.07,0.16,0.93,0.8,True
bin.1912, o__Clostridiales (UID1226), 155, 278, 158, 62, 216, 0,0,0,0, 87.34,0.00, 0.00,2232,2194,59,family,0.98,0.96,0.1,0.04,0.08,0.97,0.93,True
bin.2323,k__Bacteria (UID203),5449,103,57, 31,4,66, 1,1,0, 87.72, 86.12,86.67,3723,3635,181,order,0.96,0.94,0.25,0.02,0.05,0.9,0.85,True
bin.234, k__Bacteria (UID203),5449,104,58, 0, 60, 44, 0,0,0, 100.00,13.45, 0.00,1885,1847,42,phylum,1.0,0.98,1.0,0.03,0.06,0.95,0.93,False
bin.2485, k__Bacteria (UID2372),131, 177, 106, 12, 159, 6,0,0,0, 94.25,2.26, 0.00,1900,1863,181,class,0.98,0.96,0.28,0.06,0.14,0.94,0.9,True
bin.2948, o__Clostridiales (UID1212), 172, 263, 149, 54, 209, 0,0,0,0, 72.48,0.00, 0.00,1541,1395,21,genus,0.64,0.57,0.05,0.57,3.08,0.61,0.35,True
bin.2997,k__Bacteria (UID203),5449,103,57, 91,12, 0,0,0,0, 19.30,0.00, 0.00,467,443,130,genus,0.88,0.84,0.19,0.24,0.65,0.75,0.63,True
bin.3268,k__Bacteria (UID203),5449,104,58, 90,14, 0,0,0,0, 20.69,0.00, 0.00,311,292,9,phylum,1.0,0.94,0.09,0.02,0.05,0.72,0.68,True
bin.3812,p__Proteobacteria (UID3887), 1487,256, 161, 51, 202, 2,1,0,0, 85.09,2.48,20.00,1950,1775,122,class,0.94,0.85,0.38,0.04,0.09,0.73,0.62,True
bin.3871, o__Clostridiales (UID1226), 155, 274, 157, 66, 205, 3,0,0,0, 77.31,0.90,100.00,1713,1691,72,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
