sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	12	1285_BH	0.9969490283610464	1.0	4580508	4566533	4566533	0.6666666666666666	1.0	9	6	6
gsa	21	1035900	0.984031743352723	0.9980031896760991	7382459	7264574	7279109	0.8269230769230769	0.9148936170212766	104	86	94
gsa	9	1030836	0.5020206964270045	0.9940811971788857	9698389	4868792	4897781	0.3163265306122449	0.8985507246376812	196	62	69
gsa	35	1220_AD	1.0	0.9919370246141249	3452660	3452660	3480725	1.0	0.6585365853658537	27	27	41
gsa	29	1036755	1.0	0.9830087429313326	6353909	6353909	6463736	1.0	0.8623853211009175	94	94	109
gsa	8	1030752	0.9812377998381566	0.9563129746745714	6118259	6003467	6277722	0.5567010309278351	0.6428571428571429	97	54	84
gsa	33	1049089	0.9595805421749725	0.9548156396543341	3108775	2983120	3124289	0.1485148514851485	0.5555555555555556	101	15	27
gsa	34	1030878	0.9522518792377889	0.9484191053371218	3274998	3118623	3288233	0.11214953271028037	0.5454545454545454	107	12	22
gsa	5	1048783	0.979144831035026	0.9436166714323616	2335632	2286922	2423571	0.7741935483870968	0.6666666666666666	62	48	72
gsa	14	1049005	0.9916550191514012	0.9368131567179094	3880656	3848272	4107833	0.56	0.6086956521739131	25	14	23
gsa	7	1036608	0.6777044489464227	0.9340151713050073	4368450	2960518	3169668	0.18584070796460178	0.8181818181818182	339	63	77
gsa	15	1036554	0.8965785896070042	0.9019301228739116	2672319	2395944	2656463	0.35294117647058826	0.72	51	18	25
gsa	39	1036641	0.6477765588658781	0.894927366826511	3634389	2354272	2630685	0.3036144578313253	0.8456375838926175	415	126	149
gsa	1	1036743	0.9416084368024499	0.8272805298108844	4479517	4217951	5098574	0.964406779661017	0.5995785036880927	1180	1138	1898
gsa	3	1030755	0.9424731654669526	0.8074095052651856	3953581	3726144	4614937	0.7627118644067796	0.5172413793103449	59	45	87
gsa	24	1139_AG	0.6164831696395292	0.7476974195407329	8826846	5441602	7277813	0.021450459652706845	0.31343283582089554	979	21	67
gsa	23	1048993	0.9734637797650876	0.6989382134983197	2608887	2539657	3633593	0.9833024118738405	0.42604501607717044	1078	1060	2488
gsa	13	1036707	0.3124864123630344	0.5391095610083282	6908854	2158923	4004609	0.36715481171548114	0.4618421052631579	956	351	760
gsa	18	1365_A	0.5448422153597927	0.3064775705362126	3946772	2150368	7016396	0.9824868651488616	0.1948593261549149	571	561	2879
gsa	36	1036707	0.5877636507368071	0.17582365719100168	1197939	704105	4004609	0.6666666666666666	0.07894736842105263	90	60	760
gsa	20	1036554		0.09655508094786187	610852	256495	2656463		0.16	101	4	25
