,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, o__Bacteroidales (UID2657),160, 492, 269, 92, 397, 3,0, 0, 0, 77.01,0.82,33.33,1666,1541,250,genus,0.9,0.83,0.18,0.42,1.32,0.68,0.57,True
bin.1, o__Clostridiales (UID1226),155, 278, 158, 2,274, 2,0, 0, 0, 98.73,0.65,50.00,2705,2623,160,family,0.97,0.94,0.2,0.1,0.22,0.93,0.87,True
bin.100, o__Bacteroidales (UID2617),213, 406, 265, 8,396, 2,0, 0, 0, 97.17,0.75, 0.00,2064,1910,83,family,0.91,0.84,0.12,0.32,0.97,0.65,0.55,True
bin.103, o__Bacteroidales (UID2657),160, 492, 269, 15, 469, 7,1, 0, 0, 96.43,2.24,50.00,2432,2301,94,family,0.94,0.89,0.19,0.04,0.09,0.78,0.69,True
bin.108,o__Selenomonadales (UID1024),64, 334, 167, 2,322, 10, 0, 0, 0, 99.55,3.31,10.00,2029,1892,67,class,0.96,0.89,0.22,0.12,0.26,0.72,0.64,True
bin.109, o__Clostridiales (UID1375), 50, 332, 124,273,59, 0,0, 0, 0,9.60,0.00, 0.00,244,215,72,genus,0.91,0.8,0.88,0.07,0.14,0.85,0.68,False
bin.11, k__Bacteria (UID203), 5449,104,58, 97,7,0,0, 0, 0,9.48,0.00, 0.00,417,404,95,kingdom,1.0,0.97,0.0,0.0,0.0,0.88,0.86,True
bin.113, o__Clostridiales (UID1226),155, 278, 158, 89, 187, 2,0, 0, 0, 65.37,0.84,50.00,1611,1572,323,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.94,True
bin.114,k__Bacteria (UID203), 5449,103,57, 91,12, 0,0, 0, 0,8.13,0.00, 0.00,390,383,96,genus,0.91,0.9,0.8,0.15,0.34,0.85,0.76,False
bin.117,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,293,187,28,phylum,0.97,0.62,0.86,0.48,1.65,0.5,0.31,False
bin.118,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,419,167,13,kingdom,1.0,0.4,0.0,0.03,0.06,0.42,0.17,True
bin.119, o__Clostridiales (UID1120),304, 249, 142,180,69, 0,0, 0, 0, 13.03,0.00, 0.00,298,281,71,genus,0.87,0.82,0.9,0.42,0.95,0.95,0.78,False
bin.12,k__Bacteria (UID2329), 174, 149,89, 4,140, 5,0, 0, 0, 96.63,4.49,80.00,2324,2207,298,phylum,0.98,0.93,0.31,0.07,0.15,0.76,0.71,True
bin.124,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,294,255,33,class,0.95,0.82,0.34,0.03,0.07,0.73,0.6,True
bin.126,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,296,249,50,phylum,0.98,0.83,0.61,0.05,0.1,0.67,0.56,False
bin.13,o__Clostridiales (UID1226),155, 274, 157, 78, 187, 7,2, 0, 0, 70.47,4.80,69.23,1886,1859,353,kingdom,1.0,0.99,0.0,0.0,0.0,0.93,0.92,True
bin.142,c__Clostridia (UID1085), 35, 420, 196, 62, 353, 5,0, 0, 0, 83.19,1.60,40.00,2007,1832,55,genus,0.57,0.52,0.13,0.39,1.52,0.6,0.31,True
bin.15,o__Bacteroidales (UID2657),160, 492, 269, 7,484, 1,0, 0, 0, 97.40,0.12, 0.00,2015,1815,106,family,0.94,0.85,0.23,0.13,0.31,0.7,0.6,True
bin.155,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,396,143,28,kingdom,1.0,0.36,0.0,0.0,0.0,0.49,0.18,True
bin.16, p__Actinobacteria (UID2112), 31, 211, 124,108, 102, 1,0, 0, 0, 45.77,0.16, 0.00,793,773,180,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.17,o__Clostridiales (UID1212),172, 263, 149, 38, 224, 1,0, 0, 0, 81.49,0.67, 0.00,1682,1512,228,genus,0.61,0.55,0.16,0.58,3.06,0.61,0.34,True
bin.18, g__Prevotella (UID2724), 55, 567, 296, 37, 522, 8,0, 0, 0, 91.84,2.03,50.00,2441,2291,234,genus,0.96,0.9,0.41,0.05,0.1,0.92,0.83,True
bin.19, k__Bacteria (UID203), 5449,104,58, 79,25, 0,0, 0, 0, 34.48,0.00, 0.00,1182,1129,275,genus,0.95,0.91,0.14,0.02,0.05,0.76,0.69,True
bin.2, o__Clostridiales (UID1212),172, 263, 149, 90, 173, 0,0, 0, 0, 64.49,0.00, 0.00,1408,1365,236,family,0.96,0.93,0.33,0.12,0.26,0.95,0.88,True
bin.20,o__Clostridiales (UID1226),155, 278, 158,250,28, 0,0, 0, 0,7.94,0.00, 0.00,214,200,65,phylum,0.96,0.9,0.87,0.05,0.11,0.65,0.58,False
bin.22, p__Actinobacteria (UID2112), 31, 211, 124, 4,201, 6,0, 0, 0, 97.38,1.29,16.67,1774,1627,178,order,0.94,0.86,0.18,0.23,0.63,0.62,0.53,True
bin.23, o__Lactobacillales (UID355),490, 336, 184, 10, 326, 0,0, 0, 0, 95.65,0.00, 0.00,1648,1614,183,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.24,o__Clostridiales (UID1212),172, 263, 149, 27, 233, 3,0, 0, 0, 88.14,0.47,33.33,1809,1739,242,genus,0.85,0.81,0.22,0.25,0.73,0.71,0.58,True
bin.26,o__Bacteroidales (UID2617),213, 406, 265, 3,399, 4,0, 0, 0, 99.06,0.57, 0.00,2163,2036,110,genus,0.94,0.89,0.32,0.05,0.11,0.87,0.77,True
bin.27, root (UID1),5656, 56,24, 53,3,0,0, 0, 0,6.25,0.00, 0.00,315,305,92,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
