,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Archaea (UID2),207, 149, 107,136,10, 3,0,0, 0,4.31,0.22, 0.00,449,144,72,kingdom,1.0,0.32,0.0,0.11,0.25,0.41,0.13,True
bin.1,k__Bacteria (UID203),5449,104,58, 95,9,0,0,0, 0, 10.66,0.00, 0.00,428,404,113,phylum,0.96,0.91,0.44,0.03,0.07,0.54,0.49,True
bin.10, k__Bacteria (UID203),5449,104,58, 71,33, 0,0,0, 0, 42.01,0.00, 0.00,1018,1009,219,kingdom,1.0,0.99,0.0,0.0,0.0,0.93,0.92,True
bin.101,k__Bacteria (UID203),5449, 99,53, 83,16, 0,0,0, 0, 14.58,0.00, 0.00,375,359,79,family,0.87,0.83,0.69,0.03,0.06,0.74,0.62,False
bin.102, k__Bacteria (UID1453),901, 171, 117,105,60, 4,2,0, 0, 29.92,5.98,10.00,583,502,119,phylum,0.8,0.69,0.15,0.58,2.44,0.48,0.33,True
bin.103,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,349,340,83,family,0.82,0.8,0.26,0.28,0.8,0.62,0.49,True
bin.104,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,255,108,25,kingdom,1.0,0.42,0.37,0.09,0.2,0.46,0.19,True
bin.105,k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0, 0, 11.46,0.00, 0.00,297,290,68,class,1.0,0.97,0.83,0.13,0.29,0.85,0.83,False
bin.107,k__Bacteria (UID203),5449,104,58, 85,18, 1,0,0, 0, 19.20,1.72, 0.00,379,362,101,phylum,0.98,0.94,0.77,0.04,0.08,0.61,0.58,False
bin.108, k__Bacteria (UID2566),525, 208, 136,102, 104, 2,0,0, 0, 52.66,1.10,50.00,1081,1021,201,class,0.95,0.9,0.13,0.1,0.24,0.58,0.52,True
bin.109,k__Bacteria (UID203),5449,104,58, 95,9,0,0,0, 0,4.39,0.00, 0.00,255,241,62,genus,0.78,0.74,0.57,0.27,0.69,0.66,0.49,False
