,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1555,564,216,kingdom,1.0,0.36,0.0,0.05,0.1,0.44,0.16,True
bin.10, k__Bacteria (UID203),5449,104,58, 80,24, 0,0, 0, 0, 29.23,0.00, 0.00,745,727,191,order,0.97,0.95,0.14,0.03,0.06,0.82,0.78,True
bin.100,k__Bacteria (UID203),5449, 98,58, 97,1,0,0, 0, 0,0.34,0.00, 0.00,298,103,14,kingdom,0.98,0.34,0.0,0.0,0.0,0.41,0.14,True
bin.102,k__Bacteria (UID203),5449,103,57,101,2,0,0, 0, 0,2.63,0.00, 0.00,463,413,57,order,0.93,0.83,0.57,0.22,0.58,0.86,0.71,False
bin.115,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,458,182,63,kingdom,1.0,0.4,0.0,0.07,0.14,0.4,0.16,True
bin.12, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,3155,1273,517,kingdom,1.0,0.4,0.0,0.03,0.05,0.41,0.17,True
bin.127,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,389,113,22,kingdom,0.99,0.29,0.0,0.0,0.0,0.4,0.11,True
bin.13, k__Bacteria (UID203),5449,104,58, 92,12, 0,0, 0, 0, 11.83,0.00, 0.00,1133,1112,296,genus,0.94,0.92,0.69,0.04,0.09,0.98,0.9,False
bin.130,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,292,83,37,kingdom,1.0,0.28,0.0,0.08,0.18,0.4,0.11,True
bin.14, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1951,753,230,kingdom,1.0,0.39,0.0,0.03,0.05,0.44,0.17,True
bin.15, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1094,380,155,kingdom,0.99,0.34,0.0,0.0,0.0,0.38,0.13,True
bin.16, k__Bacteria (UID203),5449,104,58,100,4,0,0, 0, 0,5.75,0.00, 0.00,782,753,143,order,0.96,0.92,0.94,0.1,0.23,0.89,0.82,False
bin.17, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,4165,1631,587,kingdom,1.0,0.39,0.0,0.08,0.18,0.44,0.17,True
bin.18,k__Bacteria (UID1453),901, 171, 117, 59, 100, 12, 0, 0, 0, 57.76,9.40,83.33,1155,967,152,class,0.88,0.74,0.37,0.07,0.15,0.69,0.51,True
bin.19, c__Gammaproteobacteria (UID4444),263, 507, 232, 35, 454, 18, 0, 0, 0, 92.87,2.57,33.33,3546,3492,436,family,0.94,0.93,0.7,0.02,0.05,0.86,0.79,False
bin.2,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,3214,1199,347,kingdom,1.0,0.37,0.0,0.02,0.04,0.41,0.15,True
bin.20, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1375,516,177,kingdom,1.0,0.38,0.0,0.04,0.08,0.42,0.16,True
bin.21, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,3431,1180,430,kingdom,1.0,0.34,0.0,0.04,0.08,0.41,0.14,True
bin.22, k__Bacteria (UID203),5449,104,58, 91,13, 0,0, 0, 0, 12.70,0.00, 0.00,652,592,152,kingdom,1.0,0.91,0.0,0.0,0.0,0.91,0.82,True
bin.24, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,5065,2006,631,kingdom,1.0,0.4,0.0,0.03,0.07,0.43,0.17,True
bin.25, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,3774,1469,353,kingdom,0.98,0.38,0.0,0.0,0.0,0.42,0.16,True
bin.26, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1410,587,196,kingdom,1.0,0.42,0.31,0.06,0.13,0.44,0.19,True
bin.27, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1569,624,194,kingdom,1.0,0.4,0.0,0.03,0.06,0.42,0.17,True
bin.29,k__Archaea (UID2),207, 149, 107,140,9,0,0, 0, 0,0.65,0.00, 0.00,2037,662,241,kingdom,1.0,0.32,0.0,0.05,0.09,0.39,0.13,True
