,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Bacteria (UID2982), 88, 230, 148, 84, 136,10, 0,0, 0, 63.90,5.41,30.00,1909,1720,408,class,0.79,0.71,0.38,0.49,1.97,0.6,0.43,True
bin.105, p__Euryarchaeota (UID3), 148, 188, 125,101,84,3,0,0, 0, 53.17,1.13, 0.00,1270,1103,273,kingdom,1.0,0.87,0.2,0.09,0.21,0.55,0.48,True
bin.107,k__Bacteria (UID1453),901, 171, 117,137,31,3,0,0, 0, 13.91,2.14,33.33,252,225,35,order,0.5,0.45,0.23,0.58,3.09,0.5,0.23,True
bin.114,p__Cyanobacteria (UID2143), 129, 472, 368,425,47,0,0,0, 0,5.94,0.00, 0.00,440,415,101,phylum,0.98,0.93,0.94,0.14,0.33,0.76,0.7,False
bin.116, c__Gammaproteobacteria (UID4201),1164,275, 174,135, 128,10, 2,0, 0, 50.77,6.90, 0.00,1077,997,174,class,0.9,0.83,0.61,0.06,0.13,0.6,0.5,False
bin.117, k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0,2.98,0.00, 0.00,1061,469,111,kingdom,1.0,0.44,0.46,0.04,0.08,0.48,0.21,False
bin.12,c__Gammaproteobacteria (UID4444),263, 498, 228,114, 377,6,1,0, 0, 71.61,2.74,55.56,1990,1922,332,kingdom,1.0,0.97,0.0,0.0,0.0,0.77,0.75,True
bin.124, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,495,185,73,kingdom,1.0,0.37,0.0,0.04,0.09,0.42,0.16,True
bin.127,k__Bacteria (UID3060),138, 338, 246, 23, 154, 143, 17, 1, 0, 92.48, 59.51, 1.50,1994,1832,109,family,0.44,0.4,0.52,0.48,2.0,0.53,0.21,False
bin.13,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1091,370,114,kingdom,1.0,0.34,0.0,0.05,0.11,0.41,0.14,True
bin.131, p__Euryarchaeota (UID3), 148, 188, 125, 40, 143,5,0,0, 0, 71.20,2.27,100.00,1184,1098,170,phylum,0.96,0.89,0.13,0.03,0.05,0.62,0.55,True
bin.135, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,601,576,121,phylum,0.95,0.91,0.6,0.02,0.05,0.63,0.57,False
bin.14, f__Rhodobacteraceae (UID3340), 84, 568, 330,184, 232, 150, 2,0, 0, 65.57, 28.67, 4.49,2578,2537,399,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.92,True
bin.142, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,434,209,31,kingdom,1.0,0.48,0.06,0.03,0.06,0.44,0.21,True
bin.146, c__Gammaproteobacteria (UID4201),1164,275, 174,207,65,3,0,0, 0, 19.44,1.72,33.33,372,358,59,class,0.97,0.93,0.31,0.02,0.05,0.64,0.59,True
bin.152, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,311,132,82,kingdom,0.98,0.42,0.0,0.0,0.0,0.38,0.16,True
bin.154, k__Bacteria (UID203),5449,104,58, 91,13,0,0,0, 0, 17.24,0.00, 0.00,505,479,72,phylum,0.98,0.93,0.46,0.02,0.04,0.59,0.55,False
bin.163, k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,2.35,0.00, 0.00,711,251,45,kingdom,0.98,0.35,0.0,0.0,0.0,0.43,0.15,True
bin.166, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,908,402,140,kingdom,0.99,0.44,0.0,0.0,0.0,0.4,0.17,True
bin.17,root (UID1), 5656, 56,24, 46,0, 3,2,0, 5,5.21, 13.54, 0.00,1279,423,183,kingdom,1.0,0.33,0.0,0.11,0.25,0.39,0.13,True
bin.174, k__Bacteria (UID203),5449,104,58, 80,17,4,3,0, 0, 25.39, 12.07,84.62,631,570,108,class,0.8,0.72,0.13,0.4,1.5,0.47,0.34,True
bin.175,k__Bacteria (UID2495),2993,147,91, 35, 111,1,0,0, 0, 78.04,1.10, 0.00,1436,1381,86,phylum,0.95,0.91,0.51,0.03,0.06,0.55,0.5,False
bin.177, k__Bacteria (UID203),5449,104,58, 94,8, 2,0,0, 0, 15.52,2.59, 0.00,328,322,58,class,0.91,0.89,0.94,0.04,0.09,0.59,0.53,False
bin.178, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,174,84,57,phylum,0.94,0.45,0.16,0.66,2.95,0.39,0.18,True
bin.179, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,177,86,60,kingdom,0.99,0.48,0.0,0.0,0.0,0.39,0.19,True
bin.180, k__Bacteria (UID203),5449,103,57, 74,29,0,0,0, 0, 41.23,0.00, 0.00,876,795,84,phylum,0.77,0.7,0.14,0.72,3.35,0.46,0.32,True
