,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, c__Alphaproteobacteria (UID3305),564, 349, 230,197, 145, 7,0,0, 0, 45.05,0.65,14.29,1705,1615,354,class,0.94,0.89,0.25,0.11,0.25,0.59,0.53,True
bin.10, k__Bacteria (UID2565),2921,140,85, 60,79, 1,0,0, 0, 50.63,0.07, 0.00,3121,2683,807,family,0.78,0.67,0.24,0.07,0.16,0.57,0.38,True
bin.100, k__Bacteria (UID203),5449,104,58, 92,8,4,0,0, 0, 16.38,5.17, 0.00,605,577,127,phylum,0.97,0.92,0.84,0.16,0.41,0.59,0.54,False
bin.105, p__Proteobacteria (UID3880), 1495,261, 164, 20, 233, 8,0,0, 0, 92.07,4.31,50.00,2660,2521,276,class,0.92,0.88,0.19,0.54,2.08,0.58,0.51,True
bin.106, p__Proteobacteria (UID3880), 1495,261, 164,145, 112, 4,0,0, 0, 40.04,2.03,50.00,851,836,138,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.93,True
bin.107,k__Bacteria (UID1452),924, 151, 101, 89,61, 1,0,0, 0, 40.89,0.33,100.00,864,760,149,phylum,0.8,0.7,0.11,0.7,3.68,0.46,0.32,True
bin.108,k__Bacteria (UID3187),2258,182, 112, 5,173, 4,0,0, 0, 95.54,1.89,25.00,2749,2255,249,phylum,0.92,0.76,0.07,0.06,0.12,0.51,0.38,True
bin.109, c__Gammaproteobacteria (UID4202), 67, 481, 276, 89, 355, 36, 1,0, 0, 79.96,6.24,12.82,2808,2681,482,order,0.85,0.81,0.28,0.08,0.18,0.73,0.59,True
bin.1099,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,449,423,46,family,0.85,0.8,0.89,0.19,0.47,0.94,0.75,False
bin.11, k__Bacteria (UID2982), 88, 230, 148, 52, 170, 8,0,0, 0, 73.26,2.35,75.00,2120,1918,438,family,0.7,0.63,0.34,0.49,1.98,0.58,0.37,True
bin.110, p__Euryarchaeota (UID3), 148, 188, 125, 68, 118, 2,0,0, 0, 58.00,1.20,100.00,865,794,74,phylum,0.94,0.86,0.26,0.03,0.05,0.6,0.52,True
bin.111,f__Rhodobacteraceae (UID3340), 84, 568, 330,466,94, 8,0,0, 0, 16.93,1.97,12.50,1065,1015,209,genus,0.61,0.58,0.29,0.67,4.17,0.64,0.37,True
bin.112, p__Proteobacteria (UID3214), 2231,190, 119, 59, 106, 23, 2,0, 0, 64.77, 10.55, 0.00,1523,1419,245,phylum,0.93,0.87,0.88,0.04,0.07,0.57,0.5,False
bin.113, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0, 0, 20.69,0.00, 0.00,660,525,163,class,0.87,0.7,0.78,0.27,0.68,0.57,0.4,False
bin.1136,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,327,66,22,kingdom,1.0,0.2,0.0,0.23,0.54,0.41,0.08,True
bin.115, c__Alphaproteobacteria (UID3305),564, 349, 230, 21, 324, 4,0,0, 0, 96.04,1.52, 0.00,3497,3379,245,order,0.91,0.88,0.23,0.03,0.05,0.79,0.7,True
bin.12,c__Deltaproteobacteria (UID3216), 83, 247, 155,101, 141, 4,1,0, 0, 55.22,3.06, 0.00,4987,3284,1199,phylum,0.85,0.56,0.1,0.37,1.36,0.45,0.25,True
bin.120, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,340,146,42,kingdom,1.0,0.43,0.01,0.07,0.15,0.41,0.18,True
bin.121,k__Bacteria (UID1453),901, 171, 117, 26, 127, 17, 1,0, 0, 82.62,8.24,80.00,1910,1837,254,family,0.85,0.82,0.14,0.17,0.42,0.68,0.56,True
bin.122, k__Bacteria (UID203),5449,104,58, 76,21, 6,0,1, 0, 41.38, 15.52, 0.00,1336,1262,193,family,0.85,0.8,0.76,0.41,1.24,0.6,0.48,False
bin.123, k__Bacteria (UID203),5449,104,58, 90,14, 0,0,0, 0, 13.71,0.00, 0.00,1075,1016,240,class,0.9,0.85,0.25,0.22,0.59,0.56,0.48,True
bin.124,k__Bacteria (UID2565),2921,140,85, 84,56, 0,0,0, 0, 33.72,0.00, 0.00,1244,1109,329,family,0.81,0.72,0.28,0.03,0.05,0.55,0.4,True
bin.125, p__Euryarchaeota (UID3), 148, 188, 125, 76,94, 18, 0,0, 0, 57.00,5.40,77.78,1199,1027,240,phylum,0.92,0.79,0.17,0.04,0.08,0.54,0.43,True
bin.128, p__Proteobacteria (UID3214), 2231,190, 119, 74,96, 20, 0,0, 0, 59.76,6.98, 5.00,1955,1812,339,family,0.62,0.58,0.43,0.25,0.75,0.62,0.36,True
bin.13, k__Bacteria (UID2570),433, 274, 183,120, 134, 20, 0,0, 0, 53.72,6.45, 0.00,1059,1001,157,phylum,0.94,0.89,0.53,0.07,0.15,0.54,0.48,False
bin.132, root (UID1), 5656, 56,24, 54,2,0,0,0, 0,8.33,0.00, 0.00,702,678,140,family,0.78,0.75,0.86,0.22,0.58,0.65,0.49,False
bin.133,k__Archaea (UID2),207, 149, 107,131,14, 4,0,0, 0, 13.08,2.80, 0.00,812,645,203,class,0.87,0.69,0.46,0.07,0.16,0.64,0.44,False
bin.134, k__Bacteria (UID203),5449,103,57, 81,22, 0,0,0, 0, 32.62,0.00, 0.00,699,637,144,kingdom,1.0,0.91,0.16,0.04,0.07,0.48,0.44,True
bin.137, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,217,192,108,phylum,0.87,0.77,0.54,0.62,2.83,0.45,0.35,False
bin.140, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,191,169,74,phylum,0.92,0.82,0.75,0.49,1.4,0.54,0.44,False
bin.144,k__Archaea (UID2),207, 149, 107, 15,68, 57, 9,0, 0, 87.85, 50.02,26.19,1865,1785,243,phylum,0.92,0.89,0.5,0.02,0.05,0.77,0.68,False
bin.147, c__Gammaproteobacteria (UID4443),356, 451, 270,278, 171, 2,0,0, 0, 40.82,0.56,50.00,1832,1680,345,class,0.89,0.82,0.18,0.35,1.12,0.54,0.44,True
bin.149, k__Bacteria (UID203),5449,104,58, 81,20, 3,0,0, 0, 31.54,5.17, 0.00,936,858,193,phylum,0.92,0.84,0.67,0.07,0.15,0.52,0.44,False
bin.15,k__Bacteria (UID203),5449, 99,53, 77,14, 6,1,0, 1, 33.02, 21.70, 5.26,569,551,103,order,0.93,0.9,0.83,0.03,0.06,0.71,0.64,False
bin.150, k__Bacteria (UID203),5449,104,58, 79,24, 0,1,0, 0, 40.52,3.45, 0.00,1033,906,158,family,0.53,0.47,0.16,0.27,0.83,0.49,0.23,True
bin.151,k__Archaea (UID2),207, 149, 107, 76,52, 19, 2,0, 0, 48.73, 12.31,36.00,1228,1017,293,kingdom,1.0,0.83,0.25,0.12,0.27,0.53,0.44,True
bin.153, p__Euryarchaeota (UID3), 148, 188, 125, 21, 165, 2,0,0, 0, 84.93,1.20,100.00,1665,1551,153,phylum,0.96,0.9,0.35,0.03,0.06,0.63,0.57,True
bin.154, root (UID1), 5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,962,706,167,phylum,0.97,0.72,0.13,0.07,0.14,0.72,0.52,True
