,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, k__Bacteria (UID203),5449,103,58, 84,19,0,0,0,0, 24.61,0.00, 0.00,379,376,158,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.96,True
maxbin2.002, k__Bacteria (UID203),5449, 99,53, 97,2, 0,0,0,0,3.77,0.00, 0.00,175,116,48,family,0.81,0.54,1.0,0.24,0.63,0.83,0.45,False
maxbin2.003,k__Bacteria (UID1453),901, 171, 117,132,25,14, 0,0,0, 13.25,2.80,28.57,670,572,182,family,0.53,0.46,0.99,0.56,1.81,0.75,0.34,False
maxbin2.004, k__Bacteria (UID203),5449,103,58, 40,40,19, 4,0,0, 52.18, 12.35,19.35,1413,1233,423,order,0.73,0.64,1.0,0.09,0.19,0.94,0.6,False
maxbin2.005,k__Bacteria (UID1453),901, 171, 117,125,45,1,0,0,0, 11.30,0.08,100.00,363,162,42,kingdom,1.0,0.45,0.46,0.04,0.08,0.54,0.24,False
maxbin2.006, k__Bacteria (UID203),5449,104,58, 21,45,21, 14, 2,1, 78.21, 69.02, 2.35,2473,2271,724,family,0.56,0.51,0.91,0.48,2.05,0.79,0.4,False
maxbin2.007, k__Bacteria (UID203),5449,104,58, 57,30,12, 4,1,0, 66.69, 36.21,13.33,1965,1851,605,family,0.71,0.67,0.88,0.32,0.96,0.65,0.43,False
maxbin2.008,k__Bacteria (UID2495),2993,147,91, 90,45,9,2,1,0, 37.30,8.73,14.29,1405,1257,485,family,0.56,0.5,0.83,0.61,3.73,0.77,0.39,False
maxbin2.009, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1524,672,296,kingdom,1.0,0.44,0.54,0.11,0.24,0.51,0.22,False
maxbin2.010,k__Archaea (UID2),207, 145, 103, 28, 104,13, 0,0,0, 82.00,8.09,46.15,1245,1222,354,kingdom,1.0,0.98,0.99,0.05,0.1,0.95,0.93,False
maxbin2.011,k__Bacteria (UID2570),433, 274, 183,131,76,37, 19, 7,4, 57.34, 48.45, 9.39,2544,2265,815,family,0.54,0.48,0.88,0.73,4.16,0.65,0.31,False
