,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
10582,p__Euryarchaeota (UID3), 148, 188, 125, 35, 153, 0,0, 0, 0, 77.60,0.00, 0.00,1545,1474,53,kingdom,1.0,0.95,0.17,0.04,0.09,0.7,0.66,True
10961, k__Archaea (UID2),207, 149, 107,132,10, 7,0, 0, 0,3.98,0.50, 0.00,442,121,14,kingdom,1.0,0.27,0.0,0.12,0.28,0.37,0.1,True
11322, p__Cyanobacteria (UID2143), 129, 472, 368,153, 313, 6,0, 0, 0, 67.56,1.63,83.33,1717,1630,318,kingdom,1.0,0.95,0.0,0.0,0.0,0.79,0.75,True
13055, k__Bacteria (UID2982), 88, 229, 147, 7,219, 3,0, 0, 0, 95.24,1.08,33.33,2836,2533,119,order,0.77,0.69,0.18,0.21,0.54,0.56,0.39,True
13370, k__Archaea (UID2),207, 149, 107,132,10, 7,0, 0, 0,4.45,0.50, 0.00,442,113,15,kingdom,1.0,0.26,0.0,0.16,0.37,0.38,0.1,True
13492,k__Bacteria (UID203),5449,104,58, 57,46, 1,0, 0, 0, 70.69,1.72,100.00,2563,2354,119,class,0.88,0.81,0.17,0.07,0.16,0.6,0.49,True
13672, k__Bacteria (UID2569),434, 278, 186, 53, 224, 1,0, 0, 0, 88.17,0.13, 0.00,1763,1619,106,phylum,0.97,0.89,0.02,0.04,0.09,0.5,0.45,True
14716, k__Bacteria (UID2982), 88, 229, 147, 25, 203, 1,0, 0, 0, 95.26,0.68,100.00,2863,2557,216,order,0.78,0.7,0.26,0.23,0.63,0.56,0.39,True
15267,k__Bacteria (UID203),5449,104,58, 69,35, 0,0, 0, 0, 53.45,0.00, 0.00,534,504,9,class,0.94,0.88,0.01,0.07,0.15,0.5,0.44,True
16478,p__Euryarchaeota (UID3), 148, 188, 125, 36, 152, 0,0, 0, 0, 76.53,0.00, 0.00,1323,1249,59,kingdom,1.0,0.94,0.26,0.04,0.08,0.63,0.6,True
