,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,296,118,2,kingdom,1.0,0.4,0.0,0.0,0.0,0.48,0.19,True
bin.10,c__Gammaproteobacteria (UID4443),356, 451, 270,339, 107,4,1,0,0, 25.19,1.42, 0.00,670,632,87,phylum,0.94,0.88,0.58,0.05,0.1,0.56,0.5,False
bin.100, k__Bacteria (UID203),5449,104,58, 85,17,2,0,0,0, 29.31,3.45, 0.00,604,573,85,phylum,0.97,0.92,0.67,0.04,0.07,0.61,0.57,False
bin.101, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,241,229,38,phylum,0.9,0.85,0.81,0.06,0.12,0.65,0.55,False
bin.11,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,345,121,5,kingdom,1.0,0.35,0.0,0.05,0.1,0.42,0.15,True
bin.12, k__Archaea (UID2),207, 149, 107,118,31,0,0,0,0, 22.90,0.00, 0.00,317,294,8,kingdom,1.0,0.93,0.03,0.1,0.22,0.56,0.52,True
bin.13,k__Bacteria (UID203),5449,104,58, 86,18,0,0,0,0, 25.86,0.00, 0.00,601,584,87,order,0.89,0.86,0.9,0.1,0.22,0.61,0.53,False
bin.14, k__Bacteria (UID2570),433, 274, 183, 87, 185,2,0,0,0, 79.29,1.09, 0.00,1492,1344,44,phylum,0.94,0.85,0.03,0.03,0.07,0.48,0.41,True
bin.15, k__Archaea (UID2),207, 149, 107,141,8, 0,0,0,0,3.95,0.00, 0.00,434,122,68,kingdom,1.0,0.28,0.0,0.11,0.25,0.39,0.11,True
bin.16, k__Bacteria (UID2566),525, 208, 136,134,70,3,1,0,0, 34.93,1.84, 0.00,1035,999,148,phylum,0.99,0.95,0.78,0.11,0.25,0.75,0.71,False
bin.17,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,203,196,29,phylum,0.97,0.94,0.84,0.06,0.14,0.7,0.65,False
bin.18,root (UID1), 5656, 56,24, 44,2, 8,0,0,2, 38.89, 88.89, 1.23,2263,2164,299,phylum,0.96,0.91,0.85,0.14,0.32,0.73,0.67,False
bin.19,k__Bacteria (UID203),5449,104,58, 73,25,4,2,0,0, 43.28,8.62, 0.00,454,426,45,phylum,0.93,0.87,0.38,0.03,0.06,0.54,0.47,True
bin.2,k__Bacteria (UID2566),525, 208, 136, 27, 125,43, 9,3,1, 93.38, 41.81, 4.08,2705,2502,215,phylum,0.93,0.86,0.72,0.18,0.44,0.57,0.49,False
bin.20,p__Euryarchaeota (UID3), 148, 188, 125, 62, 125,1,0,0,0, 64.32,0.16,100.00,1239,1146,53,kingdom,1.0,0.92,0.19,0.04,0.09,0.63,0.58,True
bin.21,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,537,504,40,family,0.47,0.44,0.08,0.78,6.48,0.53,0.24,True
bin.22,k__Bacteria (UID203),5449,104,58, 90,12,2,0,0,0, 13.45,1.72, 0.00,319,299,24,genus,0.6,0.56,0.79,0.34,1.08,0.67,0.37,False
bin.23,k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0,0, 12.07,0.00, 0.00,303,299,38,kingdom,1.0,0.99,0.0,0.0,0.0,0.8,0.79,True
bin.24, k__Bacteria (UID2566),525, 208, 136, 39, 156,13, 0,0,0, 75.74,5.88, 0.00,1450,1368,51,phylum,0.98,0.92,0.76,0.08,0.16,0.65,0.6,False
bin.25, k__Bacteria (UID2982), 88, 229, 147, 20, 208,1,0,0,0, 88.61,0.34,100.00,2688,2422,163,order,0.8,0.72,0.23,0.23,0.64,0.56,0.4,True
