,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,f__Lachnospiraceae (UID1286),57, 420, 207,400,20, 0,0, 0, 0,2.16,0.00, 0.00,665,643,98,phylum,1.0,0.96,1.0,0.06,0.13,0.9,0.87,False
bin.1,k__Bacteria (UID203), 5449,104,58, 76,28, 0,0, 0, 0, 35.27,0.00, 0.00,2589,2521,701,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.9,True
bin.10, f__Lachnospiraceae (UID1255),90, 354, 174,276,76, 2,0, 0, 0, 20.12,0.38, 0.00,919,882,226,family,0.95,0.91,0.45,0.06,0.12,0.97,0.88,False
bin.100, o__Bacteroidales (UID2657),160, 492, 269, 2,480, 10, 0, 0, 0, 99.26,2.60,60.00,3753,3672,57,family,0.95,0.93,0.21,0.02,0.04,0.96,0.89,True
bin.101,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,268,234,47,genus,0.68,0.6,0.49,0.46,2.08,0.82,0.49,False
bin.105,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,306,266,42,genus,0.83,0.72,0.33,0.53,2.29,0.74,0.53,True
bin.107,k__Bacteria (UID203), 5449,104,58,104,0,0,0, 0, 0,0.00,0.00, 0.00,629,602,57,phylum,0.99,0.94,0.91,0.24,0.57,0.9,0.85,False
bin.110, o__Clostridiales (UID1212),172, 263, 149, 2,234, 27, 0, 0, 0, 98.66,7.17, 3.70,2528,2418,36,genus,0.89,0.85,0.46,0.04,0.08,0.97,0.83,False
bin.112,k__Bacteria (UID203), 5449,104,58, 99,5,0,0, 0, 0,1.72,0.00, 0.00,290,271,47,genus,0.7,0.66,0.64,0.69,5.05,0.86,0.56,False
bin.116,p__Actinobacteria (UID2112), 31, 211, 124, 0,204, 7,0, 0, 0, 100.00, 4.03,14.29,1932,1809,89,phylum,0.97,0.91,0.33,0.03,0.06,0.9,0.82,True
bin.118,root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,232,203,45,phylum,0.98,0.85,1.0,0.05,0.1,0.75,0.64,False
bin.123, o__Clostridiales (UID1212),172, 263, 149, 17, 243, 3,0, 0, 0, 90.94,1.68, 0.00,2177,2015,36,phylum,0.98,0.9,0.66,0.07,0.16,0.64,0.58,False
bin.13, k__Bacteria (UID203), 5449,102,56, 98,4,0,0, 0, 0,6.25,0.00, 0.00,1367,1337,157,phylum,1.0,0.97,0.99,0.3,0.72,0.95,0.92,False
bin.139,p__Firmicutes (UID1022),100, 295, 158, 3,291, 1,0, 0, 0, 98.10,0.63, 0.00,1935,1766,40,genus,0.89,0.81,1.0,0.03,0.06,0.96,0.78,False
bin.14,o__Clostridiales (UID1212),172, 263, 149, 57, 206, 0,0, 0, 0, 74.63,0.00, 0.00,2015,1919,346,genus,0.94,0.9,0.19,0.17,0.44,0.89,0.8,True
bin.15,o__Clostridiales (UID1226),155, 278, 158, 12, 250, 16, 0, 0, 0, 94.83,6.20,68.75,2849,2728,188,genus,0.87,0.83,0.1,0.28,0.74,0.88,0.73,True
bin.16, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,211,187,27,class,0.97,0.86,0.52,0.04,0.08,0.82,0.7,False
bin.17, k__Bacteria (UID203), 5449,102,56, 77,24, 1,0, 0, 0, 37.86,1.79,100.00,1383,1347,254,family,0.95,0.92,0.32,0.04,0.07,0.83,0.77,True
bin.178, o__Clostridiales (UID1212),172, 263, 149, 3,260, 0,0, 0, 0, 98.66,0.00, 0.00,1890,1851,18,family,0.96,0.94,0.24,0.05,0.11,0.97,0.91,True
bin.18,o__Clostridiales (UID1212),172, 261, 147,103, 149, 9,0, 0, 0, 70.80,4.31,77.78,1636,1609,224,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.19,o__Clostridiales (UID1212),172, 261, 148, 8,252, 1,0, 0, 0, 96.62,0.68, 0.00,2522,2420,134,family,0.95,0.91,0.3,0.14,0.32,0.91,0.83,True
bin.2,f__Lachnospiraceae (UID1256),33, 333, 171, 92, 237, 4,0, 0, 0, 73.87,0.73,100.00,1946,1903,313,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.20,o__Clostridiales (UID1226),155, 278, 158,156, 118, 4,0, 0, 0, 49.13,1.79,50.00,1533,1474,325,class,0.99,0.95,0.19,0.02,0.05,0.78,0.74,True
bin.22,o__Bacteroidales (UID2621),198, 427, 260, 49, 370, 8,0, 0, 0, 87.53,1.33,12.50,3315,3225,507,family,0.97,0.95,0.72,0.06,0.13,0.97,0.92,False
bin.23, p__Actinobacteria (UID2112), 31, 211, 124, 11, 196, 4,0, 0, 0, 93.02,1.81,25.00,1652,1578,185,class,0.98,0.93,0.35,0.02,0.04,0.91,0.85,True
bin.25, f__Bifidobacteriaceae (UID1458), 77, 464, 220, 18, 416, 28, 2, 0, 0, 94.97,6.41,91.18,2006,1891,195,kingdom,1.0,0.94,0.0,0.0,0.0,0.92,0.87,True
bin.26, root (UID1),5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,581,432,42,phylum,0.96,0.71,0.86,0.14,0.33,0.68,0.49,False
bin.27, g__Bacteroides (UID2691),33, 839, 309, 76, 730, 33, 0, 0, 0, 92.63,3.56,93.94,4836,4707,357,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
bin.28, f__Lachnospiraceae (UID1256),33, 333, 171, 57, 271, 5,0, 0, 0, 85.71,2.05,60.00,2122,2069,270,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.3, o__Clostridiales (UID1212),172, 263, 149, 15, 248, 0,0, 0, 0, 92.06,0.00, 0.00,2130,2084,204,family,0.97,0.95,0.27,0.05,0.1,0.96,0.91,True
bin.30,o__Clostridiales (UID1212),172, 263, 149,123, 137, 3,0, 0, 0, 49.07,1.01,33.33,1673,1618,369,family,0.98,0.95,0.64,0.05,0.1,0.97,0.92,False
bin.32,o__Clostridiales (UID1212),172, 263, 149, 27, 234, 2,0, 0, 0, 87.47,1.34, 0.00,2050,1976,177,kingdom,1.0,0.96,0.0,0.0,0.0,0.94,0.91,True
bin.34,k__Bacteria (UID2372), 131, 177, 106, 3,174, 0,0, 0, 0, 99.06,0.00, 0.00,2904,2617,98,class,0.96,0.87,0.11,0.28,0.72,0.64,0.56,True
