,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449, 99,53, 86,10, 2,1,0,0, 20.75,5.66,80.00,702,665,108,kingdom,0.99,0.94,0.0,0.0,0.0,0.6,0.57,True
bin.1, k__Bacteria (UID203),5449,104,58, 66,26, 11, 1,0,0, 50.63, 16.38,35.71,1911,1812,341,class,0.9,0.85,0.15,0.16,0.39,0.55,0.47,True
bin.10,root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,1053,430,115,kingdom,1.0,0.41,0.33,0.03,0.07,0.41,0.17,True
bin.100, root (UID1), 5656, 56,24, 49,4,3,0,0,0, 16.67,3.12, 0.00,1107,978,225,genus,0.5,0.44,0.96,0.04,0.08,0.55,0.24,False
bin.101, k__Bacteria (UID203),5449, 99,53, 62,29, 3,4,1,0, 49.31, 25.47, 0.00,1364,1317,291,genus,0.92,0.89,0.15,0.43,0.97,0.67,0.59,True
bin.102, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,644,562,81,class,0.73,0.64,0.46,0.03,0.07,0.59,0.38,False
bin.103,k__Bacteria (UID3187),2258,182, 112, 13, 167, 2,0,0,0, 89.23,0.94, 0.00,2903,2258,197,family,0.65,0.51,0.24,0.09,0.2,0.52,0.27,True
bin.104,k__Bacteria (UID2495),2993,139,83, 76,48, 8,5,1,1, 44.35, 29.52, 2.27,1830,1703,326,order,0.71,0.66,0.42,0.03,0.06,0.6,0.39,True
bin.105, p__Proteobacteria (UID3214), 2231,190, 119, 28, 155, 7,0,0,0, 82.87,4.62,85.71,1754,1101,244,class,0.84,0.53,0.06,0.34,1.12,0.45,0.24,True
bin.106, k__Bacteria (UID203),5449,104,58, 70,34, 0,0,0,0, 37.99,0.00, 0.00,1208,1148,260,order,0.65,0.62,0.18,0.12,0.29,0.59,0.36,True
bin.107,k__Bacteria (UID2495),2993,147,91,124,23, 0,0,0,0,8.79,0.00, 0.00,549,459,136,class,0.6,0.5,0.12,0.8,8.51,0.5,0.25,True
bin.108,k__Bacteria (UID2566),525, 208, 136, 15, 192, 1,0,0,0, 91.83,0.74, 0.00,1794,1708,189,phylum,0.97,0.92,0.34,0.02,0.04,0.62,0.57,True
