,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1),5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,358,327,65,phylum,0.99,0.91,0.95,0.4,1.04,0.91,0.82,False
maxbin2.002,o__Bacteroidales (UID2657),160, 492, 269,172, 306, 13, 1,0, 0, 61.20,1.49,18.75,2630,2580,242,phylum,1.0,0.98,1.0,0.15,0.34,0.96,0.94,False
maxbin2.003,o__Bacteroidales (UID2657),160, 492, 269,320, 171, 1,0,0, 0, 36.73,0.19, 0.00,2245,2185,201,genus,0.81,0.79,1.0,0.05,0.09,0.95,0.75,False
maxbin2.004,o__Clostridiales (UID1212),172, 263, 149, 2,260, 1,0,0, 0, 98.66,0.34, 0.00,2377,2270,94,class,0.97,0.92,1.0,0.05,0.1,0.92,0.85,False
maxbin2.005,o__Clostridiales (UID1212),172, 261, 147, 2,251, 8,0,0, 0, 98.64,0.83,12.50,2529,2374,282,genus,0.77,0.72,0.26,0.56,1.79,0.77,0.55,True
maxbin2.006,o__Bacteroidales (UID2654),163, 486, 266, 5,468, 13, 0,0, 0, 98.12,3.07, 7.69,5548,4933,220,class,0.97,0.86,0.89,0.07,0.16,0.91,0.78,False
maxbin2.007, f__Enterobacteriaceae (UID5124),134, 1173,336, 1,1164,8,0,0, 0, 99.97,0.21, 0.00,4408,4374,64,genus,0.92,0.91,0.01,0.22,0.52,0.99,0.91,True
maxbin2.008, k__Bacteria (UID203), 5449,102,56, 90,11, 1,0,0, 0, 13.73,1.79,100.00,3275,2822,469,class,0.91,0.78,0.97,0.24,0.57,0.88,0.69,False
maxbin2.009, k__Bacteria (UID203), 5449,102,56, 72,23, 6,1,0, 0, 41.43, 11.96,88.89,1349,1331,87,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
maxbin2.010, k__Bacteria (UID203), 5449,102,56, 76,23, 3,0,0, 0, 38.72,5.36,100.00,1095,1060,48,genus,0.93,0.9,1.0,0.03,0.06,0.94,0.85,False
maxbin2.011,o__Clostridiales (UID1212),172, 263, 149, 19, 242, 2,0,0, 0, 90.94,0.04, 0.00,2013,1894,41,phylum,0.97,0.91,0.63,0.02,0.05,0.66,0.6,False
maxbin2.012,o__Clostridiales (UID1212),172, 261, 147,168,72, 20, 1,0, 0, 31.32,4.30,82.61,1067,1038,144,family,0.95,0.92,0.36,0.05,0.1,0.95,0.87,True
maxbin2.013, f__Lachnospiraceae (UID1286),57, 420, 207, 1,417, 2,0,0, 0, 99.52,0.72,50.00,2640,2569,76,genus,0.9,0.87,0.31,0.05,0.1,0.97,0.84,True
maxbin2.014,p__Bacteroidetes (UID2605),350, 314, 208, 20, 283, 11, 0,0, 0, 98.56,4.57, 9.09,2513,2433,91,phylum,0.99,0.96,0.93,0.04,0.08,0.92,0.88,False
maxbin2.015,o__Clostridiales (UID1212),172, 263, 149, 36, 220, 6,1,0, 0, 81.03,3.80, 0.00,1803,1662,48,kingdom,1.0,0.92,0.0,0.0,0.0,0.87,0.8,True
maxbin2.016, k__Bacteria (UID203), 5449,102,56, 71,22, 8,1,0, 0, 34.33, 13.72,72.73,1126,1093,60,family,0.94,0.91,0.26,0.03,0.06,0.93,0.85,True
maxbin2.017,o__Clostridiales (UID1226),155, 278, 158, 12, 259, 7,0,0, 0, 94.73,3.80,14.29,2980,2873,406,genus,0.91,0.88,0.32,0.43,1.68,0.81,0.71,True
maxbin2.018, k__Bacteria (UID203), 5449,104,58, 19,68, 0,17, 0, 0, 96.65, 13.79,31.37,4487,4330,256,class,0.98,0.95,0.92,0.03,0.06,0.95,0.9,False
maxbin2.019, p__Firmicutes (UID1022),100, 295, 158,107, 188, 0,0,0, 0, 57.81,0.00, 0.00,1497,1422,75,class,0.97,0.92,0.8,0.12,0.27,0.94,0.87,False
maxbin2.020,o__Clostridiales (UID1212),172, 263, 149,171,92, 0,0,0, 0, 35.01,0.00, 0.00,3672,3281,496,phylum,0.98,0.87,0.95,0.26,0.64,0.85,0.74,False
maxbin2.021,o__Bacteroidales (UID2617),213, 406, 265, 1,404, 1,0,0, 0, 99.62,0.19, 0.00,2736,2610,41,family,0.93,0.89,0.29,0.07,0.16,0.97,0.86,True
maxbin2.022,o__Clostridiales (UID1212),172, 263, 149, 4,258, 1,0,0, 0, 97.32,0.67, 0.00,2337,2237,128,genus,0.86,0.82,0.73,0.14,0.33,0.96,0.79,False
maxbin2.023,p__Bacteroidetes (UID2605),350, 314, 208, 5,308, 1,0,0, 0, 97.84,0.48, 0.00,2376,2318,50,genus,0.93,0.91,0.14,0.04,0.07,0.84,0.76,True
maxbin2.024,o__Clostridiales (UID1212),172, 263, 149, 5,243, 15, 0,0, 0, 96.64,4.07, 0.00,2537,2444,99,genus,0.9,0.87,0.68,0.1,0.22,0.96,0.84,False
maxbin2.025,o__Clostridiales (UID1226),155, 278, 158,144, 134, 0,0,0, 0, 41.14,0.00, 0.00,1804,1739,96,genus,0.79,0.77,0.47,0.12,0.28,0.96,0.73,False
maxbin2.026,o__Clostridiales (UID1212),172, 261, 147, 67, 176, 18, 0,0, 0, 83.41,8.05,72.22,1702,1642,166,kingdom,1.0,0.96,0.0,0.0,0.0,0.84,0.81,True
maxbin2.027,o__Clostridiales (UID1212),172, 263, 149,186,76, 1,0,0, 0, 31.32,0.22, 0.00,555,540,32,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
maxbin2.028, k__Bacteria (UID203), 5449,100,55, 86,10, 4,0,0, 0, 21.82,5.45, 0.00,244,240,15,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
maxbin2.029, root (UID1),5656, 56,24, 53,3,0,0,0, 0, 12.50,0.00, 0.00,616,564,90,family,0.88,0.81,0.83,0.07,0.14,0.91,0.73,False
maxbin2.030, k__Bacteria (UID203), 5449,104,58, 17,68, 19, 0,0, 0, 93.10,3.35,89.47,3772,3624,97,family,0.93,0.89,0.25,0.06,0.14,0.94,0.83,True
maxbin2.031,o__Clostridiales (UID1212),172, 261, 147, 44, 209, 8,0,0, 0, 93.90,2.84,62.50,1983,1917,231,genus,0.91,0.88,0.85,0.03,0.07,0.91,0.8,False
maxbin2.032,o__Clostridiales (UID1212),172, 263, 149, 93, 157, 12, 1,0, 0, 59.84,1.34,20.00,1266,1171,169,class,0.94,0.87,0.99,0.04,0.07,0.92,0.8,False
maxbin2.033, f__Lachnospiraceae (UID1286),57, 420, 207,340,68, 8,4,0, 0, 17.41,4.25, 0.00,1630,1555,113,order,0.98,0.93,0.98,0.05,0.1,0.92,0.86,False
maxbin2.034, f__Lachnospiraceae (UID1256),33, 333, 171, 99, 159, 74, 1,0, 0, 70.18, 28.07, 0.00,2644,2521,94,genus,0.86,0.82,0.98,0.47,0.99,0.98,0.81,False
maxbin2.035, k__Bacteria (UID203), 5449,100,55, 56,38, 5,0,1, 0, 70.00, 14.55, 9.09,2347,2168,448,class,0.95,0.88,0.76,0.04,0.08,0.89,0.78,False
maxbin2.036, f__Lachnospiraceae (UID1286),57, 420, 207, 50, 152,198, 19, 1, 0, 93.79, 63.50, 1.15,3770,3614,521,genus,0.8,0.76,0.56,0.66,3.57,0.81,0.62,False
maxbin2.037, k__Bacteria (UID203), 5449,104,58, 6, 72, 20, 6,0, 0, 90.80, 26.27, 2.63,4697,4341,982,genus,0.69,0.64,0.37,0.77,8.74,0.75,0.47,True
maxbin2.038,k__Bacteria (UID2372), 131, 177, 106, 33, 136, 8,0,0, 0, 93.08,6.13, 0.00,2933,2634,607,phylum,0.98,0.88,0.89,0.05,0.11,0.67,0.59,False
maxbin2.039,o__Clostridiales (UID1212),172, 263, 149, 7,249, 7,0,0, 0, 96.48,3.04,28.57,2258,2129,453,genus,0.92,0.87,0.98,0.02,0.04,0.94,0.81,False
maxbin2.040, k__Bacteria (UID203), 5449,104,58, 5, 65, 32, 2,0, 0, 98.28, 37.77, 5.26,3281,3099,757,phylum,0.98,0.93,0.87,0.03,0.07,0.81,0.75,False
maxbin2.041, f__Lachnospiraceae (UID1286),57, 420, 207,104, 278, 34, 4,0, 0, 80.24, 10.98, 0.00,5576,5165,1330,genus,0.69,0.64,0.76,0.46,2.06,0.91,0.58,False
maxbin2.042, k__Bacteria (UID203), 5449,103,57, 63,27, 9,3,1, 0, 61.40, 25.44, 8.33,1737,1653,446,genus,0.93,0.88,0.78,0.6,2.38,0.92,0.81,False
maxbin2.043, k__Bacteria (UID203), 5449,104,58, 0, 59, 44, 1,0, 0, 100.00,57.84,17.02,3068,2921,728,genus,0.93,0.89,0.97,0.38,0.89,0.97,0.86,False
maxbin2.044,o__Clostridiales (UID1212),172, 263, 149,164,83, 16, 0,0, 0, 35.82,6.42, 0.00,5007,4475,1688,phylum,0.99,0.88,0.92,0.08,0.17,0.82,0.73,False
maxbin2.045, k__Bacteria (UID203), 5449,103,57, 46,36, 20, 1,0, 0, 55.64, 15.72,26.09,1692,1655,586,genus,0.9,0.88,0.69,0.3,0.97,0.88,0.78,False
maxbin2.046, k__Bacteria (UID203), 5449,104,58, 68,19, 15, 2,0, 0, 13.24,4.81,23.81,256,238,71,family,0.91,0.85,0.73,0.53,1.84,0.85,0.72,False
maxbin2.047, k__Bacteria (UID203), 5449,103,57, 9, 67, 21, 3,3, 0, 91.23, 27.21, 8.33,2759,2628,794,class,0.97,0.92,0.9,0.1,0.22,0.87,0.81,False
maxbin2.048,o__Clostridiales (UID1212),172, 263, 149,129, 113, 20, 1,0, 0, 56.10, 11.74, 4.35,1858,1799,568,genus,0.87,0.84,0.81,0.17,0.42,0.94,0.79,False
maxbin2.049,o__Clostridiales (UID1212),172, 263, 149, 70,73, 88, 29, 2, 1, 79.17, 67.77, 4.06,3592,3543,1176,genus,0.94,0.93,0.98,0.36,0.85,0.98,0.91,False
maxbin2.050, k__Bacteria (UID203), 5449,103,57, 36,35, 21, 6,4, 1, 56.62, 22.64, 9.59,4346,3939,1532,phylum,0.99,0.9,0.94,0.21,0.55,0.85,0.76,False
maxbin2.051, k__Bacteria (UID203), 5449,103,57, 20,33, 45, 3,2, 0, 81.85, 56.25, 3.03,7187,6222,2275,phylum,0.97,0.84,0.95,0.42,1.36,0.82,0.69,False
maxbin2.052, k__Bacteria (UID203), 5449,103,57, 73,25, 5,0,0, 0, 44.74,7.02,20.00,3124,3011,1070,genus,0.9,0.87,0.8,0.5,1.98,0.92,0.8,False
maxbin2.053, k__Bacteria (UID203), 5449,103,57, 37,36, 17, 7,5, 1, 81.58, 41.15,41.03,4571,4400,1575,class,0.98,0.95,0.79,0.44,0.97,0.88,0.84,False
maxbin2.054,o__Clostridiales (UID1212),172, 263, 149, 35, 214, 14, 0,0, 0, 85.46,4.89, 0.00,2408,2334,825,genus,0.94,0.91,0.9,0.11,0.24,0.96,0.88,False
