,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, g__Prevotella (UID2724),55, 567, 296,247, 319,1,0,0,0, 45.61,0.11,100.00,949,914,92,family,0.98,0.94,0.47,0.05,0.1,0.94,0.89,False
maxbin2.002, k__Bacteria (UID203),5449,104,58, 76,28,0,0,0,0, 41.38,0.00, 0.00,1342,1213,132,class,0.98,0.89,1.0,0.03,0.06,0.9,0.8,False
maxbin2.003, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,502,383,100,genus,0.85,0.65,0.5,0.09,0.19,0.85,0.55,False
maxbin2.004,o__Bacteroidales (UID2657), 160, 492, 269,438,54,0,0,0,0,6.56,0.00, 0.00,990,888,207,phylum,0.98,0.88,0.91,0.03,0.06,0.78,0.69,False
maxbin2.005,o__Bacteroidales (UID2657), 160, 492, 269,221, 267,4,0,0,0, 56.25,0.99, 0.00,1260,1146,142,genus,0.91,0.83,0.21,0.3,0.9,0.72,0.59,True
maxbin2.006,g__Lactobacillus (UID377), 91, 430, 154,253, 168,9,0,0,0, 37.79,0.88, 0.00,1328,1201,109,order,0.94,0.85,0.99,0.31,0.78,0.86,0.73,False
maxbin2.007,o__Bacteroidales (UID2657), 160, 490, 267,128, 305,56, 1,0,0, 71.32, 10.09,10.17,2310,2118,281,family,0.91,0.83,0.77,0.47,0.99,0.77,0.64,False
maxbin2.008, o__Selenomonadales (UID1024), 64, 334, 167, 5,329,0,0,0,0, 98.80,0.00, 0.00,1865,1802,41,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
maxbin2.009, k__Bacteria (UID203),5449,104,58, 76,28,0,0,0,0, 33.51,0.00, 0.00,2115,1854,295,class,0.93,0.82,0.96,0.03,0.06,0.75,0.61,False
maxbin2.010,k__Bacteria (UID2329),174, 149,89, 60,84,5,0,0,0, 69.71,4.49, 0.00,1890,1667,141,order,0.92,0.81,0.95,0.24,0.65,0.87,0.7,False
maxbin2.011,o__Bacteroidales (UID2657), 160, 491, 268,357, 105,22, 6,1,0, 27.24,8.22,13.04,2576,2129,367,order,0.89,0.74,0.76,0.09,0.2,0.71,0.52,False
maxbin2.012,k__Bacteria (UID2329),174, 149,89, 19, 127,3,0,0,0, 93.26,3.37, 0.00,2326,1980,84,phylum,0.97,0.82,0.66,0.13,0.29,0.71,0.58,False
maxbin2.013,o__Bacteroidales (UID2657), 160, 492, 269,410,81,1,0,0,0,7.10,0.37, 0.00,745,611,122,order,0.9,0.74,0.92,0.15,0.35,0.73,0.54,False
maxbin2.014, k__Bacteria (UID203),5449,104,58, 80,24,0,0,0,0, 36.21,0.00, 0.00,781,699,50,class,0.97,0.87,0.95,0.03,0.07,0.68,0.59,False
maxbin2.015, p__Proteobacteria (UID3887), 1487,256, 161,169,84,3,0,0,0, 23.91,1.86,66.67,436,409,44,order,0.91,0.85,1.0,0.06,0.12,0.77,0.66,False
maxbin2.016, p__Firmicutes (UID1022), 100, 295, 158,142, 151,2,0,0,0, 44.30,0.95,100.00,1126,1067,73,family,0.91,0.86,0.96,0.06,0.13,0.84,0.73,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 52,9, 21, 20, 2,0, 24.14, 20.85,39.78,149,147,20,genus,0.98,0.97,0.25,0.03,0.06,0.92,0.89,True
maxbin2.018, o__Selenomonadales (UID1024), 64, 334, 167, 14, 302,18, 0,0,0, 97.41,5.41, 5.56,1851,1722,103,phylum,0.99,0.92,0.86,0.07,0.16,0.72,0.66,False
maxbin2.019, p__Proteobacteria (UID3887), 1487,255, 158, 17, 233,4,1,0,0, 92.41,1.16,42.86,2075,1990,146,order,0.97,0.93,0.36,0.15,0.34,0.97,0.9,True
maxbin2.020,o__Bacteroidales (UID2657), 160, 492, 269,108, 356,28, 0,0,0, 77.35,7.62, 3.57,2294,1998,217,phylum,0.98,0.85,0.96,0.06,0.12,0.72,0.61,False
maxbin2.021, root (UID1), 5656, 56,24, 53,1, 2,0,0,0, 12.50,8.33, 0.00,100,99,18,phylum,0.99,0.98,0.16,0.03,0.06,0.84,0.82,True
