,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,306,115,7,kingdom,1.0,0.38,0.0,0.03,0.07,0.4,0.15,True
bin.10, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,1939,842,161,kingdom,1.0,0.43,0.47,0.16,0.37,0.48,0.21,False
bin.11, k__Bacteria (UID203),5449,104,58, 63,39, 2,0, 0, 0, 55.49,3.45,100.00,3198,3124,545,kingdom,1.0,0.98,0.0,0.0,0.0,0.84,0.82,True
bin.12, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,866,414,81,kingdom,1.0,0.48,0.09,0.03,0.06,0.41,0.2,True
bin.13, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,358,158,17,kingdom,0.98,0.43,0.0,0.0,0.0,0.42,0.18,True
bin.14, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,318,107,34,kingdom,0.98,0.33,0.0,0.0,0.0,0.41,0.14,True
bin.15, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,940,323,102,kingdom,0.99,0.34,0.0,0.0,0.0,0.4,0.14,True
bin.16, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,2284,970,200,kingdom,1.0,0.42,0.15,0.04,0.07,0.43,0.18,True
bin.17, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,379,154,44,kingdom,0.99,0.4,0.0,0.0,0.0,0.44,0.18,True
bin.18,k__Bacteria (UID2565),2921,143,88, 92,51, 0,0, 0, 0, 23.86,0.00, 0.00,739,607,9,class,0.72,0.59,0.04,0.71,5.46,0.47,0.28,True
bin.19, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,4697,2205,434,kingdom,1.0,0.47,0.43,0.11,0.24,0.48,0.23,True
bin.2,root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,276,99,22,kingdom,1.0,0.36,0.0,0.03,0.06,0.39,0.14,True
