sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	metabat2_high_1000/bin.1.fa	1030743	1.0	1.0	3607646	3607646	3607646	1.0	1.0	3	3	3
gsa	metabat2_high_1000/bin.164.fa	1220_F	0.49984253787075245	1.0	9456242	4726632	4726632	0.11940298507462686	1.0	67	8	8
gsa	metabat2_high_1000/bin.528.fa	1030746	1.0	1.0	3547923	3547923	3547923	1.0	1.0	2	2	2
gsa	metabat2_high_1000/bin.462.fa	1220_K	1.0	0.9998007728567985	3874202	3874202	3874974	1.0	0.6666666666666666	2	2	3
gsa	metabat2_high_1000/bin.542.fa	1287_H	1.0	0.9997138082450929	4041587	4041587	4042744	1.0	0.6666666666666666	6	6	9
gsa	metabat2_high_1000/bin.464.fa	1285_BX	1.0	0.9997039736835377	3245372	3245372	3246333	1.0	0.8333333333333334	10	10	12
gsa	metabat2_high_1000/bin.508.fa	1049029	1.0	0.9996181256724079	4025965	4025965	4027503	1.0	0.9230769230769231	12	12	13
gsa	metabat2_high_1000/bin.44.fa	1285_AB	1.0	0.9995961979370864	4426124	4426124	4427912	1.0	0.7692307692307693	10	10	13
gsa	metabat2_high_1000/bin.237.fa	1365_D	1.0	0.9995697672584279	2787988	2787988	2789188	1.0	0.85	17	17	20
gsa	metabat2_high_1000/bin.494.fa	1048927	1.0	0.9995179914702538	4929071	4929071	4931448	1.0	0.8	4	4	5
gsa	metabat2_high_1000/bin.149.fa	1287_BW	0.500436894844319	0.9993809480405355	6835741	3420857	3422976	0.5	0.6666666666666666	12	6	9
gsa	metabat2_high_1000/bin.505.fa	1220_BW	1.0	0.9993031147571084	3592061	3592061	3594566	1.0	0.625	5	5	8
gsa	metabat2_high_1000/bin.140.fa	1048888	0.9996142176377704	0.9992942130214687	8634402	8631071	8637167	0.9736842105263158	0.9024390243902439	38	37	41
gsa	metabat2_high_1000/bin.91.fa	1053016	0.20435324851461323	0.9991893120411175	37261507	7614510	7620688	0.1902439024390244	0.9069767441860465	205	39	43
gsa	metabat2_high_1000/bin.455.fa	1285_CL	0.4227941541576372	0.9991521536604147	7954987	3363322	3366176	0.4	0.6666666666666666	15	6	9
gsa	metabat2_high_1000/bin.501.fa	1048909	0.3322996592169799	0.9990979230968365	16968275	5638552	5643643	0.13333333333333333	0.8571428571428571	90	12	14
gsa	metabat2_high_1000/bin.306.fa	1048912	1.0	0.9990842712637128	5610058	5610058	5615200	1.0	0.8333333333333334	10	10	12
gsa	metabat2_high_1000/bin.70.fa	1036563	1.0	0.998898834905855	3704715	3704715	3708799	1.0	0.8	12	12	15
gsa	metabat2_high_1000/bin.279.fa	1021_AG	1.0	0.998607751237965	3919122	3919122	3924586	1.0	0.75	3	3	4
gsa	metabat2_high_1000/bin.364.fa	1053046	1.0	0.9985868875505964	5372719	5372719	5380322	1.0	0.8846153846153846	23	23	26
gsa	metabat2_high_1000/bin.369.fa	1048879	0.998653934367025	0.9985744584717835	9347984	9335401	9348728	0.9791666666666666	0.94	48	47	50
gsa	metabat2_high_1000/bin.448.fa	1285_BA	1.0	0.9985701524502957	4386495	4386495	4392776	1.0	0.6666666666666666	6	6	9
gsa	metabat2_high_1000/bin.535.fa	1286_M	1.0	0.9984594063599735	3884714	3884714	3890708	1.0	0.5833333333333334	7	7	12
gsa	metabat2_high_1000/bin.30.fa	1286_CM	1.0	0.998417313086016	3798269	3798269	3804290	1.0	0.8571428571428571	12	12	14
gsa	metabat2_high_1000/bin.336.fa	1286_CB	1.0	0.998380825582047	3954864	3954864	3961278	1.0	0.7692307692307693	10	10	13
gsa	metabat2_high_1000/bin.517.fa	1048864	0.5146788320708503	0.9983797613085915	15730509	8096160	8109299	0.8	0.9230769230769231	45	36	39
gsa	metabat2_high_1000/bin.527.fa	1285_AY	1.0	0.9983092351471194	4014458	4014458	4021257	1.0	0.7647058823529411	13	13	17
gsa	metabat2_high_1000/bin.20.fa	1286_AT	1.0	0.9982360017316081	3544194	3544194	3550457	1.0	0.7142857142857143	5	5	7
gsa	metabat2_high_1000/bin.284.fa	1286_BP	1.0	0.9981793352285812	3970426	3970426	3977668	1.0	0.5714285714285714	8	8	14
gsa	metabat2_high_1000/bin.383.fa	1048924	1.0	0.998102416417565	5037894	5037894	5047472	1.0	0.75	15	15	20
gsa	metabat2_high_1000/bin.519.fa	1285_T	1.0	0.9980817792862687	3727547	3727547	3734711	1.0	0.6428571428571429	9	9	14
gsa	metabat2_high_1000/bin.233.fa	1036746	1.0	0.9980450506749458	2402007	2402007	2406712	1.0	0.9117647058823529	31	31	34
gsa	metabat2_high_1000/bin.196.fa	1286_AW	1.0	0.9980412056088568	3602293	3602293	3609363	1.0	0.6666666666666666	12	12	18
gsa	metabat2_high_1000/bin.525.fa	1139_CM	1.0	0.9980161376025013	3405262	3405262	3412031	1.0	0.5	3	3	6
gsa	metabat2_high_1000/bin.74.fa	1048774	0.9982276423174694	0.9980107267308407	3961390	3954369	3962251	0.92	0.8846153846153846	25	23	26
gsa	metabat2_high_1000/bin.43.fa	1285_F	1.0	0.9980075448042489	3935519	3935519	3943376	1.0	0.5	7	7	14
gsa	metabat2_high_1000/bin.27.fa	1286_BE	1.0	0.9980053478698725	3534906	3534906	3541971	1.0	0.6	6	6	10
gsa	metabat2_high_1000/bin.471.fa	1139_O	1.0	0.9979692421322351	2632083	2632083	2637439	1.0	0.9	9	9	10
gsa	metabat2_high_1000/bin.450.fa	1285_L	1.0	0.9978690526337856	5521897	5521897	5533689	1.0	0.6052631578947368	23	23	38
gsa	metabat2_high_1000/bin.496.fa	1285_H	1.0	0.9978147910059949	3622840	3622840	3630774	1.0	0.6	6	6	10
gsa	metabat2_high_1000/bin.491.fa	1286_AV	1.0	0.9977929409011166	3887988	3887988	3896588	1.0	0.625	10	10	16
gsa	metabat2_high_1000/bin.269.fa	1220_Y	0.9761783669740806	0.9977811009944407	3684718	3596942	3604941	0.5	0.7142857142857143	30	15	21
gsa	metabat2_high_1000/bin.147.fa	1139_BV	1.0	0.997750078382171	3812425	3812425	3821022	1.0	0.9032258064516129	28	28	31
gsa	metabat2_high_1000/bin.8.fa	1220_BT	1.0	0.9977247128783857	4057925	4057925	4067179	1.0	0.5833333333333334	7	7	12
gsa	metabat2_high_1000/bin.266.fa	1220_AM	1.0	0.99761445878198	3413702	3413702	3421865	1.0	0.68	17	17	25
gsa	metabat2_high_1000/bin.199.fa	1036638	1.0	0.9975944546492942	1631454	1631454	1635388	1.0	0.8181818181818182	9	9	11
gsa	metabat2_high_1000/bin.414.fa	1220_CE	0.8870159093937375	0.9975649843016293	4690625	4160659	4170815	0.8125	0.5416666666666666	16	13	24
gsa	metabat2_high_1000/bin.420.fa	1030929	0.9974771682274979	0.9975561064506748	5863649	5848856	5863185	0.9655172413793104	0.9333333333333333	87	84	90
gsa	metabat2_high_1000/bin.21.fa	1286_V	1.0	0.9975549715057224	6049723	6049723	6064551	1.0	0.5	11	11	22
gsa	metabat2_high_1000/bin.318.fa	1048876	0.9992627390474824	0.9974539901474109	8980538	8973917	8996823	0.9333333333333333	0.875	30	28	32
gsa	metabat2_high_1000/bin.129.fa	evo_1036686.006	0.5007769646940737	0.9974499971006687	8484298	4248741	4259603	0.4942528735632184	0.9148936170212766	87	43	47
gsa	metabat2_high_1000/bin.42.fa	1030794	1.0	0.9973955261195452	9393113	9393113	9417641	1.0	0.6756756756756757	25	25	37
gsa	metabat2_high_1000/bin.9.fa	1285_AJ	1.0	0.9973696662019635	4011344	4011344	4021923	1.0	0.5833333333333334	14	14	24
gsa	metabat2_high_1000/bin.172.fa	1021_B	0.500042641242887	0.9973287378272427	7223054	3611835	3621509	0.4	0.4444444444444444	10	4	9
gsa	metabat2_high_1000/bin.533.fa	1139_BD	0.3894264933982519	0.9973266467160277	13725910	5345233	5359561	0.45161290322580644	0.6666666666666666	62	28	42
gsa	metabat2_high_1000/bin.25.fa	1036590	0.998823382916323	0.9973000319777016	4184029	4179106	4190420	0.8888888888888888	0.6666666666666666	9	8	12
gsa	metabat2_high_1000/bin.84.fa	1021_O	1.0	0.997183147080051	6488224	6488224	6506552	1.0	0.6111111111111112	22	22	36
gsa	metabat2_high_1000/bin.65.fa	1286_AU	1.0	0.9971116602625956	4519961	4519961	4533054	1.0	0.5	11	11	22
gsa	metabat2_high_1000/bin.47.fa	1220_BE	1.0	0.9970621592247868	4805367	4805367	4819526	1.0	0.3333333333333333	4	4	12
gsa	metabat2_high_1000/bin.253.fa	1036659	0.99240630526886	0.9969256256186093	5575020	5532685	5549747	0.9705882352941176	0.9295774647887324	68	66	71
gsa	metabat2_high_1000/bin.397.fa	1021_AI	0.3419823205375	0.9969093502588839	15016633	5135423	5151344	0.3695652173913043	0.6666666666666666	92	34	51
gsa	metabat2_high_1000/bin.338.fa	1286_AE	1.0	0.9968635621995855	4702022	4702022	4716816	1.0	0.75	33	33	44
gsa	metabat2_high_1000/bin.32.fa	1285_BN	0.9224812865178823	0.996583334502509	4851048	4475001	4490343	0.7058823529411765	0.782608695652174	51	36	46
gsa	metabat2_high_1000/bin.523.fa	1048582	1.0	0.9965610595391247	5527112	5527112	5546185	1.0	0.9047619047619048	19	19	21
gsa	metabat2_high_1000/bin.11.fa	1285_I	0.9694923249855065	0.9964665116356171	3472241	3366311	3378248	0.8947368421052632	0.7083333333333334	19	17	24
gsa	metabat2_high_1000/bin.53.fa	1036719	1.0	0.9963018140470313	6592557	6592557	6617028	1.0	0.8918918918918919	66	66	74
gsa	metabat2_high_1000/bin.537.fa	1287_AV	0.9919650460991595	0.9962925456137038	3862001	3830970	3845226	0.9411764705882353	0.6956521739130435	17	16	23
gsa	metabat2_high_1000/bin.416.fa	1139_BT	0.491117927023938	0.9962698083808037	10588294	5200101	5219571	0.45714285714285713	0.48484848484848486	35	16	33
gsa	metabat2_high_1000/bin.258.fa	1021_AC	0.5004796500859328	0.9962471376048938	10932970	5471729	5492341	0.4888888888888889	0.6285714285714286	45	22	35
gsa	metabat2_high_1000/bin.381.fa	1220_L	0.9853600424294783	0.995990220732048	10852832	10693947	10737000	0.9207920792079208	0.6992481203007519	101	93	133
gsa	metabat2_high_1000/bin.148.fa	1048867	1.0	0.9958756687714226	7065465	7065465	7094726	1.0	0.8532110091743119	93	93	109
gsa	metabat2_high_1000/bin.413.fa	1139_BU	1.0	0.9957491011131281	3698250	3698250	3714038	1.0	0.864406779661017	51	51	59
gsa	metabat2_high_1000/bin.115.fa	1048960	1.0	0.99567635701413	3891150	3891150	3908047	1.0	0.8367346938775511	41	41	49
gsa	metabat2_high_1000/bin.492.fa	1285_BL	0.9843661044133223	0.9956104513148725	4544037	4472996	4492717	0.9487179487179487	0.6491228070175439	39	37	57
