,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,p__Euryarchaeota (UID3), 148, 188, 125, 93,86, 9,0,0,0, 50.95,4.00,66.67,986,928,78,kingdom,1.0,0.94,0.28,0.06,0.13,0.63,0.6,True
bin.10,k__Bacteria (UID3187),2258,182, 112, 8,170, 4,0,0,0, 96.61,2.28, 0.00,2663,2182,110,phylum,0.92,0.76,0.06,0.06,0.12,0.5,0.38,True
bin.11,k__Archaea (UID2),207, 149, 107,132,13, 4,0,0,0,8.29,1.15, 0.00,1078,474,111,kingdom,1.0,0.44,0.2,0.07,0.14,0.41,0.18,True
bin.12, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,196,183,49,phylum,0.93,0.87,0.82,0.22,0.55,0.53,0.46,False
bin.13, k__Bacteria (UID203),5449,104,58, 78,26, 0,0,0,0, 35.52,0.00, 0.00,647,616,96,phylum,0.93,0.89,0.62,0.07,0.14,0.61,0.54,False
bin.14, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0,0, 23.28,0.00, 0.00,458,435,67,phylum,0.92,0.87,0.65,0.03,0.05,0.52,0.46,False
bin.15, k__Bacteria (UID203),5449,102,58, 78,17, 5,2,0,0, 40.52, 15.52, 0.00,970,949,151,class,0.88,0.86,0.96,0.54,1.32,0.91,0.79,False
bin.16, k__Bacteria (UID203),5449,104,58, 90,12, 2,0,0,0, 19.98,3.45, 0.00,310,297,63,order,0.95,0.91,0.09,0.48,1.0,0.62,0.57,True
bin.17, k__Bacteria (UID203),5449,104,58, 70,27, 7,0,0,0, 40.75,8.78, 0.00,1327,1196,242,phylum,0.91,0.82,0.72,0.11,0.23,0.55,0.45,False
bin.18, p__Proteobacteria (UID3214), 2231,190, 119, 75,91, 16, 6,1,1, 65.70, 25.80, 8.00,1274,1191,204,phylum,0.92,0.86,0.42,0.07,0.16,0.52,0.45,True
bin.19,k__Bacteria (UID3187),2258,190, 119, 52, 109, 26, 3,0,0, 72.69, 18.89, 5.71,1878,1722,303,phylum,0.93,0.85,0.81,0.18,0.42,0.55,0.47,False
bin.2,p__Euryarchaeota (UID3), 148, 188, 125, 88, 100, 0,0,0,0, 57.60,0.00, 0.00,716,704,7,kingdom,0.98,0.96,0.0,0.0,0.0,0.92,0.88,True
bin.20,k__Bacteria (UID2566),525, 208, 136, 67,98, 33, 8,2,0, 78.49, 32.66,10.14,2361,2216,404,phylum,0.92,0.86,0.83,0.16,0.38,0.58,0.5,False
bin.21, k__Bacteria (UID203),5449,104,58, 87,14, 2,1,0,0, 16.61,6.90, 0.00,618,581,102,phylum,0.95,0.89,0.64,0.07,0.14,0.56,0.5,False
bin.22, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0,0, 24.14,0.00, 0.00,686,662,147,class,0.91,0.88,0.31,0.06,0.12,0.63,0.55,True
bin.23, p__Euryarchaeota (UID3), 148, 188, 125, 75,94, 19, 0,0,0, 64.93, 11.68,42.11,1378,1239,170,kingdom,1.0,0.9,0.19,0.06,0.13,0.59,0.53,True
bin.24,k__Archaea (UID2),207, 149, 107,132,17, 0,0,0,0,5.24,0.00, 0.00,272,103,36,kingdom,1.0,0.38,0.0,0.11,0.24,0.36,0.14,True
bin.25,k__Bacteria (UID1453),901, 171, 117,118,53, 0,0,0,0, 22.65,0.00, 0.00,325,307,40,phylum,0.81,0.77,0.37,0.59,2.39,0.54,0.41,True
bin.26,k__Bacteria (UID3187),2258,182, 112, 3,176, 3,0,0,0, 97.32,2.23,33.33,2351,1930,51,order,0.67,0.55,0.06,0.24,0.65,0.51,0.28,True
bin.27, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,398,376,65,phylum,0.92,0.87,0.78,0.32,1.04,0.64,0.56,False
bin.28, k__Bacteria (UID203),5449,103,57, 96,6,1,0,0,0, 10.53,1.75,100.00,257,243,46,class,0.9,0.85,0.42,0.11,0.24,0.53,0.45,True
bin.29, k__Bacteria (UID203),5449,104,58, 46,32, 23, 3,0,0, 82.92, 42.24,28.12,3529,3391,421,genus,0.83,0.79,0.32,0.03,0.07,0.9,0.71,True
bin.3, k__Bacteria (UID2565),2921,152,93, 83,58, 10, 1,0,0, 53.57, 11.83, 0.00,930,861,181,phylum,0.91,0.85,0.51,0.14,0.33,0.56,0.47,False
bin.30,k__Bacteria (UID2982), 88, 230, 148,124, 105, 1,0,0,0, 40.17,0.68, 0.00,816,736,100,class,0.84,0.76,0.29,0.34,1.06,0.63,0.48,True
bin.31,k__Bacteria (UID2982), 88, 230, 148, 29, 190, 11, 0,0,0, 86.11,3.80,27.27,2122,1940,154,class,0.82,0.75,0.28,0.53,2.36,0.58,0.43,True
bin.32, k__Bacteria (UID203),5449,104,58, 32,12, 11, 12, 7,30,87.40, 318.21,2.39,8362,7714,1567,class,0.85,0.78,0.82,0.53,2.22,0.63,0.49,False
bin.33,k__Bacteria (UID3060),138, 338, 246, 58,82, 91, 49, 35, 23,89.02, 128.29,3.66,4196,3812,548,class,0.79,0.72,0.65,0.6,3.17,0.56,0.4,False
bin.34,k__Bacteria (UID2566),525, 208, 136, 64,97, 34, 11, 2,0, 79.63, 36.76, 0.00,2109,2019,288,phylum,0.93,0.89,0.89,0.15,0.34,0.58,0.52,False
bin.35, k__Bacteria (UID203),5449,104,58, 31,11, 19, 13, 9,21,83.39, 275.49,3.10,11017,9774,2267,family,0.58,0.52,0.83,0.47,1.84,0.61,0.32,False
bin.36,k__Bacteria (UID2569),434, 278, 186, 38, 137, 74, 23, 4,2, 88.21, 59.07, 2.08,3585,3253,383,phylum,0.92,0.83,0.75,0.5,1.4,0.54,0.45,False
bin.37, k__Bacteria (UID203),5449, 99,53, 87,12, 0,0,0,0, 16.98,0.00, 0.00,274,265,41,phylum,0.93,0.9,0.9,0.38,1.05,0.74,0.67,False
bin.38,k__Archaea (UID2),207, 149, 107,124,16, 8,1,0,0, 11.07,3.63, 0.00,1073,372,201,kingdom,1.0,0.35,0.0,0.11,0.24,0.39,0.13,True
bin.39, k__Bacteria (UID203),5449,104,58, 87,17, 0,0,0,0, 27.59,0.00, 0.00,642,589,85,genus,0.6,0.55,0.32,0.38,1.26,0.67,0.37,True
bin.4, k__Archaea (UID2),207, 149, 107,135,8,6,0,0,0,4.16,0.43, 0.00,339,79,37,kingdom,1.0,0.23,0.0,0.14,0.32,0.39,0.09,True
bin.40, k__Bacteria (UID203),5449, 99,53, 66,19, 9,4,1,0, 44.03, 32.83, 7.41,1594,1537,270,order,0.87,0.84,0.89,0.03,0.06,0.71,0.6,False
bin.41, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,291,266,53,genus,0.52,0.48,0.81,0.32,0.85,0.63,0.3,False
bin.42,k__Archaea (UID2),207, 149, 107,128,21, 0,0,0,0, 16.51,0.00, 0.00,243,218,2,kingdom,1.0,0.9,0.0,0.07,0.15,0.61,0.55,True
bin.43,s__algicola (UID2846), 47, 571, 303,112, 446, 13, 0,0,0, 83.53,2.69,30.77,1529,1490,114,kingdom,1.0,0.97,0.0,0.0,0.0,0.74,0.72,True
bin.44,k__Archaea (UID2),207, 149, 107,132,16, 1,0,0,0, 13.08,0.47,100.00,351,328,55,phylum,0.97,0.91,0.22,0.03,0.06,0.61,0.56,True
