sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.24.fa	evo_1286_AP.033	1.0	0.9959896720498154	3085577	3085577	3098001	1.0	0.7058823529411765	12	12	17
gsa	bin.35.fa	evo_1286_AP.037	0.9613422251444137	0.9959496796266971	3193950	3070479	3082966	0.8571428571428571	0.7058823529411765	14	12	17
gsa	bin.10.fa	evo_1049056.013	0.44626516800987703	0.995806645982488	7843646	3500346	3515086	0.40816326530612246	0.7692307692307693	49	20	26
gsa	bin.26.fa	evo_1049056.011	1.0	0.9955863992530417	3339599	3339599	3354404	1.0	0.7692307692307693	20	20	26
gsa	bin.7.fa	evo_1286_AP.026	1.0	0.9951070372582715	3195227	3195227	3210938	1.0	0.6470588235294118	11	11	17
gsa	bin.30.fa	evo_1049056.031	0.9803121453228187	0.9877146761759993	3400980	3334022	3375491	0.5	0.6285714285714286	44	22	35
gsa	bin.36.fa	1052944	0.3423006215207548	0.9849582047067313	14928705	5110105	5188144	0.39344262295081966	0.7741935483870968	183	72	93
gsa	bin.21.fa	evo_1035930.032	1.0	0.9833774251785862	2256685	2256685	2294831	1.0	0.8793103448275862	51	51	58
gsa	bin.29.fa	evo_1035930.029	1.0	0.9749437219387015	2351691	2351691	2412130	1.0	0.864406779661017	51	51	59
gsa	bin.19.fa	1035930	0.8770295214690585	0.9723628953131286	2436227	2136643	2197372	0.9285714285714286	0.8666666666666667	56	52	60
gsa	bin.16.fa	1286_AP	1.0	0.9720536802211747	2891884	2891884	2975025	1.0	0.6666666666666666	12	12	18
gsa	bin.27.fa	evo_1286_AP.008	0.978650160567473	0.9598287082431277	3318854	3247997	3383934	0.9166666666666666	0.6111111111111112	12	11	18
gsa	bin.12.fa	evo_1035930.011	1.0	0.8341101529991225	1885863	1885863	2260928	1.0	0.75	42	42	56
gsa	bin.11.fa	evo_1049056.015	1.0	0.6617702251225992	2227011	2227011	3365233	1.0	0.46153846153846156	12	12	26
