,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, k__Bacteria (UID203),5449,104,58, 91,13,0,0,0, 0, 22.41,0.00, 0.00,956,883,254,phylum,0.94,0.87,0.32,0.21,0.51,0.63,0.55,True
bin.1, c__Gammaproteobacteria (UID4443),356, 451, 270,164, 224,60, 2,1, 0, 63.57, 17.84, 4.17,3249,3031,550,class,0.9,0.84,0.15,0.34,1.07,0.53,0.45,True
bin.100, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,278,237,54,family,0.57,0.48,0.26,0.69,4.56,0.51,0.25,True
bin.102, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,570,216,73,kingdom,1.0,0.38,0.0,0.02,0.05,0.42,0.16,True
bin.106,k__Bacteria (UID2982), 88, 230, 148, 43, 180,7,0,0, 0, 85.17,4.05,85.71,2566,2316,418,family,0.71,0.64,0.26,0.53,2.3,0.57,0.36,True
bin.109, k__Bacteria (UID203),5449,104,58, 87,13,4,0,0, 0, 25.86,6.90, 0.00,676,649,142,phylum,0.95,0.91,0.65,0.08,0.16,0.57,0.52,False
bin.110, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,384,369,109,genus,0.55,0.53,0.78,0.57,2.51,0.72,0.38,False
bin.112, k__Bacteria (UID203),5449,104,58, 79,24,1,0,0, 0, 40.52,1.72, 0.00,1107,1057,166,family,0.63,0.6,0.4,0.18,0.45,0.6,0.36,True
bin.113,k__Archaea (UID2),207, 149, 107,110,36,3,0,0, 0, 33.64,2.80, 0.00,780,680,183,phylum,0.96,0.83,0.25,0.03,0.06,0.58,0.49,True
bin.114, k__Bacteria (UID203),5449,103,57, 89,9, 5,0,0, 0, 21.05,7.02,60.00,744,706,130,phylum,0.95,0.9,0.3,0.08,0.17,0.55,0.49,True
bin.115,k__Bacteria (UID2569),434, 278, 186, 80, 194,4,0,0, 0, 67.81,1.25,50.00,1558,1421,333,phylum,0.95,0.87,0.07,0.05,0.09,0.53,0.46,True
bin.120, p__Euryarchaeota (UID3), 148, 188, 125, 34, 132,21, 1,0, 0, 78.00, 13.17,79.17,1467,1409,223,kingdom,1.0,0.96,0.39,0.04,0.08,0.88,0.85,True
bin.121, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0, 12.41,0.00, 0.00,797,791,190,kingdom,1.0,0.99,0.0,0.0,0.0,0.96,0.95,True
bin.122,k__Bacteria (UID2569),434, 278, 186,196,82,0,0,0, 0, 31.81,0.00, 0.00,960,908,245,phylum,0.92,0.87,0.16,0.02,0.05,0.58,0.51,True
bin.124, c__Gammaproteobacteria (UID4761), 52, 693, 297,135, 527,31, 0,0, 0, 86.82,4.35,74.19,3641,3552,357,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.93,True
bin.13,k__Bacteria (UID203),5449,103,57, 72,25,6,0,0, 0, 45.61,8.77,83.33,861,820,151,class,0.9,0.86,0.35,0.25,0.61,0.56,0.48,True
bin.131,p__Cyanobacteria (UID2143), 129, 472, 368,243, 225,4,0,0, 0, 44.72,1.09,75.00,1097,1077,185,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.94,True
bin.132, k__Bacteria (UID203),5449,104,58, 86,14,3,1,0, 0, 28.45,7.76, 0.00,823,767,164,phylum,0.93,0.87,0.63,0.12,0.26,0.53,0.46,False
bin.133,k__Archaea (UID2),207, 149, 107,136,13,0,0,0, 0,3.92,0.00, 0.00,374,98,60,kingdom,1.0,0.26,0.0,0.13,0.3,0.39,0.1,True
bin.134, k__Bacteria (UID203),5449,104,58, 81,23,0,0,0, 0, 27.59,0.00, 0.00,334,288,79,phylum,0.96,0.83,0.51,0.07,0.16,0.51,0.42,False
bin.135, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,949,359,71,kingdom,1.0,0.38,0.0,0.04,0.08,0.42,0.16,True
bin.1388,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,245,177,12,genus,0.56,0.4,0.8,0.47,2.16,0.66,0.27,False
bin.143, k__Bacteria (UID203),5449,104,58, 68,33,3,0,0, 0, 56.90,5.17, 0.00,1193,1100,138,class,0.88,0.81,0.2,0.39,1.14,0.54,0.44,True
bin.144, p__Euryarchaeota (UID3), 148, 188, 125, 85,98,4,0,0, 1, 45.75,5.60, 0.00,1026,956,204,kingdom,1.0,0.93,0.5,0.12,0.26,0.68,0.64,False
bin.145,k__Bacteria (UID2495),2993,147,91, 92,54,1,0,0, 0, 32.71,1.10,100.00,867,796,110,phylum,0.93,0.85,0.29,0.08,0.17,0.53,0.45,True
bin.148, root (UID1), 5656, 56,24, 54,2, 0,0,0, 0,8.33,0.00, 0.00,759,691,177,family,0.69,0.62,0.29,0.69,5.13,0.63,0.4,True
bin.15,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,794,340,114,kingdom,0.98,0.42,0.0,0.0,0.0,0.44,0.19,True
bin.151, k__Bacteria (UID203),5449,104,58, 80,22,2,0,0, 0, 34.48,3.45, 0.00,1042,917,187,family,0.51,0.45,0.4,0.51,2.29,0.5,0.22,True
bin.152, k__Bacteria (UID203),5449,104,58, 90,14,0,0,0, 0, 16.14,0.00, 0.00,1332,1252,294,family,0.85,0.8,0.45,0.25,0.6,0.68,0.54,True
bin.154, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,373,321,96,family,0.55,0.47,0.34,0.49,2.26,0.47,0.22,True
bin.156, p__Euryarchaeota (UID3), 148, 188, 125,107,81,0,0,0, 0, 43.67,0.00, 0.00,1064,880,230,kingdom,1.0,0.83,0.25,0.14,0.31,0.53,0.44,True
bin.157, k__Bacteria (UID203),5449,104,58, 93,11,0,0,0, 0, 15.52,0.00, 0.00,1009,990,238,order,0.92,0.9,0.46,0.03,0.06,0.85,0.76,False
bin.158, c__Alphaproteobacteria (UID3305),564, 347, 229, 36, 302,8,1,0, 0, 88.65,3.86,54.55,1948,1926,230,kingdom,1.0,0.99,0.0,0.0,0.0,0.88,0.87,True
bin.160, root (UID1), 5656, 56,24, 51,1, 4,0,0, 0,8.33,4.17, 0.00,479,420,42,class,0.95,0.83,0.88,0.04,0.08,0.83,0.69,False
bin.161,k__Bacteria (UID2569),434, 278, 186,137, 115,26, 0,0, 0, 53.71,9.15,61.54,1403,1320,230,phylum,0.96,0.91,0.38,0.03,0.06,0.56,0.51,True
bin.164, c__Gammaproteobacteria (UID4201),1164,275, 174,106, 155,13, 1,0, 0, 56.11,4.63,18.75,783,734,78,phylum,0.95,0.89,0.08,0.02,0.05,0.52,0.46,True
bin.165, k__Bacteria (UID203),5449,104,58, 80,21,2,1,0, 0, 31.21,5.17, 0.00,954,927,97,class,0.93,0.9,0.78,0.48,1.0,0.64,0.58,False
