,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.103,o__Bacteroidales (UID2621),198, 427, 260, 23, 402, 2,0,0, 0, 97.88,0.51, 0.00,3585,3449,67,family,0.94,0.9,0.21,0.06,0.12,0.94,0.85,True
bin.10470, k__Bacteria (UID203), 5449,103,57, 88,15, 0,0,0, 0, 24.56,0.00, 0.00,235,227,18,family,0.97,0.94,0.18,0.06,0.14,0.85,0.79,True
bin.10620, k__Bacteria (UID203), 5449,103,57, 80,23, 0,0,0, 0, 35.44,0.00, 0.00,795,748,95,order,0.97,0.91,0.24,0.2,0.49,0.67,0.61,True
bin.10972, k__Bacteria (UID203), 5449,104,58, 89,15, 0,0,0, 0, 20.69,0.00, 0.00,247,246,4,kingdom,1.0,1.0,0.0,0.0,0.0,0.98,0.98,True
bin.1560, o__Clostridiales (UID1212),172, 263, 149, 2,260, 1,0,0, 0, 98.66,0.34, 0.00,2037,1969,28,genus,0.91,0.88,0.17,0.12,0.28,0.94,0.83,True
bin.1595, o__Clostridiales (UID1212),172, 263, 149, 38, 222, 2,1,0, 0, 80.36,1.79, 0.00,1658,1536,25,kingdom,1.0,0.93,0.0,0.0,0.0,0.88,0.81,True
bin.1600, p__Bacteroidetes (UID2605),350, 314, 208, 23, 289, 2,0,0, 0, 97.76,0.96, 0.00,1858,1805,22,genus,0.92,0.89,0.23,0.03,0.05,0.96,0.86,True
bin.1919,f__Lachnospiraceae (UID1286),57, 420, 207, 1,417, 2,0,0, 0, 99.52,0.72,50.00,2542,2475,48,genus,0.91,0.89,0.24,0.04,0.09,0.97,0.85,True
bin.233, k__Bacteria (UID203), 5449,104,58, 19,68, 17, 0,0, 0, 96.65,6.90,82.35,3316,3229,66,family,0.96,0.94,0.28,0.04,0.09,0.97,0.91,True
bin.2370, o__Clostridiales (UID1212),172, 263, 149, 49, 212, 2,0,0, 0, 93.06,1.34,50.00,1687,1627,117,class,0.99,0.95,0.32,0.15,0.35,0.92,0.88,True
bin.265, root (UID1),5656, 56,24, 55,1,0,0,0, 0,4.17,0.00, 0.00,275,127,3,kingdom,1.0,0.46,0.0,0.0,0.0,0.43,0.2,True
bin.279,o__Clostridiales (UID1212),172, 263, 149, 13, 250, 0,0,0, 0, 93.29,0.00, 0.00,1969,1847,23,genus,0.72,0.68,0.06,0.44,1.98,0.66,0.45,True
bin.359, f__Enterobacteriaceae (UID5124),134, 1173,336, 6,1166,1,0,0, 0, 99.37,0.04, 0.00,4292,4270,50,genus,0.93,0.93,0.01,0.22,0.51,0.99,0.92,True
bin.41, o__Clostridiales (UID1212),172, 263, 149, 4,259, 0,0,0, 0, 97.32,0.00, 0.00,1787,1761,16,family,0.95,0.93,0.03,0.02,0.05,0.98,0.91,True
bin.4131,p__Firmicutes (UID1022),100, 295, 158, 75, 219, 1,0,0, 0, 72.78,0.63, 0.00,1338,1285,27,kingdom,1.0,0.96,0.0,0.0,0.0,0.95,0.91,True
bin.4238,k__Bacteria (UID203), 5449,104,58, 54,47, 3,0,0, 0, 75.86,4.31, 0.00,2202,2149,50,genus,0.94,0.92,0.16,0.03,0.06,0.97,0.89,True
bin.4791, k__Bacteria (UID2565), 2921,152,93, 62,90, 0,0,0, 0, 65.65,0.00, 0.00,1245,1205,140,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.5257, o__Bacteroidales (UID2654),163, 486, 266, 28, 456, 2,0,0, 0, 92.48,0.56,50.00,3588,3425,37,kingdom,1.0,0.95,0.0,0.0,0.0,0.92,0.87,True
bin.5634, o__Clostridiales (UID1226),155, 278, 158, 19, 258, 1,0,0, 0, 90.72,0.63, 0.00,2340,2288,48,kingdom,1.0,0.98,0.0,0.0,0.0,0.95,0.93,True
bin.6329,k__Bacteria (UID203), 5449,102,56, 67,33, 2,0,0, 0, 55.71,3.57,100.00,1457,1434,103,kingdom,1.0,0.98,0.0,0.0,0.0,0.91,0.89,True
bin.663,o__Bacteroidales (UID2617),213, 406, 265, 1,404, 1,0,0, 0, 99.62,0.19, 0.00,2618,2529,30,family,0.95,0.92,0.19,0.06,0.13,0.97,0.89,True
bin.7369, o__Clostridiales (UID1212),172, 263, 149,135, 128, 0,0,0, 0, 55.01,0.00, 0.00,967,951,73,kingdom,1.0,0.98,0.0,0.0,0.0,0.96,0.95,True
bin.8035, o__Bacteroidales (UID2657),160, 492, 269, 12, 455, 24, 1,0, 0, 96.24,4.81,29.63,5207,5026,345,order,0.97,0.94,0.99,0.14,0.31,0.94,0.89,False
bin.8163, o__Clostridiales (UID1226),155, 278, 158,107, 167, 4,0,0, 0, 68.67,1.27,25.00,1508,1465,108,genus,0.87,0.85,0.21,0.3,0.88,0.79,0.67,True
bin.8190,k__Bacteria (UID203), 5449,102,56, 60,40, 2,0,0, 0, 59.94,3.57,50.00,1143,1119,52,kingdom,1.0,0.98,0.0,0.0,0.0,0.85,0.84,True
bin.82, o__Clostridiales (UID1212),172, 263, 149, 1,262, 0,0,0, 0, 99.33,0.00, 0.00,2311,2241,28,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.8441,f__Lachnospiraceae (UID1256),33, 333, 171,129, 204, 0,0,0, 0, 68.81,0.00, 0.00,1314,1288,36,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.879,p__Bacteroidetes (UID2605),350, 314, 208, 15, 298, 1,0,0, 0, 93.67,0.48, 0.00,2203,2147,29,genus,0.93,0.91,0.09,0.03,0.07,0.84,0.76,True
bin.8814, o__Clostridiales (UID1212),172, 261, 147, 38, 222, 1,0,0, 0, 81.97,0.68, 0.00,1804,1689,120,genus,0.82,0.77,0.17,0.56,1.67,0.75,0.57,True
bin.8920, o__Clostridiales (UID1212),172, 261, 147, 25,53,138, 42, 3, 0, 97.60, 101.30, 57.80,4826,4658,311,class,0.98,0.95,1.0,0.03,0.06,0.92,0.87,False
bin.9364,k__Bacteria (UID203), 5449,104,58, 85,19, 0,0,0, 0, 29.31,0.00, 0.00,725,689,70,genus,0.68,0.65,0.06,0.87,11.59,0.61,0.4,True
bin.9625,k__Bacteria (UID203), 5449,103,57, 3, 27, 47, 24, 1, 1, 94.74, 119.30,6.43,2992,2864,219,kingdom,1.0,0.96,0.0,0.0,0.0,0.93,0.89,True
bin.9817, o__Clostridiales (UID1212),172, 263, 149,159, 103, 1,0,0, 0, 40.44,0.67, 0.00,720,696,58,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.91,True
