,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, c__Gammaproteobacteria (UID4443),356, 451, 270,272, 177,2,0,0, 0, 40.03,0.74,50.00,1512,1383,313,phylum,0.9,0.82,0.2,0.08,0.17,0.54,0.44,True
bin.1, k__Bacteria (UID203),5449,103,58, 98,5, 0,0,0, 0,8.62,0.00, 0.00,467,411,100,phylum,0.99,0.87,0.29,0.02,0.05,0.82,0.72,True
bin.10,root (UID1), 5656, 56,24, 53,2, 0,1,0, 0, 12.50,8.33, 0.00,971,900,225,family,0.72,0.67,0.87,0.14,0.34,0.64,0.42,False
bin.100, k__Bacteria (UID203),5449,104,58, 35,42,22, 5,0, 0, 65.49, 17.08,78.38,2080,2006,336,phylum,0.98,0.94,0.18,0.04,0.08,0.65,0.62,True
bin.101, k__Bacteria (UID203),5449,104,58, 88,15,1,0,0, 0, 25.00,1.72, 0.00,1224,1160,201,family,0.75,0.71,0.44,0.32,1.02,0.61,0.43,True
bin.106, k__Bacteria (UID203),5449,104,58, 77,22,5,0,0, 0, 30.28,4.11, 0.00,2117,622,432,kingdom,1.0,0.29,0.0,0.1,0.23,0.39,0.12,True
bin.107, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0,2.35,0.00, 0.00,707,397,132,order,0.72,0.41,0.79,0.39,1.35,0.64,0.26,False
bin.109,k__Archaea (UID2),207, 149, 107,127,20,2,0,0, 0, 11.96,1.40,50.00,1052,314,177,kingdom,1.0,0.3,0.0,0.13,0.29,0.44,0.13,True
bin.112, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,408,338,99,family,0.54,0.44,0.29,0.61,2.8,0.53,0.24,True
bin.114, k__Bacteria (UID203),5449,104,58, 82,21,1,0,0, 0, 31.19,1.72, 0.00,1067,982,181,phylum,0.96,0.88,0.41,0.05,0.12,0.54,0.47,True
bin.115, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,823,361,144,kingdom,0.99,0.43,0.0,0.0,0.0,0.42,0.18,True
bin.116, p__Euryarchaeota (UID3), 148, 188, 125, 55, 127,6,0,0, 0, 69.47,4.40,66.67,1190,1091,205,kingdom,1.0,0.92,0.15,0.06,0.14,0.61,0.56,True
bin.117, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,318,281,147,genus,0.52,0.46,0.45,0.39,1.41,0.43,0.2,True
bin.119, k__Bacteria (UID203),5449,104,58, 81,21,2,0,0, 0, 19.67,3.45, 0.00,863,786,199,family,0.47,0.43,0.44,0.34,1.18,0.57,0.24,True
bin.12, k__Bacteria (UID2569),434, 278, 186, 70, 202,6,0,0, 0, 79.55,2.96, 0.00,2007,1802,357,phylum,0.95,0.85,0.24,0.03,0.07,0.53,0.45,True
bin.120, k__Bacteria (UID203),5449,104,58, 84,20,0,0,0, 0, 17.08,0.00, 0.00,909,863,209,class,0.91,0.86,0.29,0.11,0.27,0.59,0.51,True
bin.122, k__Bacteria (UID203),5449,104,58, 74,23,7,0,0, 0, 48.28, 10.34,28.57,727,697,112,genus,0.83,0.79,1.0,0.04,0.09,0.85,0.67,False
bin.123, k__Bacteria (UID203),5449,104,58, 99,5, 0,0,0, 0,7.76,0.00, 0.00,737,691,164,family,0.58,0.54,0.34,0.26,0.77,0.61,0.33,True
bin.125, k__Bacteria (UID203),5449,103,57, 87,16,0,0,0, 0, 22.81,0.00, 0.00,810,735,196,family,0.52,0.47,0.63,0.16,0.39,0.53,0.25,False
bin.126, c__Alphaproteobacteria (UID3305),564, 347, 229,257,90,0,0,0, 0, 27.52,0.00, 0.00,514,493,127,family,0.87,0.83,0.64,0.15,0.34,0.7,0.59,False
bin.134, root (UID1), 5656, 56,24, 52,2, 2,0,0, 0, 16.67,8.33, 0.00,831,794,129,class,0.89,0.85,0.8,0.08,0.19,0.71,0.6,False
bin.135, p__Euryarchaeota (UID3), 148, 188, 125, 77,88,21, 1,1, 0, 51.15, 12.69,20.00,1278,1151,300,kingdom,1.0,0.9,0.25,0.08,0.18,0.62,0.56,True
bin.136,k__Bacteria (UID1452),924, 151, 101,126,22,3,0,0, 0,9.60,1.98, 0.00,271,233,45,phylum,0.86,0.74,0.22,0.53,2.54,0.5,0.37,True
bin.137, k__Bacteria (UID203),5449,104,58, 92,9, 3,0,0, 0, 17.24,5.17, 0.00,863,747,175,phylum,0.78,0.68,0.17,0.63,2.55,0.46,0.31,True
bin.14,p__Euryarchaeota (UID3), 148, 188, 125, 57, 130,1,0,0, 0, 67.59,0.40, 0.00,1494,1312,278,kingdom,1.0,0.88,0.24,0.09,0.19,0.56,0.49,True
bin.140, k__Bacteria (UID203),5449,104,58, 94,10,0,0,0, 0, 15.52,0.00, 0.00,1250,1161,300,genus,0.43,0.4,0.25,0.63,4.09,0.62,0.25,True
bin.143,k__Archaea (UID2),207, 149, 107, 76,51,18, 4,0, 0, 45.26,8.19, 0.00,4035,1529,702,kingdom,1.0,0.38,0.0,0.11,0.25,0.39,0.15,True
bin.15, f__Rhodobacteraceae (UID3340), 84, 568, 330,292, 255,21, 0,0, 0, 50.38,4.55,28.57,1378,1357,272,kingdom,1.0,0.98,0.0,0.0,0.0,0.91,0.9,True
bin.150, c__Gammaproteobacteria (UID4443),356, 451, 270,163, 284,4,0,0, 0, 61.89,1.11,50.00,2538,2380,465,class,0.91,0.85,0.19,0.31,0.94,0.56,0.48,True
bin.152, c__Gammaproteobacteria (UID4444),263, 498, 228,218, 276,4,0,0, 0, 56.10,1.15,100.00,1342,1270,293,family,0.8,0.76,0.43,0.07,0.16,0.66,0.5,True
bin.154,k__Bacteria (UID2982), 88, 230, 148, 39, 187,4,0,0, 0, 80.68,1.82,75.00,2549,2342,456,order,0.72,0.66,0.16,0.48,1.59,0.57,0.38,True
bin.157, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,721,300,103,kingdom,1.0,0.42,0.28,0.06,0.12,0.46,0.19,True
bin.158,k__Bacteria (UID2982), 88, 230, 148, 43, 175,12, 0,0, 0, 82.61,6.14,33.33,2731,2418,434,phylum,0.88,0.78,0.29,0.36,1.2,0.52,0.41,True
bin.16,k__Bacteria (UID203),5449,104,58, 68,35,1,0,0, 0, 54.47,1.72,100.00,1700,1591,339,phylum,0.96,0.89,0.68,0.03,0.06,0.56,0.5,False
bin.163, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,403,148,60,kingdom,1.0,0.37,0.0,0.03,0.06,0.4,0.15,True
bin.165,k__Archaea (UID2),207, 149, 107,138,11,0,0,0, 0,8.41,0.00, 0.00,417,374,119,phylum,0.95,0.85,0.41,0.05,0.1,0.61,0.52,True
bin.166, k__Bacteria (UID203),5449,104,58, 68,32,4,0,0, 0, 54.31,6.90, 0.00,1298,1132,200,family,0.52,0.45,0.12,0.29,0.92,0.48,0.22,True
bin.167, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,250,222,41,family,0.47,0.42,0.31,0.56,3.34,0.59,0.25,True
bin.169,k__Bacteria (UID2495),2993,143,89, 80,58,5,0,0, 0, 47.72,5.62,20.00,1295,1147,175,order,0.48,0.42,0.12,0.79,7.59,0.46,0.2,True
bin.17,k__Bacteria (UID203),5449,104,58, 88,16,0,0,0, 0, 24.14,0.00, 0.00,540,470,80,genus,0.48,0.41,0.54,0.17,0.43,0.53,0.22,False
bin.172, k__Bacteria (UID203),5449,104,58,103,1, 0,0,0, 0,1.72,0.00, 0.00,637,549,158,genus,0.51,0.44,0.48,0.11,0.26,0.54,0.24,False
bin.173, p__Euryarchaeota (UID3), 148, 188, 125, 85,98,5,0,0, 0, 50.83,3.60,100.00,1041,884,249,kingdom,1.0,0.85,0.21,0.11,0.24,0.53,0.45,True
bin.18, k__Bacteria (UID2569),434, 278, 186, 57, 205,15, 1,0, 0, 80.38,2.40, 5.56,2066,1924,343,phylum,0.96,0.89,0.52,0.02,0.04,0.54,0.49,False
bin.183, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,742,642,154,phylum,0.82,0.71,0.33,0.63,2.9,0.46,0.32,True
bin.184, k__Bacteria (UID203),5449,103,57,101,2, 0,0,0, 0,2.34,0.00, 0.00,280,106,61,kingdom,1.0,0.38,0.0,0.19,0.44,0.45,0.17,True
