,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, c__Gammaproteobacteria (UID4443),356, 451, 270, 89, 353, 9,0,0, 0, 79.37,1.48,11.11,3302,2896,530,class,0.91,0.79,0.33,0.12,0.29,0.6,0.48,True
bin.10,root (UID1), 5656, 56,24, 55,0,1,0,0, 0,4.17,4.17, 0.00,2268,2086,436,order,0.59,0.55,0.43,0.04,0.09,0.57,0.31,True
bin.100, c__Betaproteobacteria (UID3888), 323, 376, 229,150, 211, 15, 0,0, 0, 64.24,4.62,60.00,1210,1123,207,phylum,0.96,0.89,0.8,0.03,0.06,0.61,0.54,False
bin.101, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,162,15,15,kingdom,1.0,0.09,0.0,0.0,0.0,0.39,0.04,True
bin.103, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,568,234,198,kingdom,1.0,0.41,1.0,0.04,0.09,0.33,0.14,False
bin.104, k__Bacteria (UID203),5449,104,58, 97,7,0,0,0, 0,4.08,0.00, 0.00,538,452,107,class,0.95,0.8,0.54,0.08,0.18,0.69,0.55,False
bin.105, k__Bacteria (UID203),5449,103,57, 58,29, 16, 0,0, 0, 64.90, 23.68,68.75,3235,3178,468,genus,0.91,0.89,0.4,0.14,0.34,0.89,0.79,True
bin.106,k__Archaea (UID2),207, 149, 107,134,11, 4,0,0, 0,2.73,0.29, 0.00,303,68,46,kingdom,1.0,0.22,0.0,0.18,0.41,0.38,0.09,True
bin.107, k__Bacteria (UID203),5449,104,58,101,3,0,0,0, 0,5.17,0.00, 0.00,314,282,55,genus,0.56,0.51,0.56,0.57,2.72,0.68,0.34,False
bin.109,f__Rhodobacteraceae (UID3356), 67, 615, 329, 68, 485, 62, 0,0, 0, 90.33,9.08,32.26,2806,2764,244,genus,0.89,0.88,0.21,0.13,0.29,0.96,0.85,True
bin.11, k__Bacteria (UID1453),901, 171, 117,122,37, 2,4,6, 0, 13.43,5.85, 0.00,1299,444,128,kingdom,1.0,0.34,0.0,0.09,0.19,0.45,0.15,True
bin.110, c__Gammaproteobacteria (UID4443),356, 451, 270, 76, 361, 14, 0,0, 0, 80.87,3.35,50.00,2148,2060,308,family,0.84,0.81,0.32,0.18,0.47,0.7,0.56,True
bin.113, c__Gammaproteobacteria (UID4443),356, 451, 270,284, 163, 4,0,0, 0, 32.83,0.69,50.00,762,724,140,order,0.93,0.88,0.85,0.02,0.05,0.75,0.66,False
bin.114,k__Bacteria (UID2566),525, 208, 136, 77, 121, 10, 0,0, 0, 65.37,5.88,30.00,1103,1066,148,class,0.93,0.9,0.24,0.03,0.06,0.62,0.56,True
bin.117,k__Bacteria (UID2566),525, 208, 136, 56, 134, 17, 1,0, 0, 70.03,6.34,10.00,1509,1432,241,phylum,0.96,0.91,0.58,0.03,0.06,0.7,0.64,False
bin.119, k__Bacteria (UID203),5449,104,58, 2, 88, 14, 0,0, 0, 96.55,5.91, 0.00,1947,1816,152,phylum,0.98,0.91,0.83,0.14,0.31,0.58,0.53,False
bin.12,root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,914,740,180,order,0.69,0.56,0.35,0.47,2.19,0.56,0.31,True
bin.120, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,542,194,77,kingdom,1.0,0.36,0.0,0.03,0.06,0.41,0.15,True
bin.121,k__Archaea (UID2),207, 149, 107,122,17, 10, 0,0, 0, 11.69,2.61, 0.00,603,175,53,kingdom,1.0,0.29,0.0,0.11,0.24,0.38,0.11,True
bin.123, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,498,52,35,kingdom,1.0,0.1,0.0,0.06,0.12,0.43,0.05,True
bin.124, c__Gammaproteobacteria (UID4761), 52, 693, 297, 8,675, 9,1,0, 0, 98.77,2.76, 8.33,5010,4656,262,family,0.88,0.81,0.52,0.03,0.05,0.84,0.68,False
bin.126, k__Bacteria (UID203),5449,104,58, 64,29, 10, 0,1, 0, 54.08, 20.69,87.50,1700,1584,382,phylum,0.97,0.9,0.82,0.07,0.15,0.57,0.52,False
bin.128, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,382,144,47,kingdom,1.0,0.38,0.0,0.03,0.06,0.4,0.15,True
bin.129, c__Betaproteobacteria (UID3888), 323, 376, 229,130, 231, 15, 0,0, 0, 69.79,5.43,40.00,1288,1222,217,order,0.76,0.72,0.86,0.16,0.4,0.63,0.46,False
bin.13,k__Bacteria (UID203),5449,103,57, 87,15, 1,0,0, 0, 21.21,0.88, 0.00,1310,1174,277,order,0.64,0.57,0.59,0.36,1.33,0.58,0.33,False
bin.131, k__Bacteria (UID203),5449,104,58,101,3,0,0,0, 0,5.17,0.00, 0.00,579,516,109,class,0.96,0.85,0.62,0.06,0.13,0.74,0.63,False
bin.138, k__Bacteria (UID203),5449,100,55, 91,7,2,0,0, 0, 10.50,1.98,50.00,247,205,56,phylum,0.91,0.75,0.62,0.1,0.21,0.55,0.42,False
bin.139, k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0, 0, 16.38,0.00, 0.00,252,245,55,genus,0.87,0.84,0.23,0.21,0.49,0.85,0.71,True
bin.14,k__Bacteria (UID203),5449,104,58, 75,29, 0,0,0, 0, 36.36,0.00, 0.00,1013,938,250,order,0.85,0.79,0.35,0.23,0.57,0.58,0.45,True
bin.140, k__Bacteria (UID203),5449,104,58, 97,7,0,0,0, 0, 10.34,0.00, 0.00,470,434,89,family,0.89,0.82,0.55,0.21,0.49,0.75,0.61,False
bin.141, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,502,411,130,order,0.58,0.48,0.47,0.82,8.9,0.53,0.25,False
bin.142,f__Rhodobacteraceae (UID3356), 67, 615, 329,123, 476, 16, 0,0, 0, 81.10,2.54,62.50,2002,1920,206,genus,0.49,0.47,0.18,0.38,1.38,0.69,0.33,True
bin.146, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,443,384,98,order,0.53,0.46,0.27,0.88,12.4,0.49,0.23,True
bin.147, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,394,135,39,kingdom,1.0,0.34,0.0,0.0,0.0,0.42,0.14,True
bin.148, k__Bacteria (UID203),5449,104,58, 89,15, 0,0,0, 0, 22.41,0.00, 0.00,1036,974,207,class,0.96,0.9,0.4,0.05,0.1,0.77,0.69,True
bin.149, k__Bacteria (UID203),5449,104,58, 92,12, 0,0,0, 0, 10.24,0.00, 0.00,874,792,171,family,0.76,0.69,0.96,0.22,0.57,0.71,0.49,False
bin.15,root (UID1), 5656, 56,24, 53,3,0,0,0, 0, 12.50,0.00, 0.00,1251,1168,280,family,0.92,0.86,0.18,0.05,0.1,0.73,0.63,True
bin.150, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,341,143,54,kingdom,1.0,0.42,0.39,0.02,0.04,0.37,0.16,True
bin.154,k__Archaea (UID2),207, 149, 107,148,1,0,0,0, 0,0.93,0.00, 0.00,219,54,50,kingdom,1.0,0.25,0.0,0.06,0.12,0.34,0.08,True
bin.155, root (UID1), 5656, 56,24, 56,0,0,0,0, 0,0.00,0.00, 0.00,404,379,82,class,0.84,0.79,0.56,0.04,0.08,0.64,0.51,False
