sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.9.fa	OTU_97.4075.0	0.9753413367161333	1.0	2914351	2842487	2842487	0.4523809523809524	1.0	42	19	19
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.5.fa	OTU_97.42878.0	0.9597475248414575	1.0	2447924	2349389	2349389	0.25	1.0	40	10	10
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.35.fa	OTU_97.1193.0	1.0	1.0	3782791	3782791	3782791	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.33.fa	OTU_97.45053.0	0.49137930591899737	1.0	3895626	1914230	1914230	0.023333333333333334	1.0	300	7	7
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.32.fa	OTU_97.14837.0	0.4520374861807636	1.0	3994432	1805633	1805633	0.008771929824561403	1.0	228	2	2
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.44.fa	OTU_97.237.0	1.0	1.0	3176024	3176024	3176024	1.0	1.0	4	4	4
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.2.fa	OTU_97.23667.1	1.0	1.0	2167896	2167896	2167896	1.0	1.0	2	2	2
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.4.fa	OTU_97.20364.0	1.0	1.0	2527961	2527961	2527961	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.26.fa	OTU_97.27797.0	0.20252089671396523	1.0	11180466	2264278	2264278	0.0028653295128939827	1.0	349	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.24.fa	OTU_97.43676.0	1.0	1.0	2571304	2571304	2571304	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.51.fa	OTU_97.44036.0	1.0	1.0	2688474	2688474	2688474	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.50.fa	OTU_97.329.1	0.11532355771122613	1.0	14459847	1667561	1667561	0.0006983240223463687	1.0	1432	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.15.fa	OTU_97.42422.0	0.5047905259317076	1.0	4234295	2137432	2137432	0.5	1.0	2	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.17.fa	OTU_97.44958.0	0.8900767819569442	1.0	1988488	1769907	1769907	0.015384615384615385	1.0	65	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.1.fa	OTU_97.42987.0	0.6199548486393205	1.0	4072524	2524781	2524781	0.0037593984962406013	1.0	266	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.8.fa	OTU_97.20.0	1.0	1.0	2300986	2300986	2300986	1.0	1.0	1	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.20.fa	OTU_97.38092.0	0.23295492312746982	1.0	9477898	2207923	2207923	0.0023121387283236996	1.0	865	2	2
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.18.fa	OTU_97.38628.0	0.8617591582011026	1.0	2679975	2309493	2309493	0.008928571428571428	1.0	112	1	1
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.40.fa	OTU_97.1148.0	0.9923344596298351	0.9960860670159163	2438967	2420271	2429781	0.9333333333333333	0.9333333333333333	60	56	60
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.31.fa	OTU_97.44228.0	1.0	0.9916696930870528	2192664	2192664	2211083	1.0	0.8888888888888888	8	8	9
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.3.fa	OTU_97.56.0	1.0	0.9784092050132818	1714940	1714940	1752784	1.0	0.8333333333333334	45	45	54
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.12.fa	OTU_97.7158.0	1.0	0.9742651947403885	3260510	3260510	3346635	1.0	0.8536585365853658	105	105	123
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.11.fa	OTU_97.1358.0	0.9958630435457272	0.9166806012551226	3737772	3722309	4060639	0.9509803921568627	0.8508771929824561	102	97	114
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.43.fa	OTU_97.34865.0	0.9904023736308488	0.9141785775727905	3712793	3677159	4022364	0.975	0.6350067842605156	480	468	737
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.19.fa	OTU_97.35197.0	0.8364065765320898	0.9121579400623961	1919796	1605730	1760364	0.6677966101694915	0.6416938110749185	295	197	307
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.47.fa	OTU_97.15438.0	0.9915257041536905	0.9107342329026995	3414915	3385976	3717853	0.9839080459770115	0.6378539493293591	435	428	671
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.42.fa	OTU_97.27897.0	0.6615953733765001	0.9002212116395807	6583462	4355588	4838353	0.9670510708401977	0.6159496327387198	607	587	953
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.6.fa	OTU_97.44565.0	0.8203172730414976	0.8994812200965425	1854491	1521271	1691276	0.7761194029850746	0.5959885386819485	268	208	349
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.21.fa	OTU_97.26160.0	0.7514776316271935	0.8821184099524776	5045405	3791509	4298186	0.010471204188481676	0.6666666666666666	191	2	3
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.16.fa	OTU_97.20271.0	1.0	0.8757665870423634	1706637	1706637	1948735	1.0	0.5610328638497653	239	239	426
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.49.fa	OTU_97.44993.0	0.994096015377586	0.8558967816991322	1586725	1577357	1842929	0.926829268292683	0.7169811320754716	41	38	53
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.41.fa	OTU_97.9672.0	1.0	0.763000856855275	1498655	1498655	1964159	1.0	0.4621212121212121	183	183	396
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.34.fa	OTU_97.6310.0	0.8762291042679566	0.7334072780745448	3256945	2853830	3891194	0.7362869198312236	0.45860709592641263	474	349	761
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.10.fa	OTU_97.16860.0	0.9971100107810318	0.6354051035603087	1129762	1126497	1772880	0.9932885906040269	0.4111111111111111	149	148	360
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.37.fa	OTU_97.40838.0	1.0	0.5501046524437264	1977492	1977492	3594756	1.0	0.3564356435643564	252	252	707
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.28.fa	OTU_97.40838.0	1.0	0.22158221587223167	796534	796534	3594756	1.0	0.14427157001414428	102	102	707
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.23.fa	OTU_97.26568.1	1.0	0.18435763107403613	346488	346488	1879434	1.0	0.09553349875930521	77	77	806
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.46.fa	OTU_97.39115.0	1.0	0.1806523165926163	348739	348739	1930443	1.0	0.04973945997157745	105	105	2111
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.13.fa	OTU_97.43518.0	0.5493726930874937	0.16795242840500382	1154140	634053	3775194	0.9798994974874372	0.0487743871935968	199	195	3998
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.45.fa	OTU_97.329.0	0.8918311896328249	0.1678704098702469	392701	350223	2086270	0.8289473684210527	0.09117221418234443	76	63	691
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.30.fa	OTU_97.1704.0	0.9835398956877887	0.164559638843668	375028	368855	2241467	0.9823008849557522	0.04617304492512479	113	111	2404
gsa	/home1/pansj/CAMI2/Oral/short_read/whole/metabat2/output/S15_metabat2.52.fa	OTU_97.42502.0	0.9892497973240069	0.16413705166173084	298506	295297	1799088	0.9887640449438202	0.04631578947368421	89	88	1900
