,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,394,375,87,phylum,0.99,0.95,1.0,0.03,0.07,0.89,0.84,False
bin.1, root (UID1), 5656, 56,24, 53,3,0,0, 0, 0, 12.50,0.00, 0.00,527,482,111,family,0.67,0.61,0.49,0.5,1.19,0.64,0.39,False
bin.10, k__Bacteria (UID2569),434, 278, 186,133, 143, 2,0, 0, 0, 55.63,1.08,50.00,1427,1318,323,phylum,0.95,0.88,0.18,0.02,0.05,0.53,0.47,True
bin.102,k__Archaea (UID2),207, 149, 107,140,9,0,0, 0, 0,3.40,0.00, 0.00,367,149,54,kingdom,1.0,0.41,0.15,0.06,0.13,0.38,0.15,True
bin.104, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,289,120,55,kingdom,1.0,0.42,0.0,0.03,0.05,0.41,0.17,True
bin.105, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,588,231,77,kingdom,1.0,0.39,0.0,0.08,0.17,0.44,0.17,True
bin.106,k__Archaea (UID2),207, 149, 107,121,28, 0,0, 0, 0, 16.82,0.00, 0.00,532,464,139,phylum,0.96,0.84,0.38,0.04,0.09,0.63,0.53,True
bin.107, k__Bacteria (UID203),5449, 99,53, 78,21, 0,0, 0, 0, 29.76,0.00, 0.00,452,442,92,family,0.82,0.8,0.81,0.11,0.25,0.76,0.61,False
bin.108, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,200,55,24,kingdom,1.0,0.28,0.0,0.42,0.95,0.5,0.14,True
bin.109, p__Euryarchaeota (UID3), 148, 188, 125,129,56, 3,0, 0, 0, 33.81,2.40,33.33,838,758,203,order,0.93,0.84,0.95,0.04,0.09,0.85,0.71,False
bin.11,k__Bacteria (UID203),5449,104,58, 83,21, 0,0, 0, 0, 26.88,0.00, 0.00,1414,1331,310,phylum,0.95,0.89,0.94,0.39,0.9,0.65,0.58,False
bin.111,o__Cytophagales (UID2936), 47, 454, 336,237, 211, 6,0, 0, 0, 45.87,1.02,66.67,1032,975,204,phylum,0.94,0.89,0.75,0.06,0.13,0.55,0.49,False
bin.112, k__Bacteria (UID203),5449, 99,53, 79,18, 2,0, 0, 0, 34.91,3.77, 0.00,677,657,141,genus,0.95,0.92,0.08,0.23,0.56,0.7,0.65,True
bin.113,k__Archaea (UID2),207, 149, 107,112,36, 1,0, 0, 0, 25.59,0.47,100.00,491,468,113,phylum,0.94,0.89,0.77,0.03,0.06,0.91,0.81,False
bin.115, k__Bacteria (UID203),5449,104,58, 99,5,0,0, 0, 0,6.90,0.00, 0.00,495,471,103,phylum,0.94,0.9,0.85,0.12,0.28,0.72,0.65,False
bin.118, k__Bacteria (UID203),5449,104,58, 94,10, 0,0, 0, 0, 15.52,0.00, 0.00,295,251,63,phylum,0.92,0.79,0.84,0.06,0.12,0.54,0.43,False
bin.119, k__Bacteria (UID203),5449,100,55, 96,4,0,0, 0, 0,0.66,0.00, 0.00,258,234,58,genus,0.7,0.64,0.47,0.21,0.57,0.85,0.54,False
bin.12,k__Bacteria (UID203),5449,104,58, 79,22, 3,0, 0, 0, 35.52,3.45,66.67,713,683,164,phylum,0.96,0.92,0.61,0.05,0.1,0.55,0.51,False
bin.120, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,294,260,71,phylum,0.96,0.85,0.58,0.31,0.94,0.54,0.46,False
bin.121, k__Bacteria (UID203),5449,104,58, 89,15, 0,0, 0, 0, 21.55,0.00, 0.00,609,582,116,class,0.92,0.88,0.36,0.17,0.4,0.55,0.49,True
bin.122, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,254,97,16,kingdom,1.0,0.38,0.0,0.05,0.11,0.39,0.15,True
bin.124, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,244,215,64,family,0.65,0.57,0.55,0.63,3.05,0.66,0.38,False
