,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1,k__Bacteria (UID203),5449,104,58, 87,17,0,0, 0, 0, 29.31,0.00, 0.00,802,782,227,genus,0.96,0.94,0.47,0.04,0.09,0.86,0.81,False
bin.10, k__Bacteria (UID203),5449,104,58, 64,40,0,0, 0, 0, 62.93,0.00, 0.00,2777,2682,554,class,0.98,0.95,0.95,0.07,0.14,0.93,0.88,False
bin.11, c__Clostridia (UID1118), 387, 223, 124, 7,214,2,0, 0, 0, 95.56,1.08, 0.00,2171,1996,101,class,0.94,0.86,0.09,0.08,0.17,0.58,0.5,True
bin.12,o__Clostridiales (UID1120), 304, 250, 143, 15, 232,3,0, 0, 0, 93.94,1.17, 0.00,2305,2197,87,kingdom,1.0,0.95,0.0,0.0,0.0,0.95,0.91,True
bin.13, root (UID1), 5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,223,217,35,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.95,True
bin.14,o__Clostridiales (UID1212), 172, 263, 149, 9,249,5,0, 0, 0, 94.63,2.91,40.00,1852,1724,152,genus,0.73,0.68,0.1,0.43,1.79,0.65,0.44,True
bin.15, c__Clostridia (UID1118), 387, 223, 124, 32, 188,3,0, 0, 0, 98.39,1.48, 0.00,1606,1501,72,family,0.87,0.81,0.09,0.51,2.37,0.62,0.5,True
bin.16, c__Clostridia (UID1118), 387, 223, 124, 63, 160,0,0, 0, 0, 68.92,0.00, 0.00,2110,1954,359,genus,0.7,0.65,0.33,0.21,0.55,0.65,0.42,True
bin.17,o__Clostridiales (UID1212), 172, 263, 149,140, 121,2,0, 0, 0, 52.58,1.01,50.00,1067,976,223,genus,0.69,0.63,0.27,0.6,3.82,0.62,0.4,True
bin.18, f__Lachnospiraceae (UID1286), 57, 420, 207,101, 317,2,0, 0, 0, 83.82,0.97,50.00,2188,2144,289,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.19,o__Clostridiales (UID1212), 172, 263, 149, 1,261,1,0, 0, 0, 99.33,0.67, 0.00,2153,2100,34,genus,0.91,0.88,0.28,0.05,0.11,0.97,0.86,True
bin.2,root (UID1), 5656, 56,24, 55,1, 0,0, 0, 0,4.17,0.00, 0.00,225,207,14,genus,0.67,0.62,0.26,0.6,3.56,0.72,0.45,True
bin.20,o__Clostridiales (UID1212), 172, 263, 149, 38, 225,0,0, 0, 0, 95.30,0.00, 0.00,1877,1840,47,genus,0.94,0.93,0.08,0.03,0.05,0.97,0.9,True
bin.21,o__Clostridiales (UID1212), 172, 263, 149, 19, 243,1,0, 0, 0, 90.60,0.67, 0.00,2343,2112,79,class,0.92,0.83,0.1,0.3,0.76,0.6,0.5,True
bin.22, k__Bacteria (UID203),5449,103,57,101,2, 0,0, 0, 0,1.75,0.00, 0.00,600,526,71,genus,0.74,0.64,0.32,0.7,6.14,0.73,0.47,True
bin.23, k__Bacteria (UID203),5449,104,58, 73,28,3,0, 0, 0, 48.28,5.17, 0.00,1347,1282,211,family,0.93,0.88,0.15,0.57,2.02,0.7,0.62,True
bin.24,k__Bacteria (UID2982), 88, 230, 148, 21, 208,1,0, 0, 0, 87.84,0.68, 0.00,1711,1601,246,class,0.96,0.9,0.53,0.09,0.19,0.78,0.7,False
bin.25, k__Bacteria (UID203),5449,104,58, 97,7, 0,0, 0, 0, 11.21,0.00, 0.00,433,413,117,family,0.94,0.9,0.22,0.42,1.08,0.73,0.65,True
bin.26, root (UID1), 5656, 56,24, 56,0, 0,0, 0, 0,0.00,0.00, 0.00,252,225,36,genus,0.81,0.72,0.31,0.81,9.32,0.72,0.52,True
bin.27, k__Bacteria (UID203),5449,104,58, 67,37,0,0, 0, 0, 56.90,0.00, 0.00,1231,1213,211,kingdom,1.0,0.99,0.0,0.0,0.0,0.97,0.95,True
bin.28, f__Lachnospiraceae (UID1286), 57, 420, 207,144, 271,5,0, 0, 0, 68.68,1.69, 0.00,1832,1782,362,class,0.99,0.96,0.58,0.16,0.37,0.94,0.91,False
bin.29, k__Bacteria (UID203),5449,104,58, 89,15,0,0, 0, 0, 18.03,0.00, 0.00,466,461,77,genus,0.99,0.98,0.44,0.04,0.07,0.97,0.95,True
bin.3,c__Deltaproteobacteria (UID3218), 61, 284, 169, 50, 233,1,0, 0, 0, 77.40,0.59, 0.00,1628,1580,68,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
