,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,k__Archaea (UID2),207, 149, 107, 43,81,23, 2,0, 0, 69.75, 15.17,13.79,1748,1660,488,order,0.76,0.73,0.99,0.14,0.34,0.92,0.67,False
maxbin2.002,k__Archaea (UID2),207, 149, 107, 29,66,51, 3,0, 0, 80.81, 39.32,66.67,2210,1914,655,phylum,0.93,0.81,0.42,0.04,0.09,0.61,0.49,True
maxbin2.003, k__Bacteria (UID203),5449,104,58, 42,39,21, 2,0, 0, 64.34, 23.28,14.81,1331,1235,372,kingdom,1.0,0.93,0.83,0.04,0.08,0.57,0.53,False
maxbin2.004,k__Bacteria (UID1453),901, 171, 117, 75,79,17, 0,0, 0, 50.61, 11.97, 0.00,1474,1386,493,phylum,0.96,0.91,0.85,0.5,1.55,0.59,0.53,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 21,37,25, 19, 2, 0, 69.51, 40.85, 9.57,2444,2317,802,kingdom,1.0,0.95,0.93,0.04,0.07,0.66,0.63,False
maxbin2.006,k__Archaea (UID2),207, 145, 103,117,28,0,0,0, 0, 13.37,0.00, 0.00,1230,730,246,class,0.73,0.43,0.74,0.55,2.42,0.63,0.27,False
maxbin2.007,k__Archaea (UID2),207, 149, 107, 18,64,62, 5,0, 0, 84.74, 42.67,16.88,2133,1915,406,phylum,0.95,0.85,0.28,0.03,0.06,0.62,0.53,True
maxbin2.008, k__Bacteria (UID203),5449,104,58, 61,28,11, 3,1, 0, 54.55, 25.31, 3.85,1949,1741,606,class,0.83,0.74,0.8,0.56,1.88,0.59,0.44,False
maxbin2.009, k__Bacteria (UID203),5449,103,58, 33,26,34, 7,2, 1, 53.25, 35.21,10.39,1881,1629,627,family,0.55,0.48,0.71,0.61,3.77,0.64,0.31,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 71,22,9,2,0, 0, 47.41, 15.52,13.33,1728,1596,628,family,0.72,0.66,0.98,0.44,1.1,0.65,0.43,False
maxbin2.011,k__Archaea (UID2),207, 149, 107, 16, 112,18, 3,0, 0, 85.98, 10.06,29.63,1936,1722,426,genus,0.8,0.71,0.98,0.1,0.21,0.63,0.45,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 19,36,30, 12, 5, 2, 76.58, 65.07, 9.48,3892,3790,1372,genus,0.81,0.79,0.97,0.34,0.96,0.86,0.68,False
maxbin2.013, k__Bacteria (UID203),5449,103,58, 60,19,20, 4,0, 0, 27.34, 12.02, 9.38,736,630,245,phylum,0.93,0.8,0.62,0.54,2.38,0.61,0.48,False
maxbin2.014, k__Bacteria (UID203),5449,100,55, 67,21,8,3,1, 0, 44.46, 30.00, 4.35,2431,2183,903,family,0.62,0.55,0.92,0.55,2.05,0.68,0.38,False
maxbin2.015, k__Bacteria (UID203),5449,103,58, 66,20,13, 4,0, 0, 19.98, 13.32, 0.00,875,681,257,genus,0.53,0.41,0.85,0.35,1.23,0.77,0.32,False
maxbin2.016,k__Bacteria (UID2566),525, 208, 136,184,22,2,0,0, 0,8.86,1.10, 0.00,199,179,71,family,0.53,0.48,0.88,0.69,3.49,0.69,0.33,False
maxbin2.017, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,375,344,136,family,0.54,0.5,0.83,0.76,4.33,0.67,0.33,False
maxbin2.018,s__algicola (UID2846), 47, 571, 303,515,38,14, 3,1, 0,4.18,0.54, 3.45,208,194,69,family,0.6,0.56,0.82,0.76,5.56,0.76,0.42,False
maxbin2.019, c__Gammaproteobacteria (UID4267),119, 544, 284,244, 176,92, 26, 6, 0, 55.05, 29.69, 6.31,2572,2389,931,genus,0.47,0.43,0.91,0.68,3.14,0.66,0.29,False
maxbin2.020,p__Cyanobacteria (UID2143), 129, 472, 368, 60, 204, 155, 47, 5, 1, 87.95, 58.57,44.05,3628,3425,1089,kingdom,1.0,0.94,0.0,0.0,0.0,0.94,0.89,True
maxbin2.021,p__Cyanobacteria (UID2143), 129, 472, 368,398,70,4,0,0, 0, 14.81,0.68,75.00,1331,773,227,family,0.84,0.49,1.0,0.16,0.39,0.91,0.44,False
maxbin2.022, k__Bacteria (UID203),5449,103,58, 81,5, 6,8,2, 1,7.68,8.54,36.84,595,235,75,kingdom,1.0,0.39,0.0,0.05,0.11,0.46,0.18,True
maxbin2.023, k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0, 0,8.62,0.00, 0.00,326,312,104,genus,0.71,0.68,0.97,0.37,1.16,0.74,0.51,False
maxbin2.024, k__Bacteria (UID203),5449,104,58, 54,21,17, 7,3, 2, 74.29, 83.62, 0.93,3309,3071,1079,phylum,0.95,0.88,0.85,0.63,2.4,0.64,0.56,False
maxbin2.025, k__Bacteria (UID203),5449,103,58, 99,4, 0,0,0, 0,1.90,0.00, 0.00,723,231,80,kingdom,1.0,0.32,0.0,0.09,0.19,0.44,0.14,True
maxbin2.026, k__Bacteria (UID203),5449,104,58, 42,24,23, 10, 5, 0, 52.34, 29.40, 0.00,1403,1335,403,genus,0.59,0.56,0.97,0.52,2.33,0.72,0.41,False
maxbin2.027,o__Rickettsiales (UID3809),83, 324, 211,203,78,19, 15, 6, 3, 38.35, 33.02, 1.21,1963,1851,750,phylum,0.96,0.9,0.93,0.16,0.39,0.67,0.6,False
maxbin2.028, k__Bacteria (UID203),5449,104,58, 81,17,3,1,0, 2, 33.62, 22.41, 0.00,2543,2387,735,genus,0.58,0.54,0.95,0.57,1.84,0.71,0.38,False
maxbin2.029, k__Bacteria (UID203),5449,104,58, 5, 74,22, 2,1, 0, 91.38, 19.32,11.76,3635,3344,901,kingdom,1.0,0.92,0.8,0.02,0.04,0.62,0.57,False
maxbin2.030, k__Bacteria (UID203),5449,100,55, 32,30,28, 8,0, 2, 79.01, 69.86, 0.00,3659,3307,904,genus,0.45,0.41,0.85,0.77,5.18,0.67,0.27,False
maxbin2.031, k__Bacteria (UID203),5449,103,58, 69,22,6,5,1, 0, 42.87, 19.44, 7.41,890,837,303,class,0.84,0.79,0.92,0.6,2.73,0.72,0.57,False
maxbin2.032,k__Bacteria (UID1453),901, 171, 117,125,27,13, 3,1, 2, 19.97, 11.79, 2.08,1236,1122,403,family,0.54,0.49,0.85,0.68,3.7,0.71,0.35,False
maxbin2.033, k__Bacteria (UID203),5449, 99,53, 32,30,24, 8,5, 0, 62.01, 33.48, 2.56,943,878,297,family,0.66,0.61,0.91,0.74,4.3,0.79,0.48,False
maxbin2.034, k__Bacteria (UID203),5449,103,57, 75,18,9,1,0, 0, 43.86, 15.79, 0.00,1428,1345,421,genus,0.52,0.49,0.82,0.31,0.85,0.7,0.34,False
maxbin2.035,k__Bacteria (UID2495),2993,139,83,122,17,0,0,0, 0,5.02,0.00, 0.00,182,73,17,kingdom,1.0,0.4,0.3,0.04,0.09,0.51,0.2,True
maxbin2.036,k__Archaea (UID2),207, 149, 107, 16,85,33, 11, 4, 0, 87.31, 39.61,12.22,3995,3505,962,order,0.7,0.61,0.97,0.38,1.14,0.65,0.4,False
maxbin2.037, p__Euryarchaeota (UID3), 148, 188, 125,106,75,6,1,0, 0, 46.19,5.36,77.78,1076,1022,448,kingdom,0.99,0.94,0.0,0.0,0.0,0.92,0.86,True
maxbin2.038,k__Bacteria (UID2566),525, 208, 136, 89,58,32, 17, 7, 5, 67.08, 72.67, 1.97,3795,3511,1361,phylum,0.94,0.87,0.92,0.39,1.08,0.66,0.57,False
maxbin2.039,k__Bacteria (UID1453),901, 171, 117, 7,157,6,1,0, 0, 97.86,5.98,22.22,2895,2614,158,phylum,0.96,0.87,0.43,0.13,0.32,0.71,0.61,True
