,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,k__Bacteria (UID2570),433, 274, 183,153, 109, 10, 2,0,0, 44.52,5.68,25.00,787,765,246,genus,0.64,0.62,1.0,0.04,0.08,0.85,0.53,False
maxbin2.002, k__Bacteria (UID203),5449,104,58, 36,35, 22, 9,2,0, 54.55, 18.10, 6.56,1088,1052,395,phylum,0.96,0.92,0.95,0.52,1.67,0.71,0.66,False
maxbin2.003, k__Bacteria (UID203),5449,104,58, 74,21, 7,2,0,0, 41.38, 18.10, 7.69,1138,1087,420,phylum,0.97,0.93,0.95,0.55,1.73,0.67,0.62,False
maxbin2.004, k__Bacteria (UID203),5449,104,58, 54,28, 14, 7,1,0, 37.76, 16.20,12.20,671,636,220,genus,0.66,0.63,0.93,0.57,1.92,0.71,0.45,False
maxbin2.005,k__Bacteria (UID2495),2993,147,91, 79,58, 10, 0,0,0, 39.99,5.97,10.00,1184,1104,314,genus,0.52,0.48,0.99,0.47,1.74,0.67,0.32,False
maxbin2.006,k__Bacteria (UID2570),433, 274, 183,152,81, 29, 8,3,1, 49.05, 27.87, 2.33,1608,1433,562,family,0.61,0.54,0.95,0.65,2.96,0.68,0.37,False
maxbin2.007, p__Euryarchaeota (UID3), 148, 188, 125, 53, 128, 7,0,0,0, 70.95,2.66,85.71,1203,1098,85,kingdom,1.0,0.91,0.16,0.07,0.15,0.62,0.57,True
maxbin2.008,k__Bacteria (UID2495),2993,147,91, 76,51, 17, 3,0,0, 52.89, 10.60,23.08,1234,1150,305,genus,0.6,0.56,0.95,0.24,0.64,0.65,0.36,False
maxbin2.009,k__Bacteria (UID1453),901, 171, 117,130,27, 10, 2,2,0, 13.90,4.97,21.43,251,235,103,family,0.61,0.57,0.62,0.54,1.48,0.66,0.38,False
maxbin2.010,k__Bacteria (UID2495),2993,147,91,108,28, 9,2,0,0, 10.09,4.29, 0.00,280,257,80,genus,0.45,0.41,0.9,0.62,2.28,0.72,0.3,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 93,11, 0,0,0,0,3.29,0.00, 0.00,347,333,136,genus,0.59,0.57,0.98,0.46,1.29,0.7,0.4,False
maxbin2.012, k__Bacteria (UID203),5449,104,58, 48,26, 16, 9,3,2, 46.00, 22.18,15.12,623,577,194,genus,0.53,0.49,0.79,0.66,3.24,0.68,0.34,False
maxbin2.013, k__Bacteria (UID203),5449,104,58, 55,29, 13, 5,1,1, 63.40, 44.83, 0.00,1800,1646,512,phylum,0.93,0.85,0.73,0.51,1.94,0.57,0.49,False
maxbin2.014,o__Cytophagales (UID2936), 47, 454, 336,359,82, 11, 2,0,0, 17.44,4.24, 5.88,848,761,253,family,0.55,0.5,0.8,0.72,4.3,0.66,0.33,False
maxbin2.015,k__Archaea (UID2),207, 149, 107,128,16, 5,0,0,0,6.54,2.80,60.00,155,134,14,phylum,0.89,0.77,0.35,0.05,0.11,0.58,0.44,True
maxbin2.016, k__Bacteria (UID203),5449,104,58, 26,39, 15, 16, 2,6, 75.86, 73.35, 2.76,1372,1275,472,family,0.53,0.5,0.76,0.48,2.13,0.65,0.32,False
maxbin2.017,k__Archaea (UID2),207, 149, 107,145,3,1,0,0,0,3.74,0.93, 0.00,147,105,22,kingdom,1.0,0.71,0.38,0.14,0.32,0.63,0.45,True
maxbin2.018, k__Bacteria (UID203),5449,104,58, 75,21, 6,1,1,0, 45.69, 18.97,13.33,1382,1259,351,phylum,0.91,0.83,0.71,0.58,1.85,0.57,0.47,False
maxbin2.019, k__Bacteria (UID203),5449,104,58, 75,22, 6,1,0,0, 43.10, 12.93, 0.00,2027,1861,654,phylum,0.94,0.86,0.86,0.36,1.02,0.64,0.55,False
maxbin2.020, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,401,49,26,kingdom,1.0,0.12,0.0,0.08,0.18,0.43,0.05,True
maxbin2.021, k__Bacteria (UID203),5449,104,58, 29,43, 20, 9,3,0, 56.74, 21.54,18.46,2542,2372,971,genus,0.57,0.53,0.85,0.44,1.82,0.71,0.38,False
maxbin2.022,k__Bacteria (UID2495),2993,139,83, 44,35, 21, 21, 12, 6, 84.24, 133.11,2.59,3774,3505,1214,genus,0.55,0.51,0.79,0.56,2.74,0.72,0.37,False
maxbin2.023, k__Bacteria (UID203),5449,104,58, 79,12, 11, 1,1,0, 21.22,9.48, 0.00,1898,1248,455,class,0.78,0.51,0.61,0.7,3.98,0.6,0.31,False
