,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,o__Clostridiales (UID1212), 172, 263, 149, 3,255,5,0,0,0, 98.99,0.76, 0.00,3504,3285,242,class,0.95,0.89,0.96,0.05,0.11,0.9,0.8,False
maxbin2.002, g__Prevotella (UID2724),55, 567, 296,102, 347, 103, 14, 1,0, 81.07, 23.62,75.50,3047,2874,621,phylum,1.0,0.94,0.97,0.09,0.19,0.9,0.85,False
maxbin2.003, k__Bacteria (UID203),5449,102,56, 86,12,4,0,0,0,7.35,1.43, 0.00,2405,2170,413,phylum,0.96,0.87,0.93,0.09,0.18,0.79,0.68,False
maxbin2.004, g__Prevotella (UID2721),65, 530, 280,153, 292,77, 7,1,0, 75.70, 20.00,69.23,4102,3743,674,class,0.98,0.89,0.94,0.08,0.17,0.82,0.74,False
maxbin2.005,o__Clostridiales (UID1120), 304, 250, 143, 17, 232,1,0,0,0, 92.40,0.70, 0.00,1341,1317,13,genus,0.91,0.9,0.16,0.04,0.09,0.96,0.86,True
maxbin2.006, k__Bacteria (UID203),5449,104,58, 6, 69,29, 0,0,0, 95.17, 14.50,10.34,2625,2450,144,genus,0.66,0.62,0.07,0.78,7.33,0.64,0.4,True
maxbin2.007, k__Bacteria (UID203),5449,104,58, 61,34,9,0,0,0, 59.44, 13.79,77.78,1046,1006,88,family,0.92,0.88,0.09,0.53,1.62,0.71,0.63,True
maxbin2.008, k__Bacteria (UID203),5449,104,58, 70,19,12, 3,0,0, 37.45, 15.91,90.48,1728,1615,179,genus,0.74,0.69,0.26,0.51,1.72,0.77,0.53,True
maxbin2.009, k__Bacteria (UID203),5449,104,58, 65,37,2,0,0,0, 50.66,2.59,50.00,1098,1049,88,family,0.92,0.88,0.08,0.52,1.65,0.7,0.62,True
maxbin2.010, g__Prevotella (UID2724),55, 567, 296, 60, 498,9,0,0,0, 88.67,0.92, 0.00,1865,1793,67,genus,0.93,0.89,0.1,0.03,0.07,0.79,0.7,True
maxbin2.011, k__Bacteria (UID203),5449,104,58, 16,70,18, 0,0,0, 79.31,9.33,16.67,1938,1787,74,genus,0.95,0.88,0.15,0.03,0.06,0.94,0.83,True
maxbin2.012, k__Bacteria (UID203),5449,104,58,101,3, 0,0,0,0,2.41,0.00, 0.00,3194,2994,603,phylum,0.98,0.92,0.97,0.08,0.17,0.81,0.75,False
maxbin2.013, k__Bacteria (UID203),5449,104,58, 75,22,7,0,0,0, 33.39,8.62,14.29,3274,2967,495,class,0.95,0.86,0.98,0.3,0.73,0.84,0.72,False
maxbin2.014,o__Clostridiales (UID1212), 172, 263, 149, 12, 234,17, 0,0,0, 93.29,3.82, 5.88,1726,1645,72,genus,0.85,0.81,0.25,0.34,1.06,0.75,0.6,True
maxbin2.015, k__Bacteria (UID203),5449,103,57, 0, 73,29, 1,0,0, 100.00,10.69, 0.00,1736,1532,74,genus,0.88,0.78,0.88,0.06,0.13,0.97,0.76,False
maxbin2.016,o__Clostridiales (UID1212), 172, 263, 149, 17, 235,11, 0,0,0, 90.27,6.04, 0.00,2523,2359,96,genus,0.68,0.64,0.12,0.4,1.53,0.68,0.43,True
maxbin2.017, c__Clostridia (UID1118), 387, 223, 124, 7,215,1,0,0,0, 95.56,0.81, 0.00,2178,2141,64,family,0.95,0.94,0.36,0.05,0.1,0.96,0.9,True
maxbin2.018,p__Bacteroidetes (UID2605), 350, 314, 208, 0,313,1,0,0,0, 100.00, 0.48, 0.00,2188,2131,26,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
maxbin2.019,k__Bacteria (UID2372),131, 177, 106, 5,158,12, 1,1,0, 97.04,5.56,23.81,3451,3069,375,phylum,0.98,0.87,0.93,0.2,0.47,0.82,0.71,False
maxbin2.020, k__Bacteria (UID203),5449,104,58, 47,43,14, 0,0,0, 69.66, 14.76,92.86,2848,2705,539,phylum,1.0,0.95,0.99,0.03,0.06,0.82,0.78,False
maxbin2.021, f__Lachnospiraceae (UID1255), 90, 354, 174, 18, 308,27, 1,0,0, 96.84, 10.62, 3.33,3391,3198,278,phylum,0.99,0.93,0.91,0.03,0.06,0.76,0.71,False
maxbin2.022, k__Bacteria (UID203),5449,102,56, 51,27,16, 8,0,0, 52.44, 19.32,82.50,1537,1499,293,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
maxbin2.023,o__Clostridiales (UID1212), 172, 263, 149, 41, 216,6,0,0,0, 79.35,2.57, 0.00,1439,1362,111,kingdom,1.0,0.95,0.0,0.0,0.0,0.92,0.87,True
maxbin2.024, k__Bacteria (UID203),5449,102,56, 52,23,19, 7,1,0, 73.39, 52.68,78.26,2538,2486,363,kingdom,1.0,0.98,0.0,0.0,0.0,0.89,0.87,True
maxbin2.025, p__Firmicutes (UID1022), 100, 295, 158, 2,284,9,0,0,0, 99.37,4.27,77.78,1965,1853,288,order,0.96,0.91,0.29,0.02,0.05,0.95,0.86,True
maxbin2.026,o__Bacteroidales (UID2716),92, 487, 270, 6,449,29, 3,0,0, 98.89,7.46,26.32,2643,2477,177,class,0.98,0.92,0.9,0.03,0.06,0.75,0.69,False
maxbin2.027, g__Bacteroides (UID2691), 33, 839, 309,818,21,0,0,0,0,1.31,0.00, 0.00,726,604,146,order,0.92,0.77,0.83,0.13,0.29,0.77,0.59,False
maxbin2.028, p__Proteobacteria (UID3887), 1487,256, 160, 5,251,0,0,0,0, 96.88,0.00, 0.00,2023,1959,138,phylum,0.99,0.96,0.78,0.02,0.04,0.95,0.91,False
maxbin2.029,o__Clostridiales (UID1212), 172, 263, 149, 13, 235,15, 0,0,0, 93.29,4.74, 0.00,2905,2566,196,order,0.95,0.84,0.97,0.06,0.12,0.92,0.77,False
maxbin2.030,o__Clostridiales (UID1212), 172, 263, 149, 65, 189,9,0,0,0, 85.69,3.64,33.33,2078,1925,235,genus,0.66,0.62,0.09,0.81,8.02,0.63,0.39,True
maxbin2.031, k__Bacteria (UID203),5449,102,56, 82,16,4,0,0,0, 33.04,6.25,75.00,1509,1448,193,genus,0.86,0.82,0.48,0.02,0.05,0.87,0.72,False
maxbin2.032,o__Clostridiales (UID1212), 172, 263, 149, 3,253,7,0,0,0, 98.66,3.02, 0.00,2577,2480,122,genus,0.91,0.87,0.49,0.21,0.58,0.9,0.78,False
maxbin2.033,k__Bacteria (UID2982), 88, 230, 148, 10, 213,4,2,1,0, 94.57,4.28, 6.25,4441,3705,155,order,0.68,0.57,0.12,0.2,0.53,0.49,0.28,True
maxbin2.034,o__Clostridiales (UID1212), 172, 263, 149, 6,252,5,0,0,0, 97.27,1.74, 0.00,2122,2041,54,phylum,0.99,0.96,0.94,0.02,0.04,0.87,0.83,False
maxbin2.035, f__Lachnospiraceae (UID1256), 33, 333, 171, 58, 263,12, 0,0,0, 89.65,4.92,83.33,2409,2315,305,family,0.95,0.91,0.57,0.02,0.05,0.96,0.88,False
maxbin2.036, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1222,1043,303,class,0.96,0.82,0.93,0.14,0.32,0.76,0.62,False
maxbin2.037, k__Bacteria (UID203),5449,103,57, 22,63,18, 0,0,0, 94.90, 12.28,11.11,2599,2514,213,genus,0.93,0.9,0.9,0.05,0.1,0.98,0.87,False
maxbin2.038,o__Clostridiales (UID1212), 172, 263, 149, 9,242,12, 0,0,0, 94.63,2.04, 0.00,2291,2208,139,phylum,0.99,0.95,0.95,0.07,0.14,0.9,0.86,False
maxbin2.039,k__Bacteria (UID2982), 88, 230, 148, 11, 217,2,0,0,0, 93.89,1.35, 0.00,2844,2493,133,family,0.6,0.53,0.09,0.11,0.27,0.5,0.26,True
maxbin2.040,o__Clostridiales (UID1212), 172, 263, 149, 2,228,29, 3,1,0, 98.66, 17.30, 0.00,2833,2593,403,class,0.93,0.85,0.43,0.05,0.11,0.67,0.57,True
maxbin2.041,o__Clostridiales (UID1212), 172, 263, 149, 3,172,79, 9,0,0, 98.66, 42.80, 0.94,2972,2796,558,genus,0.88,0.83,0.37,0.52,2.1,0.78,0.65,True
maxbin2.042,o__Clostridiales (UID1212), 172, 261, 147,192,65,3,1,0,0, 21.04,2.21,33.33,5097,4554,1384,phylum,0.96,0.86,0.88,0.03,0.07,0.75,0.65,False
maxbin2.043, k__Bacteria (UID203),5449,104,58, 5, 38,35, 14, 7,5, 94.83, 85.61, 6.32,4775,4610,1690,phylum,0.99,0.96,0.91,0.25,0.62,0.88,0.85,False
maxbin2.044, p__Euryarchaeota (UID3), 148, 187, 124, 7,168,12, 0,0,0, 95.56,6.17, 8.33,2066,1766,237,phylum,0.95,0.81,0.39,0.15,0.34,0.63,0.51,True
maxbin2.045,o__Clostridiales (UID1212), 172, 263, 149,206,55,2,0,0,0, 15.97,0.81, 0.00,6208,5252,1476,phylum,0.97,0.82,0.79,0.16,0.38,0.74,0.6,False
maxbin2.046,p__Bacteroidetes (UID2605), 350, 314, 208, 35, 219,57, 3,0,0, 95.32, 24.11,37.88,3308,3227,624,phylum,0.98,0.96,1.0,0.04,0.09,0.95,0.9,False
maxbin2.047, c__Clostridia (UID1118), 387, 223, 124, 3,215,5,0,0,0, 97.58,2.42, 0.00,1924,1782,181,family,0.87,0.8,0.14,0.56,2.9,0.63,0.51,True
