,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0,k__Archaea (UID2),207, 149, 107,127,21,1,0,0,0, 13.29,0.47, 0.00,2290,750,486,kingdom,1.0,0.33,0.0,0.09,0.21,0.37,0.12,True
bin.10,c__Alphaproteobacteria (UID3305),564, 347, 229,172, 169,6,0,0,0, 51.53,2.18,83.33,1221,1152,248,family,0.84,0.79,0.4,0.19,0.45,0.62,0.49,True
bin.100, k__Bacteria (UID203),5449,104,58,103,1, 0,0,0,0,0.86,0.00, 0.00,1740,760,161,kingdom,1.0,0.44,0.24,0.03,0.06,0.42,0.18,True
bin.101,k__Bacteria (UID2566),525, 208, 136, 11, 186,10, 1,0,0, 92.89,7.35, 7.69,2044,1924,109,class,0.92,0.87,0.21,0.04,0.08,0.64,0.55,True
bin.1028, k__Archaea (UID2),207, 149, 107,133,7, 5,3,1,0,4.37,1.01, 0.00,425,132,38,kingdom,1.0,0.31,0.0,0.21,0.5,0.39,0.12,True
bin.1075,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,291,119,47,kingdom,1.0,0.41,0.0,0.0,0.0,0.4,0.16,True
bin.1078,root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,148,131,81,phylum,0.9,0.8,1.0,0.08,0.18,0.45,0.36,False
bin.108, k__Bacteria (UID203),5449,104,58, 47,30,17, 7,3,0, 71.32, 47.59, 1.79,2216,1650,388,phylum,0.76,0.57,0.11,0.7,4.18,0.45,0.26,True
bin.109, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1522,648,199,kingdom,0.98,0.42,0.0,0.0,0.0,0.41,0.17,True
bin.11, k__Archaea (UID2),207, 149, 107,136,6, 7,0,0,0,1.80,0.50, 0.00,777,170,89,kingdom,1.0,0.22,0.0,0.1,0.22,0.38,0.08,True
bin.112, k__Bacteria (UID203),5449,104,58, 2, 82,20, 0,0,0, 96.55,6.27, 0.00,2193,2112,153,family,0.94,0.9,0.55,0.03,0.06,0.88,0.8,False
bin.114, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,187,181,30,phylum,0.91,0.88,0.58,0.15,0.37,0.61,0.53,False
