,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,4766,1888,812,kingdom,1.0,0.4,0.0,0.04,0.08,0.49,0.19,True
maxbin2.002, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,11720,4231,1852,kingdom,1.0,0.36,0.0,0.06,0.12,0.46,0.17,True
maxbin2.003, c__Gammaproteobacteria (UID4444),263, 507, 232, 7,497,3,0,0,0, 98.80,0.95,33.33,3574,3418,179,kingdom,1.0,0.96,0.0,0.0,0.0,0.84,0.8,True
maxbin2.004, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,23982,8920,4022,kingdom,1.0,0.37,0.0,0.04,0.07,0.46,0.17,True
maxbin2.005, k__Bacteria (UID203),5449,104,58, 10,45,48, 1,0,0, 86.21, 19.12, 3.92,3581,3451,542,family,0.91,0.88,0.94,0.13,0.31,0.91,0.8,False
maxbin2.006, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,33958,11397,4745,kingdom,1.0,0.34,0.0,0.06,0.12,0.45,0.15,True
maxbin2.007,o__Sphingomonadales (UID3310), 26, 569, 293, 12, 550,7,0,0,0, 98.24,0.85,57.14,3050,2891,295,kingdom,1.0,0.95,0.0,0.0,0.0,0.95,0.9,True
maxbin2.008, root (UID1), 5656, 56,24, 54,2, 0,0,0,0,8.33,0.00, 0.00,4089,2300,576,order,0.74,0.42,0.77,0.49,2.12,0.77,0.32,False
maxbin2.009, k__Bacteria (UID203),5449,104,58, 49,50,5,0,0,0, 81.03,8.62, 0.00,3938,3818,727,order,0.91,0.88,0.84,0.24,0.64,0.76,0.67,False
maxbin2.010,s__algicola (UID2847), 33, 496, 263, 37, 425,32, 2,0,0, 96.65,8.22,71.05,3739,3308,553,phylum,0.99,0.87,0.93,0.03,0.06,0.94,0.83,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 11,40,45, 6,1,1, 91.30, 67.94, 7.14,36876,15200,7385,kingdom,1.0,0.41,0.36,0.03,0.06,0.59,0.25,True
maxbin2.012, c__Gammaproteobacteria (UID4202), 67, 481, 276, 96, 191, 126, 53, 11, 4, 81.58, 66.44,14.65,6807,6582,2230,genus,0.85,0.82,1.0,0.15,0.34,0.95,0.78,False
maxbin2.013, c__Gammaproteobacteria (UID4443),356, 451, 270, 10, 368,69, 4,0,0, 97.31, 17.39, 3.70,5239,4546,1014,family,0.8,0.69,0.97,0.23,0.55,0.8,0.55,False
maxbin2.014, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,27012,11697,7645,kingdom,0.99,0.43,0.0,0.0,0.0,0.43,0.18,True
maxbin2.015,s__algicola (UID2847), 33, 496, 263,385,61,12, 9,11, 18,13.11, 97.92, 0.43,42507,14562,7782,kingdom,1.0,0.34,0.0,0.05,0.1,0.45,0.15,True
maxbin2.016, k__Bacteria (UID203),5449,104,58, 85,14,4,0,1,0,9.15,8.05,10.00,61537,19345,10182,kingdom,1.0,0.31,0.0,0.05,0.11,0.43,0.13,True
maxbin2.017, root (UID1), 5656, 56,24, 55,1, 0,0,0,0,4.17,0.00, 0.00,46000,14446,7494,kingdom,1.0,0.31,0.0,0.05,0.1,0.47,0.15,True
maxbin2.018, k__Bacteria (UID203),5449,104,58, 31,30,28, 7,6,2, 54.15, 26.68,19.09,9124,6124,2571,family,0.71,0.48,0.95,0.51,2.16,0.91,0.44,False
maxbin2.019, k__Bacteria (UID203),5449,104,58, 30,38,34, 2,0,0, 73.23, 31.27,20.00,5717,3807,1476,order,0.82,0.54,0.96,0.13,0.31,0.93,0.5,False
maxbin2.020,s__algicola (UID2846), 47, 571, 303,131, 261, 135, 30, 8,6, 81.55, 51.83, 2.56,10693,6623,2715,order,0.76,0.47,0.89,0.05,0.1,0.85,0.4,False
maxbin2.021,s__algicola (UID2847), 33, 496, 263,138, 222, 105, 26, 2,3, 76.59, 40.79,14.04,6832,5099,2165,phylum,0.95,0.71,0.94,0.21,0.5,0.73,0.52,False
