sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	nosemi_1000/output_recluster_bins/recluster_20.bin.2.fa	1285_BH	0.5167675807496556	1.0	8836725	4566533	4566533	0.07317073170731707	1.0	82	6	6
gsa	nosemi_1000/output_recluster_bins/recluster_8.bin.0.fa	evo_1049056.015	0.9984897589934258	1.0	3370323	3365233	3365233	0.896551724137931	1.0	29	26	26
gsa	nosemi_1000/output_recluster_bins/bin.14.fa	evo_1035930.029	0.9959104637216225	1.0	2422035	2412130	2412130	0.921875	1.0	64	59	59
gsa	nosemi_1000/output_recluster_bins/bin.12.fa	1036539	0.9869395741543668	1.0	4736599	4674737	4674737	0.8235294117647058	1.0	68	56	56
gsa	nosemi_1000/output_recluster_bins/bin.9.fa	1049005	1.0	1.0	4107833	4107833	4107833	1.0	1.0	23	23	23
gsa	nosemi_1000/output_recluster_bins/bin.19.fa	evo_1049056.011	0.9889337665170964	1.0	3391940	3354404	3354404	0.8666666666666667	1.0	30	26	26
gsa	nosemi_1000/output_recluster_bins/bin.5.fa	1035900	0.9987192891142045	0.9998512180542976	7287359	7278026	7279109	0.9587628865979382	0.9893617021276596	97	93	94
gsa	nosemi_1000/output_recluster_bins/bin.11.fa	evo_1286_AP.026	0.9949221022279838	0.9998150073280767	3226729	3210344	3210938	0.8	0.9411764705882353	20	16	17
gsa	nosemi_1000/output_recluster_bins/bin.15.fa	1030836	0.9953879224917292	0.9997968467761217	4919475	4896786	4897781	0.9855072463768116	0.9855072463768116	69	68	69
gsa	nosemi_1000/output_recluster_bins/bin.7.fa	1036641	0.570781331329441	0.9995909810562648	4607034	2629609	2630685	0.729064039408867	0.9932885906040269	203	148	149
gsa	nosemi_1000/output_recluster_bins/bin.17.fa	evo_1035930.032	1.0	0.999564238063718	2293831	2293831	2294831	1.0	0.9827586206896551	57	57	58
gsa	nosemi_1000/output_recluster_bins/recluster_13.bin.1.fa	evo_1286_AP.008	0.9688186945087389	0.9988203079610891	3488725	3379942	3383934	0.6363636363636364	0.7777777777777778	22	14	18
gsa	nosemi_1000/output_recluster_bins/recluster_23.bin.0.fa	1049089	1.0	0.9986889817171203	3120193	3120193	3124289	1.0	0.8888888888888888	24	24	27
gsa	nosemi_1000/output_recluster_bins/bin.25.fa	1220_AD	1.0	0.9984086648614872	3475186	3475186	3480725	1.0	0.7804878048780488	32	32	41
gsa	nosemi_1000/output_recluster_bins/bin.2.fa	evo_1049056.031	0.7330252375585162	0.9976436020715208	4594026	3367537	3375491	0.03850931677018633	0.8857142857142857	805	31	35
gsa	nosemi_1000/output_recluster_bins/bin.18.fa	1030755	0.9969995929999457	0.9973819794289717	4616707	4602855	4614937	0.9759036144578314	0.9310344827586207	83	81	87
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.1.fa	1036608	0.9585640998264076	0.9970119898992575	3296803	3160197	3169668	0.825	0.8571428571428571	80	66	77
gsa	nosemi_1000/output_recluster_bins/recluster_13.bin.0.fa	evo_1286_AP.037	0.993411217612158	0.9966882541033537	3093136	3072756	3082966	0.7	0.8235294117647058	20	14	17
gsa	nosemi_1000/output_recluster_bins/bin.28.fa	1036554	1.0	0.9966485510997142	2647560	2647560	2656463	1.0	0.76	19	19	25
gsa	nosemi_1000/output_recluster_bins/recluster_23.bin.1.fa	1030878	0.9932737505903809	0.9964409456385847	3298718	3276530	3288233	0.6956521739130435	0.7272727272727273	23	16	22
gsa	nosemi_1000/output_recluster_bins/recluster_16.bin.0.fa	1036755	0.9852625807825193	0.9958870535554051	6533437	6437151	6463736	0.9591836734693877	0.8623853211009175	98	94	109
gsa	nosemi_1000/output_recluster_bins/bin.24.fa	1030752	1.0	0.9943583038560803	6242305	6242305	6277722	1.0	0.7738095238095238	65	65	84
gsa	nosemi_1000/output_recluster_bins/bin.22.fa	1139_AG	1.0	0.9929664309868913	7226624	7226624	7277813	1.0	0.4626865671641791	31	31	67
gsa	nosemi_1000/output_recluster_bins/recluster_20.bin.1.fa	1052947	0.9687253228005692	0.9915272441370375	4879251	4726654	4767044	0.8979591836734694	0.9166666666666666	49	44	48
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.0.fa	1048783	0.9805783638487872	0.9904380767058196	2447940	2400397	2423571	0.927536231884058	0.8888888888888888	69	64	72
gsa	nosemi_1000/output_recluster_bins/recluster_16.bin.1.fa	evo_1286_AP.033	0.9793702623605208	0.9782217630013677	3094368	3030532	3098001	0.4230769230769231	0.6470588235294118	26	11	17
gsa	nosemi_1000/output_recluster_bins/recluster_13.bin.2.fa	1286_AP	0.9989988154369586	0.9760075965748187	2906557	2903647	2975025	0.8888888888888888	0.8888888888888888	18	16	18
gsa	nosemi_1000/output_recluster_bins/bin.4.fa	1035930	0.8591417035216379	0.9751230105780906	2494010	2142708	2197372	0.8636363636363636	0.95	66	57	60
gsa	nosemi_1000/output_recluster_bins/recluster_8.bin.1.fa	1049056	0.501120247821083	0.921700468520826	6000458	3006951	3262395	0.5869565217391305	0.7941176470588235	46	27	34
