,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, f__Porphyromonadaceae (UID2622),35, 475, 318,107, 368,0,0,0, 0, 83.63,0.00, 0.00,1238,1195,214,kingdom,1.0,0.97,0.0,0.0,0.0,0.92,0.89,True
bin.1, k__Bacteria (UID203),5449,103,57, 86,17,0,0,0, 0, 24.56,0.00, 0.00,1065,1030,257,kingdom,1.0,0.97,0.0,0.0,0.0,0.85,0.82,True
bin.10, o__Clostridiales (UID1212), 172, 263, 149, 45, 214,4,0,0, 0, 81.98,2.35,75.00,1926,1761,135,family,0.92,0.84,0.13,0.58,2.54,0.71,0.59,True
bin.100, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,382,358,82,genus,0.73,0.69,0.74,0.68,4.87,0.91,0.63,False
bin.104, k__Bacteria (UID203),5449,103,57, 60,43,0,0,0, 0, 58.13,0.00, 0.00,1187,1167,222,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.95,True
bin.105, k__Bacteria (UID203),5449,103,58, 91,12,0,0,0, 0, 18.97,0.00, 0.00,512,482,138,class,0.97,0.92,0.31,0.44,0.97,0.64,0.58,True
bin.106, c__Clostridia (UID1118), 387, 223, 124, 2,220,1,0,0, 0, 98.39,0.27, 0.00,2303,2071,90,class,0.91,0.82,0.04,0.07,0.15,0.57,0.47,True
bin.107, k__Bacteria (UID203),5449,104,58, 97,7, 0,0,0, 0, 10.34,0.00, 0.00,338,328,73,family,0.93,0.91,0.58,0.06,0.12,0.97,0.88,False
bin.11,p__Actinobacteria (UID2112),31, 211, 124, 1,209,1,0,0, 0, 99.19,0.81, 0.00,1806,1765,58,kingdom,1.0,0.98,0.0,0.0,0.0,0.93,0.91,True
bin.112, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,759,730,111,family,0.93,0.9,0.53,0.3,0.94,0.88,0.79,False
bin.116,o__Clostridiales (UID1212), 172, 263, 149, 50, 205,8,0,0, 0, 91.32,3.02,87.50,2240,2101,93,genus,0.7,0.66,0.07,0.81,9.09,0.62,0.41,True
bin.117, k__Bacteria (UID203),5449,104,58, 72,31,1,0,0, 0, 46.38,1.72, 0.00,1199,1139,220,family,0.93,0.88,0.22,0.58,2.07,0.69,0.61,True
bin.118,o__Clostridiales (UID1212), 172, 263, 149, 25, 204,34, 0,0, 0, 88.26, 11.78,11.76,1928,1840,51,genus,0.88,0.84,0.24,0.07,0.14,0.93,0.78,True
bin.119, f__Porphyromonadaceae (UID2622),35, 475, 318, 3,456,16, 0,0, 0, 99.50,3.35,100.00,1686,1609,84,kingdom,1.0,0.95,0.0,0.0,0.0,0.92,0.88,True
bin.12, o__Clostridiales (UID1212), 172, 263, 149, 5,258,0,0,0, 0, 96.64,0.00, 0.00,1731,1689,80,family,0.94,0.91,0.07,0.03,0.05,0.96,0.88,True
bin.123, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,255,253,42,genus,0.91,0.9,0.72,0.74,5.88,0.96,0.86,False
bin.124, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,187,178,11,genus,0.79,0.75,0.11,0.62,2.59,0.73,0.55,True
bin.127, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,453,316,78,phylum,0.96,0.67,0.88,0.26,0.67,0.7,0.47,False
bin.134, k__Bacteria (UID203),5449,104,58, 95,9, 0,0,0, 0,2.12,0.00, 0.00,508,478,86,family,0.95,0.9,0.68,0.05,0.12,0.87,0.78,False
bin.137,o__Clostridiales (UID1120), 304, 247, 141,153,94,0,0,0, 0, 31.39,0.00, 0.00,770,715,179,genus,0.74,0.69,0.26,0.16,0.4,0.65,0.45,True
bin.138, root (UID1), 5656, 56,24, 55,1, 0,0,0, 0,4.17,0.00, 0.00,339,305,73,class,0.94,0.84,0.95,0.19,0.43,0.91,0.76,False
bin.140, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,353,321,58,genus,0.74,0.67,0.37,0.28,0.87,0.82,0.55,True
bin.148, root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,194,185,63,genus,0.97,0.92,0.84,0.54,2.15,0.92,0.85,False
bin.149, f__Bifidobacteriaceae (UID1458),77, 464, 220, 3,439,22, 0,0, 0, 99.09,6.89,31.82,1937,1870,33,kingdom,1.0,0.97,0.0,0.0,0.0,0.93,0.9,True
bin.15,root (UID1), 5656, 56,24, 56,0, 0,0,0, 0,0.00,0.00, 0.00,1181,1113,162,genus,0.58,0.55,0.49,0.89,13.53,0.87,0.48,False
