,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001,p__Cyanobacteria (UID2143), 129, 472, 368,265, 193,14, 0,0,0, 42.20,3.22,85.71,906,896,349,kingdom,1.0,0.99,0.0,0.0,0.0,0.91,0.9,True
maxbin2.002, k__Bacteria (UID203),5449,103,58, 94,9, 0,0,0,0,3.54,0.00, 0.00,155,106,39,order,0.78,0.54,0.5,0.04,0.07,0.91,0.49,False
maxbin2.003, k__Bacteria (UID203),5449,103,58, 97,5, 1,0,0,0, 10.34,1.72, 0.00,468,451,179,order,0.99,0.95,1.0,0.31,0.76,0.9,0.86,False
maxbin2.004, k__Bacteria (UID203),5449, 99,53, 84,14,1,0,0,0, 24.70,1.89, 0.00,620,565,183,genus,0.87,0.79,0.99,0.59,1.93,0.85,0.67,False
maxbin2.005, k__Bacteria (UID203),5449,104,58, 66,33,5,0,0,0, 52.76,6.90, 0.00,1104,1063,228,order,0.9,0.86,1.0,0.44,1.25,0.79,0.68,False
maxbin2.006, k__Bacteria (UID203),5449,104,58, 50,28,24, 2,0,0, 27.24,7.37, 0.00,474,434,120,family,0.74,0.68,0.95,0.58,2.62,0.81,0.55,False
maxbin2.007,k__Bacteria (UID1453),901, 171, 117,103,65,3,0,0,0, 36.99,2.14, 0.00,807,753,178,family,0.67,0.63,0.96,0.59,2.57,0.77,0.48,False
maxbin2.008, k__Bacteria (UID203),5449, 99,53, 73,22,4,0,0,0, 31.23,6.60,25.00,1284,1218,396,order,0.89,0.84,0.97,0.24,0.66,0.8,0.67,False
maxbin2.009,k__Bacteria (UID2495),2993,139,83, 61,65,10, 3,0,0, 59.71, 12.53, 5.26,1878,1801,531,order,0.73,0.7,0.95,0.52,1.78,0.84,0.59,False
maxbin2.010, k__Bacteria (UID203),5449,104,58, 92,12,0,0,0,0,4.15,0.00, 0.00,849,388,110,phylum,0.89,0.41,0.25,0.21,0.56,0.6,0.25,True
maxbin2.011, k__Bacteria (UID203),5449,102,58, 31,34,32, 4,1,0, 51.72, 22.78,60.00,892,856,195,phylum,0.93,0.9,0.66,0.03,0.05,0.59,0.53,False
maxbin2.012, k__Bacteria (UID203),5449, 99,53, 60,28,10, 0,1,0, 56.03, 17.61,18.75,1859,1764,611,family,0.75,0.71,0.88,0.33,0.91,0.8,0.57,False
maxbin2.013, k__Bacteria (UID203),5449, 99,53, 56,27,15, 1,0,0, 63.12, 26.42,27.78,917,867,191,class,0.92,0.87,0.6,0.29,0.79,0.59,0.51,False
maxbin2.014, c__Gammaproteobacteria (UID4443),356, 451, 270,405,40,6,0,0,0,5.21,0.12,50.00,220,209,83,class,0.91,0.87,0.93,0.42,1.06,0.81,0.7,False
maxbin2.015, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,227,112,31,phylum,0.87,0.43,0.31,0.3,0.92,0.49,0.21,True
maxbin2.016, k__Bacteria (UID203),5449,104,58, 44,30,25, 2,2,1, 41.30, 18.74,32.08,1608,1472,405,class,0.89,0.82,0.83,0.51,1.21,0.75,0.62,False
maxbin2.017,f__Rhodobacteraceae (UID3340), 84, 568, 330,344, 191,28, 4,1,0, 37.90,7.91,39.13,1769,1647,667,genus,0.81,0.76,0.92,0.03,0.06,0.86,0.65,False
maxbin2.018, k__Bacteria (UID203),5449,102,58, 22,34,35, 7,4,0, 72.81, 41.64, 5.00,1351,1300,245,class,0.94,0.9,0.72,0.18,0.41,0.71,0.64,False
maxbin2.019,k__Bacteria (UID2570),433, 274, 183,107, 108,41, 14, 4,0, 63.28, 31.47, 6.54,2505,2406,617,phylum,0.95,0.91,0.94,0.26,0.62,0.68,0.62,False
maxbin2.020,k__Bacteria (UID2495),2993,147,91, 67,62,16, 2,0,0, 60.34, 17.88, 9.09,1049,975,232,class,0.9,0.84,0.47,0.21,0.51,0.57,0.48,False
maxbin2.021, root (UID1), 5656, 56,24, 50,2, 2,2,0,0, 25.00, 25.00, 0.00,1818,1681,668,phylum,0.95,0.88,0.91,0.03,0.07,0.71,0.62,False
maxbin2.022, k__Bacteria (UID203),5449,102,58, 43,27,26, 6,0,0, 39.08, 21.58,11.36,2283,2111,637,class,0.87,0.81,0.77,0.4,1.0,0.72,0.58,False
maxbin2.023, k__Bacteria (UID203),5449,104,58, 12,61,25, 3,2,1, 84.48, 51.25, 1.64,3031,2836,590,phylum,0.94,0.88,0.9,0.14,0.31,0.68,0.6,False
maxbin2.024, k__Bacteria (UID203),5449,104,58, 98,1, 5,0,0,0,2.35,2.19,60.00,1229,584,229,phylum,0.9,0.43,0.38,0.39,1.4,0.51,0.22,True
maxbin2.025,f__Rhodobacteraceae (UID3340), 84, 568, 330,373, 160,32, 3,0,0, 34.81,8.29,29.27,1851,1744,738,class,0.98,0.92,0.7,0.05,0.1,0.82,0.76,False
maxbin2.026,k__Bacteria (UID2495),2993,139,83, 51,48,22, 9,5,4, 77.78, 68.99, 8.40,3107,2923,904,phylum,0.95,0.89,0.93,0.24,0.56,0.68,0.61,False
maxbin2.027, p__Proteobacteria (UID3214), 2231,190, 119,120,48,11, 8,3,0, 38.24, 18.19, 5.66,544,528,113,phylum,0.96,0.93,0.71,0.04,0.07,0.66,0.61,False
maxbin2.028, k__Bacteria (UID203),5449,102,58, 40,32,15, 8,0,7, 37.07, 24.43,10.48,494,457,148,phylum,0.97,0.9,0.85,0.14,0.33,0.71,0.64,False
maxbin2.029, k__Bacteria (UID203),5449,103,57, 83,13,2,4,1,0, 20.65, 13.74, 0.00,331,314,102,phylum,0.94,0.89,0.96,0.13,0.29,0.68,0.6,False
maxbin2.030,k__Bacteria (UID2495),2993,139,83, 93,43,3,0,0,0, 34.71,3.61,33.33,1588,1492,452,class,0.88,0.83,0.8,0.41,1.42,0.7,0.58,False
maxbin2.031, k__Bacteria (UID203),5449, 99,53, 67,16,10, 5,1,0, 49.23, 37.74, 9.68,1562,1491,335,class,0.9,0.86,0.92,0.42,1.36,0.68,0.59,False
maxbin2.032, k__Bacteria (UID203),5449,104,58, 43,28,19, 14, 0,0, 51.10, 42.79, 6.56,2441,2291,520,phylum,0.94,0.88,0.86,0.15,0.36,0.67,0.59,False
maxbin2.033, k__Bacteria (UID203),5449, 99,53, 62,19,9,4,3,2, 44.01, 53.16,22.03,3079,2915,1100,order,0.87,0.82,0.93,0.05,0.11,0.75,0.61,False
maxbin2.034, k__Bacteria (UID203),5449,104,58, 69,23,8,3,1,0, 49.45, 25.00, 8.70,1857,1765,424,phylum,0.97,0.92,0.92,0.37,0.87,0.64,0.59,False
maxbin2.035, k__Bacteria (UID203),5449, 99,53, 36,30,13, 12, 4,4, 65.90, 83.36, 8.96,1839,1756,648,phylum,0.97,0.93,0.96,0.25,0.6,0.75,0.7,False
maxbin2.036, k__Bacteria (UID203),5449,104,58, 6, 61,28, 8,1,0, 93.10, 51.28,15.52,3801,3599,1123,class,0.96,0.91,0.92,0.49,1.0,0.75,0.68,False
maxbin2.037, k__Bacteria (UID203),5449,103,57, 63,31,5,2,1,1, 50.65, 27.19,14.81,2881,2550,724,class,0.85,0.75,0.87,0.54,1.78,0.69,0.52,False
maxbin2.038,f__Rhodobacteraceae (UID3340), 84, 568, 330,531,34,1,2,0,0,4.23,0.24,14.29,1066,851,221,genus,0.6,0.48,0.99,0.68,3.09,0.86,0.41,False
maxbin2.039, k__Bacteria (UID203),5449,104,58, 81,23,0,0,0,0, 23.04,0.00, 0.00,1576,1557,55,kingdom,1.0,0.99,0.0,0.0,0.0,0.95,0.94,True
maxbin2.040, k__Bacteria (UID203),5449,104,58, 79,16,7,2,0,0, 38.28, 18.97, 0.00,1581,1435,445,phylum,0.93,0.85,0.91,0.5,1.1,0.62,0.52,False
maxbin2.041, k__Bacteria (UID203),5449,104,58, 67,33,3,1,0,0, 43.89,6.90,16.67,1538,1447,405,phylum,0.95,0.89,0.93,0.49,1.11,0.65,0.58,False
maxbin2.042,p__Cyanobacteria (UID2143), 129, 472, 368, 45, 414,13, 0,0,0, 89.86,3.40,61.54,2265,2200,310,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.92,True
maxbin2.043, k__Bacteria (UID203),5449, 99,53, 77,16,3,0,3,0, 22.74, 12.89, 0.00,477,440,146,class,0.94,0.87,0.86,0.41,1.16,0.69,0.6,False
maxbin2.044, k__Bacteria (UID203),5449,104,58,103,1, 0,0,0,0,1.72,0.00, 0.00,3281,1498,294,kingdom,1.0,0.46,0.16,0.03,0.06,0.44,0.2,True
maxbin2.045, k__Bacteria (UID203),5449,104,58, 96,5, 3,0,0,0,5.09,0.47, 0.00,235,228,37,phylum,0.94,0.91,0.63,0.04,0.08,0.58,0.53,False
maxbin2.046, k__Bacteria (UID203),5449, 99,53, 56,23,9,3,6,2, 58.75, 62.61,12.84,958,903,270,phylum,0.95,0.9,0.89,0.13,0.3,0.65,0.58,False
maxbin2.047, k__Bacteria (UID203),5449,104,58, 52,30,15, 7,0,0, 31.66, 14.25, 0.00,1009,975,316,phylum,0.96,0.93,0.96,0.25,0.61,0.72,0.67,False
maxbin2.048, k__Bacteria (UID203),5449, 99,53, 90,6, 0,2,1,0,8.40, 13.21, 0.00,203,163,56,phylum,0.93,0.74,1.0,0.44,0.97,0.65,0.49,False
maxbin2.049, k__Bacteria (UID203),5449,102,58, 50,34,12, 6,0,0, 25.00,9.25, 3.33,162,129,27,class,0.92,0.73,0.57,0.1,0.23,0.69,0.51,False
maxbin2.050, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,1030,542,207,phylum,0.83,0.44,0.16,0.41,1.42,0.44,0.19,True
maxbin2.051, c__Gammaproteobacteria (UID4443),356, 451, 270,328,95,20, 7,1,0, 22.64,6.57, 2.13,430,405,121,class,0.93,0.87,0.78,0.14,0.32,0.63,0.55,False
