sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	nosemi_1000/output_recluster_bins/recluster_9.bin.0.fa	1030743	0.9464579637508809	1.0	3811734	3607646	3607646	0.07894736842105263	1.0	38	3	3
gsa	nosemi_1000/output_recluster_bins/recluster_3.bin.20.fa	1048582	0.9995600712680941	1.0	5548626	5546185	5546185	0.9130434782608695	1.0	23	21	21
gsa	nosemi_1000/output_recluster_bins/recluster_0.bin.27.fa	1030824	0.9963629526340319	1.0	2122051	2114333	2114333	0.9629629629629629	1.0	108	104	104
gsa	nosemi_1000/output_recluster_bins/recluster_8.bin.10.fa	1030893	0.9822760855754883	1.0	2978236	2925450	2925450	0.6	1.0	15	9	9
gsa	nosemi_1000/output_recluster_bins/recluster_8.bin.4.fa	1030707	0.9512316349187688	1.0	4184844	3980756	3980756	0.872093023255814	1.0	86	75	75
gsa	nosemi_1000/output_recluster_bins/recluster_8.bin.1.fa	1030821	0.9720747913147555	1.0	4225143	4107155	4107155	0.92	1.0	75	69	69
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.34.fa	1049029	0.9514039073320292	1.0	4233221	4027503	4027503	0.29545454545454547	1.0	44	13	13
gsa	nosemi_1000/output_recluster_bins/bin.21.fa	1036647	0.9865813430842241	1.0	4054057	3999657	3999657	0.9538461538461539	1.0	65	62	62
gsa	nosemi_1000/output_recluster_bins/bin.45.fa	1036719	0.9957822771971037	1.0	6645055	6617028	6617028	0.9736842105263158	1.0	76	74	74
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.29.fa	1049047	0.9903426864108403	1.0	3208035	3177054	3177054	0.9032258064516129	1.0	31	28	28
gsa	nosemi_1000/output_recluster_bins/recluster_1.bin.29.fa	1030758	1.0	1.0	2978743	2978743	2978743	1.0	1.0	8	8	8
gsa	nosemi_1000/output_recluster_bins/recluster_18.bin.5.fa	1048990	0.9995534515175933	1.0	3276240	3274777	3274777	0.9565217391304348	1.0	23	22	22
gsa	nosemi_1000/output_recluster_bins/recluster_1.bin.5.fa	1036662	0.9764413647046888	1.0	3785024	3695854	3695854	0.9230769230769231	1.0	65	60	60
gsa	nosemi_1000/output_recluster_bins/recluster_7.bin.22.fa	1048930	0.9983977030572749	1.0	4414912	4407838	4407838	0.875	1.0	24	21	21
gsa	nosemi_1000/output_recluster_bins/recluster_14.bin.12.fa	1285_AZ	0.7872390256771247	1.0	5337163	4201623	4201623	0.37037037037037035	1.0	27	10	10
gsa	nosemi_1000/output_recluster_bins/recluster_17.bin.11.fa	1048999	0.9985539152721978	1.0	7944901	7933412	7933412	0.8461538461538461	1.0	13	11	11
gsa	nosemi_1000/output_recluster_bins/bin.35.fa	evo_1036569.031	0.9885821544605934	1.0	3411239	3372290	3372290	0.9333333333333333	1.0	30	28	28
gsa	nosemi_1000/output_recluster_bins/recluster_15.bin.17.fa	1036698	0.8932502573815353	1.0	3828946	3420207	3420207	0.7564102564102564	1.0	78	59	59
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.11.fa	1036746	0.9914964984491337	1.0	2427353	2406712	2406712	0.7906976744186046	1.0	43	34	34
gsa	nosemi_1000/output_recluster_bins/recluster_18.bin.8.fa	1048948	0.9921893909080106	1.0	3896111	3865680	3865680	0.9692307692307692	1.0	65	63	63
gsa	nosemi_1000/output_recluster_bins/recluster_1.bin.15.fa	1285_AH	0.9989987322813313	0.9999520314366777	3130032	3126898	3127048	0.7692307692307693	0.9090909090909091	13	10	11
gsa	nosemi_1000/output_recluster_bins/recluster_8.bin.9.fa	1048888	0.7061892375819133	0.9998452038729829	12228776	8635830	8637167	0.7692307692307693	0.975609756097561	52	40	41
gsa	nosemi_1000/output_recluster_bins/recluster_11.bin.15.fa	1048876	0.9994557901736683	0.9998314960736696	9000205	8995307	8996823	0.9117647058823529	0.96875	34	31	32
gsa	nosemi_1000/output_recluster_bins/recluster_3.bin.7.fa	1053013	0.503345180292353	0.9998011304250929	14652424	7375227	7376694	0.26506024096385544	0.9565217391304348	83	22	23
gsa	nosemi_1000/output_recluster_bins/recluster_3.bin.70.fa	1220_K	0.9997089280138723	0.9998007728567985	3875330	3874202	3874974	0.6666666666666666	0.6666666666666666	3	2	3
gsa	nosemi_1000/output_recluster_bins/recluster_25.bin.0.fa	1036632	0.5007498608782468	0.9997626341885414	8377554	4195059	4196055	0.42857142857142855	0.975	91	39	40
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.4.fa	1036653	0.9862337083122451	0.9997624925501891	5488842	5413281	5414567	0.8709677419354839	0.9642857142857143	31	27	28
gsa	nosemi_1000/output_recluster_bins/bin.49.fa	1036617	0.9620201294679727	0.9997611097800964	3001669	2887666	2888356	0.6764705882352942	0.9583333333333334	34	23	24
gsa	nosemi_1000/output_recluster_bins/recluster_15.bin.13.fa	1036548	0.9807323044224083	0.9997528297612095	6182265	6063147	6064646	0.7669172932330827	0.9902912621359223	133	102	103
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.18.fa	1036734	0.9564629466065329	0.9997226543654203	2430803	2324973	2325618	0.925	0.9736842105263158	40	37	38
gsa	nosemi_1000/output_recluster_bins/recluster_15.bin.14.fa	1048879	0.8170712676682095	0.9997202828021096	11438553	9346113	9348728	0.8135593220338984	0.96	59	48	50
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.24.fa	1036752	0.9644441986777138	0.9997159943427111	3996563	3854462	3855557	0.8676470588235294	0.9915966386554622	136	118	119
gsa	nosemi_1000/output_recluster_bins/recluster_12.bin.6.fa	evo_1036569.014	0.9572938368274739	0.9996880561294413	3267327	3127792	3128768	0.5238095238095238	0.9565217391304348	42	22	23
gsa	nosemi_1000/output_recluster_bins/recluster_0.bin.30.fa	1035984	0.9917180430616085	0.9996697920121321	2802357	2779148	2780066	0.865979381443299	0.9767441860465116	97	84	86
gsa	nosemi_1000/output_recluster_bins/recluster_13.bin.22.fa	1030947	0.9998691396003562	0.9996301725736622	9353479	9352255	9355715	0.989010989010989	0.967741935483871	91	90	93
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.33.fa	1048576	0.9943360556848035	0.9996152924018188	2926759	2910182	2911302	0.9259259259259259	0.9868421052631579	81	75	76
gsa	nosemi_1000/output_recluster_bins/recluster_15.bin.2.fa	1285_AB	1.0	0.9995961979370864	4426124	4426124	4427912	1.0	0.7692307692307693	10	10	13
gsa	nosemi_1000/output_recluster_bins/recluster_18.bin.11.fa	1036656	0.9933881450580413	0.9995709723970737	3431261	3408574	3410037	0.9428571428571428	0.99	105	99	100
gsa	nosemi_1000/output_recluster_bins/recluster_1.bin.27.fa	1365_D	1.0	0.9995697672584279	2787988	2787988	2789188	1.0	0.85	17	17	20
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.10.fa	1048936	0.9819123052868155	0.9995432077095133	6854826	6730838	6733914	0.7021276595744681	0.9705882352941176	47	33	34
gsa	nosemi_1000/output_recluster_bins/recluster_15.bin.7.fa	1286_CF	0.9939036964954243	0.9995409625992048	4068367	4043565	4045422	0.9047619047619048	0.7916666666666666	21	19	24
gsa	nosemi_1000/output_recluster_bins/recluster_11.bin.1.fa	1048927	1.0	0.9995179914702538	4929071	4929071	4931448	1.0	0.8	4	4	5
gsa	nosemi_1000/output_recluster_bins/recluster_13.bin.4.fa	1286_M	1.0	0.9995093438006656	3888799	3888799	3890708	1.0	0.6666666666666666	8	8	12
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.13.fa	1030911	1.0	0.9995002691050869	2000077	2000077	2001077	1.0	0.9861111111111112	71	71	72
gsa	nosemi_1000/output_recluster_bins/recluster_3.bin.37.fa	1053016	0.9989739789628308	0.9994867917437376	7624600	7616777	7620688	0.9302325581395349	0.9302325581395349	43	40	43
gsa	nosemi_1000/output_recluster_bins/recluster_3.bin.23.fa	1048882	0.9996704145391578	0.9994589239066086	7636866	7634349	7638482	0.9	0.8181818181818182	10	9	11
gsa	nosemi_1000/output_recluster_bins/recluster_17.bin.2.fa	1048855	0.9963344330174547	0.9994516738510477	4752880	4735458	4738056	0.875	0.9655172413793104	32	28	29
gsa	nosemi_1000/output_recluster_bins/recluster_18.bin.3.fa	1286_AY	0.5595146144668846	0.9994486332176494	6294790	3522027	3523970	0.7727272727272727	0.7727272727272727	22	17	22
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.9.fa	1030794	0.9992435544468806	0.9993932663179664	9419052	9411927	9417641	0.8974358974358975	0.9459459459459459	39	35	37
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.0.fa	1049211	0.9994132924639799	0.9993851162612363	3546912	3544831	3547012	0.9411764705882353	0.8888888888888888	17	16	18
gsa	nosemi_1000/output_recluster_bins/recluster_3.bin.39.fa	1365_H	0.998318584612818	0.9993080825302809	3428659	3422894	3425264	0.7333333333333333	0.7857142857142857	15	11	14
gsa	nosemi_1000/output_recluster_bins/recluster_3.bin.34.fa	1220_BW	1.0	0.9993031147571084	3592061	3592061	3594566	1.0	0.625	5	5	8
gsa	nosemi_1000/output_recluster_bins/bin.56.fa	1285_L	1.0	0.9992896239741699	5529758	5529758	5533689	1.0	0.7368421052631579	28	28	38
gsa	nosemi_1000/output_recluster_bins/recluster_2.bin.23.fa	1036593	0.9843510245460504	0.999253170881903	4361883	4293624	4296833	0.8484848484848485	0.9655172413793104	33	28	29
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.14.fa	1036008	0.9929402473321262	0.9991947104592146	3530152	3505230	3508055	0.78125	0.9615384615384616	64	50	52
gsa	nosemi_1000/output_recluster_bins/recluster_0.bin.13.fa	1049068	0.9869807354495346	0.9991526261488487	3635382	3588052	3591095	0.6538461538461539	0.8947368421052632	26	17	19
gsa	nosemi_1000/output_recluster_bins/recluster_6.bin.43.fa	1036758	0.995008727745731	0.9991404741634821	4046864	4026665	4030129	0.9753086419753086	0.9634146341463414	81	79	82
gsa	nosemi_1000/output_recluster_bins/recluster_14.bin.13.fa	1285_U	0.8934412956332971	0.9991394725345988	5601091	5004246	5008556	0.3870967741935484	0.75	62	24	32
