sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa	bin.S20C1006.fa	OTU_97.37297.0	1.0	1.0	2678759	2678759	2678759	1.0	1.0	4	4	4
gsa	bin.S20C16.fa	OTU_97.44237.0	0.9964659789055618	1.0	2625621	2616342	2616342	0.5	1.0	6	3	3
gsa	bin.S20C730.fa	OTU_97.44239.1	0.3680314074137231	1.0	6192678	2279100	2279100	0.0010416666666666667	1.0	960	1	1
gsa	bin.S20C6798.fa	OTU_97.474.0	1.0	1.0	3569774	3569774	3569774	1.0	1.0	1	1	1
gsa	bin.S20C6432.fa	OTU_97.588.0	1.0	1.0	3871802	3871802	3871802	1.0	1.0	3	3	3
gsa	bin.S20C568.fa	OTU_97.41740.0	0.9854797546783726	1.0	2799264	2758618	2758618	0.2857142857142857	1.0	7	2	2
gsa	bin.S20C551.fa	OTU_97.45281.1	0.8667701770161494	1.0	3865636	3350618	3350618	0.005555555555555556	1.0	180	1	1
gsa	bin.S20C5109.fa	OTU_97.34663.1	1.0	1.0	2658366	2658366	2658366	1.0	1.0	1	1	1
gsa	bin.S20C495.fa	OTU_97.30055.0	1.0	1.0	2644731	2644731	2644731	1.0	1.0	13	13	13
gsa	bin.S20C474.fa	OTU_97.31175.0	0.4973219004209901	1.0	4700348	2337586	2337586	0.012048192771084338	1.0	83	1	1
gsa	bin.S20C286.fa	OTU_97.29637.1	0.8814601908747661	1.0	2763173	2435627	2435627	0.008403361344537815	1.0	119	1	1
gsa	bin.S20C2438.fa	OTU_97.119.0	1.0	1.0	1924501	1924501	1924501	1.0	1.0	1	1	1
gsa	bin.S20C2030.fa	OTU_97.35010.0	0.4586957816047789	1.0	6147314	2819747	2819747	0.09090909090909091	1.0	11	1	1
gsa	bin.S20C1.fa	OTU_97.31367.0	1.0	1.0	1986460	1986460	1986460	1.0	1.0	12	12	12
gsa	bin.S20C32.fa	OTU_97.36161.1	0.5679290230579112	1.0	6044780	3433006	3433006	0.07692307692307693	1.0	13	1	1
gsa	bin.S20C1459.fa	OTU_97.34821.0	1.0	1.0	2832199	2832199	2832199	1.0	1.0	3	3	3
gsa	bin.S20C356.fa	OTU_97.34817.0	0.997900923101681	0.998036194647605	2560173	2554799	2559826	0.7142857142857143	0.8333333333333334	7	5	6
gsa	bin.S20C596.fa	OTU_97.5420.0	0.9583617716085275	0.9977328311475285	2612383	2503608	2509297	0.06976744186046512	0.75	43	3	4
gsa	bin.S20C200.fa	OTU_97.45246.0	1.0	0.9972202911860517	2028372	2028372	2034026	1.0	0.9090909090909091	50	50	55
gsa	bin.S20C228.fa	OTU_97.35048.0	0.9978014716807031	0.995201423233301	2557620	2551997	2564302	0.8333333333333334	0.7142857142857143	6	5	7
gsa	bin.S20C3545.fa	OTU_97.39280.0	1.0	0.9920423417044496	4109336	4109336	4142299	1.0	0.92	23	23	25
gsa	bin.S20C543.fa	OTU_97.38699.0	0.2022857081836707	0.9917059416533215	14608689	2955129	2979844	0.03571428571428571	0.3333333333333333	28	1	3
gsa	bin.S20C601.fa	OTU_97.34382.0	0.9979325515100875	0.9902272294132901	2540813	2535560	2560584	0.8	0.4444444444444444	5	4	9
gsa	bin.S20C597.fa	OTU_97.42356.0	1.0	0.9729953525329198	2035192	2035192	2091677	1.0	0.76	38	38	50
gsa	bin.S20C364.fa	OTU_97.42422.0	0.9964892357971545	0.9581559835311565	1961966	1955078	2040459	0.9705882352941176	0.7951807228915663	68	66	83
gsa	bin.S20C419.fa	OTU_97.33661.0	0.9996085610011628	0.9552767289711126	6514425	6511875	6816742	0.9743589743589743	0.8636363636363636	39	38	44
gsa	bin.S20C164.fa	OTU_97.38191.0	1.0	0.948047708467838	2215852	2215852	2337279	1.0	0.810126582278481	64	64	79
gsa	bin.S20C2619.fa	OTU_97.36183.0	0.8741479003922826	0.9222235303128732	2975151	2600722	2820056	0.34285714285714286	0.8	35	12	15
gsa	bin.S20C4898.fa	OTU_97.37829.1	1.0	0.9016379068163825	5295635	5295635	5873350	1.0	0.8888888888888888	8	8	9
gsa	bin.S20C104.fa	OTU_97.37310.0	0.9916463440213366	0.9012019222266198	2312281	2292965	2544341	0.9860724233983287	0.6424682395644283	359	354	551
gsa	bin.S20C461.fa	OTU_97.34151.0	0.9994371550365289	0.8929543933537376	4017092	4014831	4496121	0.9915966386554622	0.7564102564102564	119	118	156
gsa	bin.S20C482.fa	OTU_97.45365.1	1.0	0.8893274201368137	1891193	1891193	2126543	1.0	0.6339285714285714	71	71	112
gsa	bin.S20C140.fa	OTU_97.13033.0	0.9973385036411275	0.8685209892720427	3431904	3422770	3940918	0.9939393939393939	0.634020618556701	495	492	776
gsa	bin.S20C462.fa	OTU_97.34621.0	0.9944795496889818	0.8472165386071852	2231702	2219382	2619616	0.9839743589743589	0.5716945996275605	312	307	537
gsa	bin.S20C726.fa	OTU_97.24844.0	0.7781680695066336	0.8470317334412913	2970997	2311935	2729455	0.9204545454545454	0.5934065934065934	352	324	546
gsa	bin.S20C354.fa	OTU_97.43676.0	0.9959332041701264	0.8352424639022864	2167800	2158984	2584859	0.996742671009772	0.5677179962894249	307	306	539
gsa	bin.S20C851.fa	OTU_97.37829.0	0.9965097194360903	0.8108706707787279	3235270	3223978	3975946	0.9872340425531915	0.5843828715365239	235	232	397
gsa	bin.S20C159.fa	OTU_97.1355.0	0.9942610454852974	0.8019940830675837	3820905	3798977	4736914	0.9846743295019157	0.5544768069039914	522	514	927
gsa	bin.S20C243.fa	OTU_97.15278.0	0.9939298448652595	0.7857344630619418	1558774	1549312	1971801	0.981651376146789	0.5310173697270472	218	214	403
gsa	bin.S20C316.fa	OTU_97.1240.0	0.9794248398760119	0.7292116996011206	4159433	4073852	5586652	0.9928571428571429	0.48986784140969164	560	556	1135
gsa	bin.S20C1265.fa	OTU_97.401.0	1.0	0.5893236296249963	1714742	1714742	2909678	1.0	0.33278145695364236	201	201	604
