,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
maxbin2.001, k__Bacteria (UID203),5449,103,58,101,2, 0,0,0,0,0.31,0.00, 0.00,272,75,36,kingdom,1.0,0.28,0.0,0.08,0.17,0.51,0.14,True
maxbin2.002, k__Bacteria (UID203),5449,103,58, 89,13,1,0,0,0, 20.69,1.72,100.00,619,579,229,genus,0.97,0.91,1.0,0.03,0.05,0.97,0.88,False
maxbin2.003, k__Bacteria (UID203),5449,103,58,102,1, 0,0,0,0,0.16,0.00, 0.00,137,59,38,kingdom,1.0,0.43,0.0,0.03,0.07,0.47,0.2,True
maxbin2.004, k__Bacteria (UID203),5449,103,57, 97,6, 0,0,0,0, 10.53,0.00, 0.00,386,306,116,class,0.87,0.69,0.96,0.65,3.08,0.79,0.55,False
maxbin2.005,k__Bacteria (UID1453),901, 171, 117, 32, 106,29, 4,0,0, 81.47, 25.13, 2.44,1927,1824,381,phylum,0.95,0.9,0.92,0.3,0.88,0.65,0.58,False
maxbin2.006, k__Bacteria (UID203),5449,104,58, 37,35,27, 5,0,0, 42.24, 23.35, 0.00,1006,911,208,kingdom,1.0,0.91,0.72,0.04,0.08,0.61,0.55,False
maxbin2.007,k__Archaea (UID2),207, 149, 107, 71,40,37, 1,0,0, 53.43, 24.22,85.00,1247,1138,308,order,0.91,0.83,1.0,0.02,0.05,0.63,0.53,False
maxbin2.008, k__Bacteria (UID203),5449,104,58, 35,39,14, 11, 1,4, 62.70, 34.77, 0.00,1406,1285,320,genus,0.51,0.46,0.92,0.74,3.79,0.76,0.35,False
maxbin2.009,k__Bacteria (UID2566),525, 208, 136,101,64,35, 6,2,0, 55.55, 29.87, 6.15,1391,1278,294,genus,0.5,0.46,0.88,0.46,1.92,0.78,0.36,False
maxbin2.010,k__Archaea (UID2),207, 149, 107, 51,59,35, 4,0,0, 62.62, 26.43,57.45,1529,1360,468,family,0.89,0.8,1.0,0.07,0.16,0.64,0.51,False
maxbin2.011, k__Bacteria (UID203),5449,104,58, 67,23,10, 4,0,0, 55.75, 28.45,22.73,1863,1723,573,class,0.86,0.79,0.98,0.38,0.96,0.64,0.51,False
maxbin2.012, root (UID1), 5656, 56,24, 56,0, 0,0,0,0,0.00,0.00, 0.00,264,59,18,kingdom,1.0,0.22,0.0,0.1,0.22,0.42,0.09,True
maxbin2.013, k__Bacteria (UID203),5449,104,58, 44,31,19, 10, 0,0, 62.85, 33.62, 0.00,763,742,145,class,0.92,0.89,0.91,0.41,1.55,0.72,0.64,False
maxbin2.014, k__Bacteria (UID203),5449,103,57, 83,18,2,0,0,0, 25.04,3.51, 0.00,660,624,176,genus,0.55,0.52,0.87,0.65,3.03,0.72,0.38,False
maxbin2.015, p__Euryarchaeota (UID3), 148, 188, 125, 31, 147,10, 0,0,0, 79.69,4.67,60.00,1487,1321,175,kingdom,1.0,0.89,0.3,0.09,0.2,0.61,0.54,True
maxbin2.016,k__Archaea (UID2),207, 145, 103, 79,56,9,0,1,0, 49.34,8.74,33.33,1211,1183,396,phylum,0.95,0.93,1.0,0.02,0.05,0.96,0.89,False
maxbin2.017, k__Bacteria (UID203),5449,104,58, 46,30,22, 5,1,0, 33.59, 16.19,20.93,949,909,255,family,0.72,0.69,0.81,0.34,1.2,0.75,0.52,False
maxbin2.018, k__Bacteria (UID203),5449,104,58, 41,35,19, 4,4,1, 41.58, 22.16,15.38,993,955,325,class,0.89,0.86,0.92,0.56,1.94,0.8,0.68,False
maxbin2.019,s__algicola (UID2846), 47, 571, 303,358, 138,51, 22, 1,1, 38.78, 21.37,10.53,1936,1826,540,phylum,0.94,0.88,0.89,0.24,0.68,0.69,0.61,False
maxbin2.020,s__algicola (UID2846), 47, 571, 303,371, 144,48, 8,0,0, 35.50, 11.39, 8.33,929,882,295,phylum,0.95,0.91,0.94,0.34,0.97,0.68,0.61,False
maxbin2.021, k__Bacteria (UID203),5449,104,58, 67,29,5,3,0,0, 50.17, 16.38, 0.00,2001,1852,531,phylum,0.96,0.89,0.83,0.48,1.63,0.62,0.56,False
maxbin2.022,k__Bacteria (UID2566),525, 208, 136,142,45,12, 9,0,0, 33.01, 11.33,15.38,1124,1047,347,phylum,0.96,0.89,0.97,0.34,0.94,0.69,0.62,False
maxbin2.023, k__Bacteria (UID203),5449,104,58, 10,38,30, 15, 9,2, 85.34, 50.28,15.44,2969,2853,570,phylum,0.96,0.93,0.99,0.06,0.12,0.83,0.77,False
maxbin2.024, p__Euryarchaeota (UID3), 148, 188, 125, 54, 107,20, 7,0,0, 63.16, 12.63,63.41,2609,2026,781,family,0.75,0.58,1.0,0.07,0.15,0.62,0.36,False
maxbin2.025, k__Bacteria (UID203),5449,104,58, 22,52,14, 11, 3,2, 82.47, 48.35, 7.92,2254,2175,521,genus,0.74,0.71,1.0,0.19,0.49,0.77,0.55,False
maxbin2.026, k__Bacteria (UID203),5449,104,58, 80,16,6,1,1,0, 34.48, 18.10, 0.00,2147,2012,676,phylum,0.97,0.91,0.92,0.34,0.87,0.61,0.56,False
maxbin2.027,k__Bacteria (UID2495),2993,139,83, 83,39,13, 3,1,0, 52.83, 24.10, 7.14,2169,2041,726,phylum,0.95,0.9,0.95,0.39,0.9,0.66,0.59,False
maxbin2.028, k__Bacteria (UID203),5449,104,58, 65,26,8,3,1,1, 48.54, 31.48,12.12,1120,1084,326,kingdom,1.0,0.97,0.98,0.03,0.06,0.75,0.73,False
maxbin2.029, k__Bacteria (UID203),5449,103,57, 51,30,12, 3,3,4, 51.44, 32.54, 9.57,1122,1072,310,class,0.88,0.84,0.91,0.58,2.12,0.68,0.57,False
maxbin2.030, k__Bacteria (UID203),5449,104,58, 60,31,13, 0,0,0, 48.78, 15.99, 0.00,2033,1943,588,phylum,0.96,0.92,0.9,0.25,0.72,0.68,0.63,False
maxbin2.031, k__Bacteria (UID203),5449,104,58, 51,24,24, 4,1,0, 65.05, 38.71, 9.52,2452,2390,677,family,0.91,0.88,1.0,0.02,0.05,0.86,0.76,False
maxbin2.032,p__Cyanobacteria (UID2143), 129, 472, 368,227, 162,78, 4,1,0, 52.75, 20.28,80.21,1678,1621,618,kingdom,1.0,0.96,0.0,0.0,0.0,0.96,0.92,True
maxbin2.033, c__Gammaproteobacteria (UID4443),356, 451, 270,376,63,10, 1,1,0,8.31,1.23, 5.26,225,213,80,genus,0.48,0.46,0.8,0.51,2.6,0.74,0.34,False
maxbin2.034,f__Rhodobacteraceae (UID3340), 84, 568, 330,131, 287, 124, 22, 4,0, 77.88, 35.96, 8.41,3142,3028,731,genus,0.8,0.77,0.97,0.17,0.42,0.83,0.64,False
maxbin2.035, k__Bacteria (UID203),5449,104,58, 70,21,8,4,1,0, 29.78,9.95, 0.00,681,617,167,phylum,0.92,0.84,0.49,0.07,0.15,0.56,0.47,False
maxbin2.036, k__Bacteria (UID203),5449,104,58, 30,23,23, 14, 5,9, 60.74, 61.62, 7.02,2006,1927,646,genus,0.69,0.66,0.93,0.56,2.0,0.83,0.55,False
maxbin2.037, k__Bacteria (UID203),5449,103,57, 66,23,11, 2,1,0, 49.23, 30.70, 0.00,1198,1126,325,class,0.9,0.84,0.92,0.61,2.35,0.62,0.52,False
maxbin2.038, k__Bacteria (UID203),5449,104,58, 49,22,14, 9,4,6, 31.74, 22.13,14.38,1086,916,354,kingdom,1.0,0.84,0.87,0.03,0.06,0.61,0.51,False
maxbin2.039, k__Bacteria (UID203),5449,104,58, 88,13,2,1,0,0, 19.98,6.90, 0.00,1214,1118,363,phylum,0.95,0.87,0.85,0.43,1.41,0.6,0.52,False
maxbin2.040, k__Bacteria (UID203),5449,104,58, 63,19,10, 12, 0,0, 21.21,9.59, 4.35,158,145,38,class,0.9,0.82,0.83,0.58,2.78,0.68,0.56,False
maxbin2.041, k__Bacteria (UID203),5449,103,57, 74,23,5,1,0,0, 42.98, 12.28, 0.00,2291,2091,642,phylum,0.97,0.88,0.83,0.42,1.37,0.62,0.55,False
