,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.0, p__Actinobacteria (UID2112),31, 211, 124,122,87, 2,0, 0, 0, 34.65,0.16,100.00,673,658,173,genus,0.96,0.94,0.12,0.08,0.17,0.96,0.9,True
bin.1, g__Bacteroides (UID2691), 33, 839, 309, 46, 782, 11, 0, 0, 0, 91.76,1.30,90.91,4201,4089,561,kingdom,1.0,0.97,0.0,0.0,0.0,0.97,0.94,True
bin.10, o__Bacteroidales (UID2657), 160, 492, 269, 87, 404, 1,0, 0, 0, 89.26,0.19,100.00,2837,2767,333,kingdom,1.0,0.98,0.0,0.0,0.0,0.97,0.94,True
bin.100,o__Bacteroidales (UID2657), 160, 492, 269, 11, 414, 62, 5, 0, 0, 97.68, 14.52, 1.30,4068,3747,139,phylum,0.98,0.91,0.97,0.23,0.55,0.88,0.8,False
bin.101,o__Clostridiales (UID1212), 172, 263, 149, 26, 215, 22, 0, 0, 0, 87.25,8.72,18.18,2732,2636,110,genus,0.78,0.75,0.66,0.21,0.59,0.93,0.71,False
bin.102,o__Bacteroidales (UID2657), 160, 492, 269, 65, 426, 1,0, 0, 0, 89.78,0.12, 0.00,3281,3191,73,kingdom,1.0,0.97,0.0,0.0,0.0,0.94,0.92,True
bin.103, f__Lachnospiraceae (UID1256), 33, 333, 171, 80, 250, 3,0, 0, 0, 76.46,0.61, 0.00,1898,1837,309,family,0.96,0.93,0.06,0.02,0.05,0.96,0.89,True
bin.104, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,236,225,68,phylum,1.0,0.95,1.0,0.06,0.13,0.89,0.84,False
bin.105, k__Bacteria (UID203),5449,104,58, 98,6,0,0, 0, 0,5.49,0.00, 0.00,426,374,108,family,0.84,0.74,0.17,0.74,4.44,0.64,0.47,True
bin.106,o__Bacteroidales (UID2621), 198, 427, 260, 12, 414, 1,0, 0, 0, 97.08,0.02, 0.00,3172,3091,209,genus,0.97,0.94,0.57,0.03,0.07,0.97,0.92,False
bin.107, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,229,223,21,family,0.94,0.92,0.43,0.17,0.42,0.87,0.8,True
bin.108,o__Clostridiales (UID1212), 172, 260, 146, 3,257, 0,0, 0, 0, 98.63,0.00, 0.00,2541,2430,86,kingdom,1.0,0.96,0.0,0.0,0.0,0.93,0.89,True
bin.11, o__Clostridiales (UID1212), 172, 263, 149, 28, 232, 3,0, 0, 0, 88.63,1.68, 0.00,2550,2449,347,family,0.89,0.86,0.12,0.38,1.32,0.67,0.57,True
bin.110,k__Bacteria (UID2329),174, 149,89, 21, 128, 0,0, 0, 0, 78.65,0.00, 0.00,875,849,170,class,0.96,0.93,0.37,0.04,0.09,0.96,0.9,True
bin.111, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,533,498,77,genus,0.81,0.76,0.53,0.74,5.5,0.93,0.7,False
bin.112,o__Bacteroidales (UID2617), 213, 406, 265, 3,373, 29, 0, 1, 0, 98.87,7.82, 0.00,4173,3639,165,class,0.91,0.8,0.93,0.25,0.59,0.71,0.57,False
bin.113,g__Streptococcus (UID684), 26, 668, 229,188, 445, 35, 0, 0, 0, 69.91,6.42,97.14,1916,1877,410,kingdom,1.0,0.98,0.0,0.0,0.0,0.94,0.92,True
bin.115, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,272,261,19,class,0.96,0.92,1.0,0.32,0.76,0.87,0.8,False
bin.116, f__Lachnospiraceae (UID1255), 90, 354, 174,297,57, 0,0, 0, 0, 12.48,0.00, 0.00,446,424,109,class,0.97,0.92,0.46,0.05,0.1,0.71,0.65,False
bin.118,o__Clostridiales (UID1226), 155, 278, 158, 1,274, 3,0, 0, 0, 99.37,0.65,66.67,3765,3611,233,genus,0.89,0.85,0.42,0.14,0.33,0.95,0.81,True
bin.119,p__Bacteroidetes (UID2605), 350, 316, 210, 52, 262, 2,0, 0, 0, 79.47,0.63,50.00,1450,1396,208,family,0.96,0.92,0.09,0.37,1.09,0.72,0.66,True
bin.12, o__Clostridiales (UID1226), 155, 278, 158, 14, 257, 7,0, 0, 0, 94.62,4.11,85.71,2729,2647,301,kingdom,1.0,0.97,0.0,0.0,0.0,0.95,0.93,True
bin.120, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,230,199,22,order,0.92,0.8,0.17,0.15,0.36,0.72,0.57,True
bin.121,k__Bacteria (UID2982), 88, 229, 147, 3,225, 1,0, 0, 0, 97.96,0.68,100.00,2269,2179,94,phylum,0.97,0.94,0.49,0.02,0.05,0.96,0.9,False
bin.124,o__Bacteroidales (UID2654), 163, 486, 266, 7,479, 0,0, 0, 0, 97.37,0.00, 0.00,3377,3264,83,kingdom,1.0,0.97,0.0,0.0,0.0,0.96,0.93,True
bin.125, root (UID1), 5656, 56,24, 56,0,0,0, 0, 0,0.00,0.00, 0.00,269,219,44,phylum,0.98,0.8,0.58,0.05,0.11,0.73,0.58,False
