,Marker lineage,# genomes,# markers,# marker sets,0,1,2,3,4,5+,Completeness,Contamination,Strain heterogeneity,n_genes_called,n_genes_mapped,n_contigs,taxonomic_level,proportion_genes_retained_in_major_clades,genes_retained_index,clade_separation_score,contamination_portion,n_effective_surplus_clades,mean_hit_identity,reference_representation_score,pass.GUNC
bin.1, k__Archaea (UID2),207, 149, 107,134,15, 0,0,0,0,9.81,0.00, 0.00,242,222,37,kingdom,1.0,0.92,0.27,0.08,0.16,0.58,0.53,True
bin.10, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,382,355,57,family,0.75,0.7,0.22,0.53,2.51,0.6,0.42,True
bin.11,k__Bacteria (UID2569),434, 278, 186, 46, 228, 4,0,0,0, 87.38,1.88,50.00,1418,1321,93,class,0.93,0.86,0.03,0.34,1.17,0.53,0.45,True
bin.12, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,488,461,67,family,0.53,0.5,0.29,0.29,0.89,0.59,0.29,True
bin.13, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,346,312,31,kingdom,1.0,0.9,0.0,0.0,0.0,0.74,0.67,True
bin.14, k__Bacteria (UID203),5449,104,58, 55,15, 21, 4,3,6, 68.28, 104.31,1.59,6659,5925,1373,phylum,0.88,0.78,0.71,0.53,1.49,0.54,0.42,False
bin.15, k__Bacteria (UID203),5449,102,58, 83,19, 0,0,0,0, 29.31,0.00, 0.00,663,626,99,class,0.92,0.87,0.11,0.16,0.39,0.55,0.48,True
bin.16, root (UID1), 5656, 56,24, 56,0,0,0,0,0,0.00,0.00, 0.00,550,538,85,family,0.78,0.76,0.22,0.54,2.69,0.62,0.47,True
bin.17, p__Euryarchaeota (UID3), 148, 188, 125, 40, 148, 0,0,0,0, 73.73,0.00, 0.00,1328,1161,83,kingdom,1.0,0.87,0.11,0.1,0.22,0.53,0.46,True
bin.18, k__Bacteria (UID203),5449,104,58, 74,25, 5,0,0,0, 43.10,6.90,20.00,1228,1154,135,genus,0.73,0.68,0.94,0.09,0.19,0.64,0.44,False
